state,county,tract,B08134_022E,B08134_023E,B08134_024E,B08134_025E,B08134_026E,B08134_027E,B08134_028E,B08134_029E,B08134_030E,B08134_032E,B08134_033E,B08134_034E,B08134_035E,B08134_036E,B08134_037E,B08134_038E,B08134_039E,B08134_040E,B08134_062E,B08134_063E,B08134_064E,B08134_065E,B08134_066E,B08134_067E,B08134_068E,B08134_069E,B08134_070E,B08134_102E,B08134_103E,B08134_104E,B08134_105E,B08134_106E,B08134_107E,B08134_108E,B08134_109E,B08134_110E,B08134_112E,B08134_113E,B08134_114E,B08134_115E,B08134_116E,B08134_117E,B08134_118E,B08134_119E,B08134_120E
48,113,001703,501,383,438,404,163,469,100,146,0,25,0,0,34,0,39,0,0,0,0,0,0,13,0,0,0,0,0,0,0,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,001704,115,186,279,113,70,112,0,19,0,0,0,0,68,14,18,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,001800,406,330,434,436,248,418,217,234,55,45,44,0,75,0,47,0,0,0,0,0,0,0,0,8,0,0,0,38,25,0,15,0,15,0,0,0,0,0,0,0,0,14,0,16,0
48,113,001900,751,365,381,441,203,335,132,154,32,86,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,99,0,116,100,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,002000,168,340,480,331,63,432,36,107,117,48,12,0,0,0,120,44,26,88,11,0,0,63,0,27,13,64,58,0,0,29,0,0,0,0,0,0,0,29,25,0,0,28,0,0,39
48,113,002100,112,114,155,85,66,157,15,67,45,0,0,15,18,0,25,26,0,0,11,0,16,6,0,3,9,25,16,201,71,18,13,0,0,0,0,0,0,0,15,22,0,0,0,0,0
48,113,002200,174,168,182,184,75,185,161,39,0,0,25,19,76,0,8,35,0,0,0,0,18,0,21,16,0,0,0,39,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
48,113,002400,140,179,76,246,72,181,48,92,15,7,34,19,32,0,25,17,25,10,0,0,16,0,0,0,13,0,4,39,65,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,6
48,113,002500,75,204,113,220,156,226,136,120,42,34,0,0,20,0,64,0,24,45,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,14,0,0,27
48,113,002701,0,73,141,33,18,23,0,8,69,0,10,0,9,0,24,0,14,0,7,0,0,0,26,0,0,87,52,18,0,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
48,113,002702,12,41,43,42,14,35,15,26,37,0,6,0,6,0,11,13,12,0,0,7,11,0,0,0,5,0,71,0,12,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0
48,113,003101,221,133,308,304,239,173,103,5,62,7,0,26,0,0,16,14,0,0,0,14,0,10,18,23,37,0,47,202,152,84,22,0,0,8,0,0,12,33,0,10,0,0,0,0,0
48,113,003400,55,30,28,50,17,61,38,46,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,12,26,33,8,0,0,0,13,0,0,0,0,7,16,0,0,0,5,0,0,0
48,113,003700,26,20,42,156,75,85,40,87,31,0,0,0,42,0,46,24,0,0,0,18,16,24,0,30,13,52,50,7,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7
48,113,003800,46,16,128,76,16,44,44,51,21,4,0,6,12,0,15,30,0,16,0,0,0,0,0,6,0,7,54,0,17,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
48,113,003901,36,34,21,14,32,144,0,67,49,0,0,0,0,0,28,0,8,8,0,0,0,0,24,25,0,15,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,003902,12,53,55,55,65,35,40,32,16,0,0,27,28,0,0,0,0,0,0,0,0,0,14,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,004000,11,52,59,48,38,46,13,20,0,0,4,24,5,0,6,0,7,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,004100,40,14,28,31,2,90,3,29,21,0,0,8,0,0,0,26,0,0,0,0,0,0,0,17,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,004201,211,294,326,242,156,196,47,40,82,76,50,0,20,13,87,75,9,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8
48,113,004202,133,150,219,103,86,183,74,26,16,0,5,0,17,0,36,0,6,6,0,0,0,0,0,27,0,0,7,4,0,0,0,0,0,0,0,0,35,0,0,0,4,4,0,0,0
48,113,004300,100,105,37,74,19,169,53,33,14,18,11,0,10,7,0,6,0,7,17,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,15
48,113,004400,214,129,343,271,156,210,140,59,21,10,18,33,14,6,42,17,0,18,0,0,0,10,0,0,0,25,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,004500,274,168,160,447,148,509,186,173,49,40,22,46,101,0,68,26,21,89,0,0,0,14,0,0,0,14,20,0,0,0,0,0,39,0,0,0,0,0,0,144,0,95,23,0,18
48,113,004600,82,71,102,244,54,126,42,44,20,56,13,0,4,0,15,0,0,14,0,0,0,0,0,0,16,5,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,004700,113,115,173,146,116,433,35,77,52,33,50,54,60,0,33,12,161,0,0,7,0,27,0,20,0,4,43,11,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
48,113,004800,24,79,57,119,45,257,39,24,133,34,0,0,13,4,42,22,0,126,0,12,0,0,0,0,0,5,22,32,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0
48,113,004900,16,56,107,90,100,164,67,107,126,12,0,6,8,46,135,8,8,16,0,0,26,0,0,0,0,11,42,0,0,0,0,0,0,0,0,0,35,0,0,26,0,0,0,0,35
48,113,005000,91,119,112,114,35,131,101,57,177,157,46,0,80,0,51,0,0,0,0,0,12,0,0,0,13,12,51,65,0,0,20,0,0,0,0,0,0,0,0,0,9,5,0,0,0
48,113,005100,143,61,206,86,56,191,69,77,0,15,17,18,24,0,62,13,13,5,0,9,3,0,0,6,7,0,13,6,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0
48,113,005200,120,198,278,337,148,427,185,152,207,17,21,0,16,24,39,12,65,0,0,0,0,0,0,19,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,0,0,0,0,22,0
48,113,005300,125,158,223,548,342,431,91,138,290,0,36,60,52,29,32,76,7,10,0,0,23,0,0,18,0,7,29,0,0,0,0,0,0,0,0,0,25,26,26,24,0,82,0,0,0
48,113,005400,77,126,198,194,27,556,19,47,80,0,7,13,40,11,91,0,0,0,0,0,37,18,0,24,0,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,005500,39,31,63,133,42,240,27,144,91,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,28,5,0,0,0,0,0,0,3,0,0,0,0,0,9,81,0,0,0
48,113,005600,146,141,281,309,100,402,135,130,178,0,0,78,118,50,96,46,25,57,0,0,14,13,0,22,14,30,11,0,0,0,0,0,0,0,0,0,0,28,20,13,0,26,0,25,10
48,113,005700,132,73,157,184,0,199,155,95,46,0,7,22,24,28,23,0,0,0,0,19,15,0,0,5,0,0,66,2,14,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,20
48,113,005901,38,135,298,223,155,258,142,59,168,0,0,0,10,0,9,0,7,9,0,0,0,0,0,0,0,13,13,0,0,0,15,0,0,0,0,0,0,0,25,0,0,0,23,0,0
48,113,005902,17,92,121,65,53,233,53,129,109,0,56,35,46,0,45,0,0,11,0,10,0,65,0,16,0,15,113,0,0,16,0,0,0,0,0,0,0,23,0,0,0,0,9,0,0
48,113,006001,92,169,179,121,52,111,80,107,106,14,109,10,7,87,20,0,20,22,0,0,3,0,0,8,0,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
48,113,006002,176,81,301,137,100,285,83,97,2,65,78,10,42,8,88,0,9,9,0,0,0,0,0,19,0,0,16,189,11,14,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
48,113,006100,62,197,141,320,60,347,154,47,54,0,8,0,0,47,28,0,0,0,0,0,34,0,28,21,0,10,59,9,0,0,0,0,19,0,0,0,0,33,0,0,0,16,0,0,0
48,113,006200,214,217,213,115,143,449,124,156,67,0,26,32,59,8,54,86,0,0,12,0,0,13,7,30,0,25,18,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
48,113,006301,70,276,327,490,124,377,119,123,181,0,102,178,0,22,127,0,0,38,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,0,0,3,0,0,0
48,113,006302,246,215,210,181,131,476,167,104,106,12,32,18,21,0,109,14,8,11,0,0,0,15,0,0,10,0,22,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,006401,101,153,111,173,68,213,54,37,97,27,21,5,21,0,22,12,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,13,19,10,10,0,0,0,0
48,113,006402,143,188,87,293,247,333,138,408,132,59,19,5,0,38,20,0,0,63,0,0,15,18,17,38,0,0,49,5,0,0,10,0,0,0,0,0,32,23,0,15,0,48,0,41,0
48,113,006501,207,183,286,224,280,487,78,202,202,9,15,16,38,0,91,0,35,0,0,0,0,24,0,0,0,5,22,0,0,0,0,0,0,0,0,0,38,0,21,7,0,44,0,0,0
48,113,006502,138,93,164,201,57,330,83,105,45,0,98,111,21,11,52,5,5,29,0,0,0,0,0,14,0,0,56,0,7,0,0,0,0,0,0,0,9,17,19,0,0,47,0,0,16
48,113,006700,202,390,348,367,92,480,141,179,185,0,15,10,119,17,185,0,92,120,0,0,0,0,0,118,0,0,32,9,8,0,0,0,0,0,0,0,0,0,87,23,0,36,22,0,29
48,113,006800,135,226,232,279,133,380,224,103,139,30,12,87,29,0,0,64,79,4,0,0,0,0,0,0,8,34,11,0,0,0,0,0,0,0,0,0,0,27,11,31,0,21,25,0,0
48,113,006900,49,122,242,239,10,130,30,64,59,0,80,18,11,35,59,30,0,13,0,0,21,56,0,14,7,0,0,45,0,0,0,0,0,0,0,0,0,22,32,26,0,9,0,0,42
48,113,007101,100,318,192,127,52,124,43,28,0,19,53,0,24,0,35,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
48,113,007102,359,413,536,273,184,453,47,107,0,11,48,69,78,0,0,115,0,0,0,0,0,0,0,15,0,0,30,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,13
48,113,007201,356,300,412,383,91,217,154,193,72,140,48,69,249,128,402,288,0,87,16,52,0,0,0,107,0,33,143,0,0,0,0,0,0,0,0,0,48,25,0,36,0,25,33,0,0
48,113,007202,260,272,365,395,94,342,47,81,110,224,405,144,215,0,318,87,64,248,0,0,0,42,0,130,0,0,31,107,23,0,21,0,0,0,0,0,0,25,0,29,0,277,0,0,27
48,113,007301,136,250,250,160,55,51,21,16,0,28,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
48,113,007302,216,349,564,222,58,249,123,48,42,0,50,19,27,46,9,0,0,33,0,0,18,12,11,11,0,0,0,22,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,8
48,113,007601,57,76,192,221,32,73,58,18,3,27,7,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,007604,65,289,385,284,56,85,5,6,26,0,30,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,31
48,113,007605,56,244,174,122,35,60,40,10,0,5,0,0,0,0,7,0,0,0,0,0,0,0,8,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
48,113,007700,166,423,618,354,60,136,41,14,0,56,15,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
48,113,007801,214,179,201,121,48,112,8,30,0,23,11,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,007804,236,369,598,379,41,350,70,20,73,70,69,86,49,31,64,15,0,21,0,0,0,15,20,10,0,0,0,16,0,0,33,0,0,0,0,0,0,0,0,0,0,15,0,0,0
48,113,007805,130,109,249,133,37,109,67,44,48,12,0,0,40,15,33,0,19,0,0,0,0,9,9,26,0,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,007809,94,149,112,158,120,141,13,59,69,0,0,6,0,0,0,7,11,0,0,0,0,36,7,16,8,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,007810,146,133,315,221,126,176,14,85,39,16,0,0,10,0,0,0,40,0,0,0,0,0,0,0,28,11,19,44,43,0,0,0,24,0,34,0,0,29,0,6,0,0,0,0,12
48,113,007811,163,217,249,616,91,482,114,164,104,0,143,41,110,0,72,0,0,0,0,30,0,0,9,0,0,36,70,26,0,38,0,0,0,0,0,0,0,0,31,26,0,43,0,0,0
48,113,007812,97,135,166,374,94,206,45,70,7,0,1,13,9,0,18,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,007815,132,80,154,268,83,206,14,103,58,0,0,42,144,18,72,0,97,30,0,0,0,35,5,24,17,24,18,16,23,0,0,0,14,0,0,0,0,24,17,0,7,0,0,11,0
48,113,007818,112,45,194,414,35,511,68,135,20,42,0,77,72,0,61,0,95,24,0,0,32,50,0,88,40,0,127,72,26,0,64,0,26,0,0,0,0,0,73,0,0,0,0,107,0
48,113,007819,20,149,144,175,12,152,30,54,25,0,17,44,64,0,36,0,9,8,0,0,13,37,0,58,7,20,67,10,0,18,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
48,113,007820,40,119,287,101,124,499,179,122,22,86,35,5,53,18,64,11,78,40,0,30,5,57,0,13,14,116,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,87,0
48,113,007821,128,69,215,264,11,174,76,77,19,0,15,0,60,14,50,42,27,71,0,18,0,8,0,0,0,77,61,13,0,18,17,0,12,0,0,0,0,19,0,0,0,0,0,0,30
48,113,007822,89,135,148,81,42,109,0,6,11,12,0,12,7,0,0,0,0,0,0,0,0,0,9,0,0,8,0,7,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0
48,113,007823,37,14,44,47,14,35,5,13,10,0,0,0,15,0,22,15,0,0,0,0,0,0,4,0,0,9,10,0,9,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
48,113,007824,69,146,178,220,42,99,13,32,8,10,0,0,30,14,0,5,0,0,6,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,007825,115,260,295,456,299,345,186,35,0,0,0,80,105,0,0,0,0,0,0,0,0,0,0,0,14,107,161,0,0,0,0,0,0,0,0,0,12,0,14,0,0,16,0,0,16
48,113,007826,7,7,17,21,15,30,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,007827,43,189,194,249,55,176,55,21,92,0,0,0,18,0,0,0,0,0,0,7,6,33,0,0,0,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,007902,149,324,497,360,132,452,119,190,103,0,72,39,26,15,26,25,0,15,0,0,50,0,0,11,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
48,113,007903,85,181,197,190,97,107,41,39,15,11,25,0,0,0,8,0,0,15,0,25,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,13
48,113,007906,159,164,115,114,53,122,54,29,0,0,0,6,22,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,007909,84,157,277,248,183,221,13,14,33,0,27,68,21,0,0,6,0,0,0,0,20,2,0,7,13,27,0,13,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
48,113,007910,206,361,383,421,136,259,114,12,44,33,14,15,69,14,72,0,22,28,0,0,44,0,32,25,52,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,007911,160,290,424,431,161,496,25,122,0,0,13,0,109,0,0,0,0,0,0,0,0,0,0,13,11,27,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0
48,113,007912,71,122,491,231,158,108,16,49,15,0,14,57,0,0,16,0,0,0,0,0,0,29,16,0,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,007913,104,250,414,115,50,192,37,168,0,47,42,15,16,0,0,0,0,0,0,10,0,32,0,18,0,21,0,50,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
48,113,007914,107,180,287,206,103,121,169,22,87,34,18,10,10,0,0,0,10,0,0,20,29,29,29,8,0,0,39,0,11,0,0,0,0,0,16,0,9,0,0,0,0,15,0,0,48
48,113,008000,341,295,695,483,170,370,148,195,242,10,81,12,0,31,34,9,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,31,0,0,0,0,17,0,6,0,13,0,0,0
48,113,008100,357,179,513,620,155,884,122,257,37,0,43,16,18,41,20,0,0,0,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
48,113,008200,152,105,269,278,152,315,85,183,125,0,22,42,0,0,60,0,16,0,0,0,11,0,0,0,0,0,23,9,9,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,6
48,113,008400,100,391,528,431,81,609,228,313,68,0,43,48,46,0,143,60,78,107,0,0,14,0,0,36,0,30,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10
48,113,008500,95,103,272,394,80,472,30,72,133,0,65,0,30,0,96,26,12,79,0,0,0,0,0,13,0,0,34,0,0,27,0,0,0,0,0,0,0,0,0,0,0,18,0,20,0
48,113,008603,0,40,22,31,42,111,32,32,26,10,0,0,17,0,16,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,008604,16,95,95,29,68,107,82,26,85,51,0,31,22,0,0,0,0,7,0,16,25,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,008701,17,64,138,188,78,89,53,113,24,10,16,17,0,0,15,0,8,0,0,0,0,55,0,50,0,7,153,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,008703,20,7,172,99,25,120,41,24,90,0,0,0,22,0,11,89,22,44,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,008704,35,29,258,134,0,208,9,37,89,0,34,9,10,0,0,0,0,16,10,0,0,0,0,29,12,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,008705,0,7,29,68,25,117,46,71,34,0,0,31,8,0,26,8,0,5,0,0,0,12,0,0,11,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,008801,51,69,111,50,72,203,0,97,24,9,0,0,12,11,21,8,5,0,0,0,0,4,0,8,0,17,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
48,113,008802,109,136,386,157,87,386,32,207,37,0,17,9,12,33,20,0,35,43,0,0,8,0,0,18,9,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
48,113,008900,14,65,82,43,42,64,55,8,3,95,23,0,33,0,0,0,19,0,0,0,0,18,0,18,12,0,32,30,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0
48,113,009000,75,197,416,229,163,453,51,426,136,24,12,54,167,57,16,0,17,0,0,0,0,0,0,25,34,0,18,55,51,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,57
48,113,009101,67,98,233,235,207,306,213,93,135,0,15,23,49,21,0,25,0,0,0,33,0,0,0,0,0,20,87,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
48,113,009103,35,57,179,285,38,230,147,95,101,0,15,31,29,0,26,42,28,12,0,0,0,0,0,20,7,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,55
48,113,009104,26,110,107,298,58,307,34,141,90,16,0,18,48,0,51,15,22,44,0,0,0,0,0,18,0,0,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,009105,53,61,175,302,84,243,119,28,56,26,0,10,25,0,48,35,26,173,0,0,0,6,0,21,0,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
48,113,009201,116,195,284,179,97,584,209,133,260,32,0,74,47,37,46,47,28,112,0,19,0,0,0,13,0,0,14,9,0,7,0,0,0,0,0,0,20,0,0,0,0,0,0,0,8
48,113,009202,79,176,236,146,95,329,184,186,95,0,0,74,8,0,40,31,20,62,8,29,8,0,0,0,47,7,51,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0
48,113,009301,102,92,152,125,52,603,160,285,63,0,18,80,16,0,68,86,55,61,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,11,0,0,0,0,11,0,0,16
48,113,009303,28,31,98,226,136,326,41,77,120,59,15,13,38,34,99,16,0,31,0,0,0,41,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
48,113,009304,39,30,156,206,95,178,67,132,106,0,0,0,0,0,30,17,3,41,0,26,0,0,0,9,0,25,113,25,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
48,113,009401,84,187,325,283,158,434,119,33,84,10,10,0,11,67,0,15,28,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,009402,67,196,250,246,105,109,31,51,32,35,0,0,43,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0
48,113,009500,118,150,206,275,40,124,53,25,14,4,0,25,0,5,0,9,0,47,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
48,113,009603,212,210,406,563,171,194,56,44,31,13,14,38,23,0,9,0,8,0,0,0,0,0,0,0,0,0,0,43,10,24,0,0,0,0,0,0,16,0,44,0,0,11,0,0,0
48,113,009604,166,247,501,261,178,152,33,14,0,0,0,37,62,13,0,0,0,33,0,0,0,0,0,0,16,0,62,93,0,0,0,0,0,0,0,0,33,0,0,0,0,48,0,0,0
48,113,009605,51,27,238,293,78,242,189,33,10,10,19,181,18,0,10,0,6,15,0,0,0,0,0,37,0,0,3,28,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
48,113,009607,131,169,238,424,109,290,62,72,10,34,9,82,91,11,175,0,0,15,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0
48,113,009608,161,130,317,479,78,138,20,82,0,0,49,91,64,103,89,0,0,0,0,0,0,0,0,21,10,0,13,6,0,0,0,0,0,0,0,0,0,0,37,0,0,0,8,0,27
48,113,009609,187,160,237,345,120,152,10,22,19,10,7,17,20,28,7,0,10,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,009610,111,279,255,303,65,171,145,0,0,58,179,81,96,57,117,0,0,85,31,7,38,0,0,65,0,0,46,18,81,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0
48,113,009611,154,158,264,264,101,295,13,29,0,0,63,41,85,0,67,55,0,10,0,0,0,0,0,17,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,009701,66,276,526,319,112,256,95,140,75,141,110,1,200,36,115,7,28,9,8,0,0,0,0,0,0,0,24,10,32,56,0,0,0,0,0,0,8,0,0,0,0,23,0,0,0
48,113,009702,127,161,362,295,118,153,20,9,13,0,16,19,0,99,0,0,25,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
48,113,009802,97,407,424,471,113,242,130,95,36,107,54,83,49,8,108,75,42,36,0,0,9,0,0,32,0,0,64,28,0,0,0,0,0,0,0,0,29,0,0,8,0,0,0,0,13
48,113,009803,102,115,131,208,66,81,23,32,20,28,17,27,23,0,28,7,0,0,0,0,23,0,0,6,0,7,5,8,19,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
48,113,009804,147,334,307,348,245,210,86,67,17,30,161,451,239,58,301,43,268,213,0,0,0,0,0,0,0,54,160,16,0,15,0,0,0,0,0,0,0,0,20,0,0,0,0,22,0
48,113,009900,120,196,164,200,91,103,22,80,11,13,0,54,24,6,133,7,0,0,0,0,0,0,0,14,0,13,0,16,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,15,0
48,113,010000,229,167,402,262,150,273,7,31,16,10,0,48,9,24,8,21,0,0,0,46,70,0,0,30,32,32,59,27,45,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,8
48,113,010101,77,261,136,159,125,160,49,129,50,0,23,54,10,16,44,0,0,147,0,13,0,0,0,20,0,71,11,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,37,0
48,113,010102,143,82,133,206,87,74,13,29,39,10,114,39,19,25,38,10,17,36,0,4,0,0,12,0,0,0,34,0,22,5,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0
48,113,010500,27,53,94,173,0,101,42,75,13,39,5,43,0,0,32,19,0,11,0,15,0,0,0,8,0,5,19,0,0,0,0,0,0,0,0,0,0,10,5,0,0,16,0,18,21
48,113,010601,240,247,206,261,147,342,90,108,17,38,23,57,33,111,121,77,20,82,0,0,0,0,0,0,0,0,0,20,0,36,0,0,0,0,0,0,0,24,0,0,10,27,19,0,0
48,113,010602,58,107,161,198,45,156,56,15,10,15,3,5,15,0,21,0,15,11,0,0,0,0,0,25,0,0,6,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
48,113,010701,76,329,261,341,68,260,75,88,34,26,15,35,42,0,67,95,40,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,48,53,0,0,55,0,0,0
48,113,010703,10,129,229,120,57,160,60,78,22,16,0,0,8,0,15,6,55,23,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,31,0,45,22,0,19,0,0,0
48,113,010704,160,153,295,283,25,524,41,173,116,0,26,11,37,66,56,0,0,15,0,15,0,61,0,75,0,0,41,0,0,0,0,0,0,0,0,0,0,10,28,0,0,0,0,0,0
48,113,010801,93,183,497,554,102,1193,125,276,51,0,85,0,0,0,147,103,0,14,0,0,0,0,0,80,0,11,83,36,0,0,0,0,0,0,0,0,0,36,0,0,0,23,29,0,60
48,113,010803,136,243,423,334,220,410,217,274,42,0,0,27,107,0,0,27,41,0,0,0,0,0,14,0,0,20,43,1,0,0,0,0,0,0,0,0,40,0,0,14,30,34,0,0,0
48,113,010804,15,108,54,278,139,235,130,10,31,0,14,0,0,0,18,0,78,0,0,0,0,0,0,0,0,17,42,0,0,0,0,0,0,0,0,0,0,0,0,20,0,55,15,19,0
