state,county,tract,B14003_005E,B14003_006E,B14003_007E,B14003_008E,B14003_009E,B14003_010E,B14003_011E,B14003_014E,B14003_015E,B14003_016E,B14003_017E,B14003_018E,B14003_019E,B14003_020E,B14003_023E,B14003_024E,B14003_025E,B14003_026E,B14003_027E,B14003_028E,B14003_029E,B14003_033E,B14003_034E,B14003_035E,B14003_036E,B14003_037E,B14003_038E,B14003_039E,B14003_042E,B14003_043E,B14003_044E,B14003_045E,B14003_046E,B14003_047E,B14003_048E,B14003_051E,B14003_052E,B14003_053E,B14003_054E,B14003_055E,B14003_056E,B14003_057E
48,113,010704,186,109,74,16,28,30,18,0,0,0,0,0,0,11,50,0,5,7,187,480,798,196,125,136,68,40,68,0,7,18,0,27,9,0,31,34,0,0,24,153,362,781
48,113,010801,699,225,256,59,87,29,59,0,0,0,23,0,0,49,0,0,0,30,110,861,1798,458,645,243,91,175,60,38,18,0,41,0,24,0,0,15,0,0,50,239,631,2181
48,113,010803,44,278,75,36,117,46,0,36,16,19,14,0,46,31,0,0,40,35,198,220,1491,192,224,105,79,96,0,40,0,93,0,0,32,0,20,0,0,0,29,150,177,1921
48,113,010804,88,150,75,12,0,15,6,22,0,0,0,0,0,0,0,0,0,12,85,355,576,277,202,51,16,0,36,10,43,0,0,0,45,0,28,33,0,41,81,103,433,884
48,113,010805,421,300,33,43,20,0,0,0,0,39,0,0,8,0,0,0,0,0,98,343,1241,296,311,176,76,69,79,55,48,19,0,0,53,20,0,0,0,0,19,163,461,1294
48,113,010902,172,318,104,45,78,0,46,0,0,0,0,0,42,0,0,0,0,33,145,427,1072,360,260,227,83,55,22,0,0,5,0,0,0,0,0,0,0,0,34,287,536,1628
48,113,010903,94,113,52,32,40,0,13,0,3,0,0,1,0,0,33,29,0,78,250,296,726,112,147,124,21,60,0,18,0,0,4,0,0,0,0,2,0,0,10,149,198,788
48,113,010904,190,83,0,0,8,0,0,0,0,0,0,0,0,11,22,0,0,0,193,174,630,128,84,0,16,35,28,37,0,34,0,0,0,0,0,0,0,0,17,108,386,748
48,113,011001,319,394,15,75,40,52,16,20,0,9,0,0,0,11,0,52,4,61,133,402,1615,117,139,203,55,55,18,131,16,0,0,0,0,0,17,4,0,18,37,91,346,2146
48,113,011002,90,35,72,11,57,13,6,0,0,0,10,0,0,6,0,0,0,72,130,207,690,16,59,122,60,86,15,63,0,0,0,6,0,0,55,0,0,1,22,52,79,1146
48,113,011101,62,106,100,21,27,25,14,0,0,0,11,20,0,0,0,0,0,0,82,151,1084,107,58,25,31,0,31,36,11,24,0,0,0,0,8,0,0,0,42,96,176,1366
48,113,011103,115,101,51,0,42,27,12,0,14,24,4,0,0,0,0,57,0,37,260,141,797,70,88,32,55,24,12,11,0,0,0,0,7,0,0,0,0,0,13,67,254,1060
48,113,011104,103,54,29,31,62,13,0,0,10,28,0,0,0,0,0,0,27,30,111,129,735,131,71,81,39,0,12,0,0,0,0,0,0,9,0,0,0,0,11,59,257,1065
48,113,011105,215,221,77,0,0,0,0,0,0,0,0,0,9,0,18,0,19,0,112,291,571,122,126,25,40,30,15,9,0,0,0,0,37,0,0,15,0,0,57,146,248,843
48,113,011200,165,329,237,125,0,0,26,50,17,21,22,0,0,86,0,0,0,41,146,342,1380,315,231,307,0,0,16,111,32,0,0,0,53,23,10,0,0,0,0,115,433,2011
48,113,011300,117,112,40,13,29,29,38,6,6,0,0,0,0,0,0,6,0,10,144,248,944,201,111,73,6,20,22,27,0,0,0,0,0,0,23,0,0,0,23,121,333,1503
48,113,011401,202,179,49,55,22,0,14,26,0,0,30,10,13,13,0,0,0,56,181,238,646,340,211,100,39,20,16,44,0,0,5,54,19,0,15,10,0,0,32,180,359,1160
48,113,011500,111,120,14,5,16,0,0,0,13,0,0,0,0,0,5,0,12,34,41,204,517,159,119,16,8,17,4,0,0,0,0,0,6,0,0,9,6,0,16,44,207,477
48,113,011601,218,154,116,50,50,0,5,0,0,0,0,0,0,0,0,0,6,0,116,370,802,171,200,161,30,73,46,5,0,0,0,0,0,0,24,0,0,0,78,115,229,941
48,113,011602,285,349,101,85,31,20,0,0,30,0,11,31,0,0,0,0,15,81,311,516,1320,450,274,121,55,31,21,6,32,0,0,0,31,0,7,0,0,11,0,120,505,1175
48,113,011701,353,182,123,116,36,44,0,0,0,0,0,0,0,0,0,0,0,0,445,488,1343,257,346,217,75,32,14,22,17,0,0,13,0,0,6,0,0,0,30,168,609,1462
48,113,011702,179,320,101,46,77,12,0,0,0,7,0,0,17,0,9,0,0,39,146,314,1154,238,148,126,81,137,31,8,24,9,0,7,0,0,0,0,17,22,14,219,285,1236
48,113,011800,345,480,253,99,19,19,22,0,0,14,0,0,0,0,0,0,98,6,310,575,1602,409,431,277,70,143,25,12,0,19,0,0,14,10,0,0,0,0,116,248,535,1794
48,113,011900,363,540,42,150,32,0,31,0,14,0,17,0,0,0,0,0,49,34,370,668,1857,547,321,177,63,114,74,42,13,0,0,0,0,0,25,13,0,19,184,272,431,2287
48,113,012000,439,448,155,42,0,21,57,0,0,0,0,0,0,0,17,0,0,16,218,650,1315,470,192,124,67,93,56,5,90,0,0,0,0,0,28,9,0,12,48,319,647,1306
48,113,012100,290,367,180,34,88,0,8,34,0,0,11,0,0,0,20,0,33,49,300,277,927,270,268,44,87,20,38,18,0,18,0,0,9,9,28,29,0,34,9,115,524,1088
48,113,012204,187,71,129,38,0,0,0,22,25,0,15,0,0,29,0,0,0,0,106,322,1620,102,135,0,30,0,14,15,245,0,13,0,59,76,48,0,0,0,32,249,216,1704
48,113,012206,170,189,39,65,0,12,17,13,8,0,0,0,73,21,0,0,0,0,115,135,1236,111,184,51,0,11,56,25,7,0,0,24,0,36,4,9,0,0,0,158,198,1417
48,113,012207,260,486,172,169,18,0,0,0,0,0,0,0,0,0,0,0,6,37,252,778,1381,336,251,71,87,0,26,71,28,14,0,0,42,0,29,67,0,0,8,313,657,1510
48,113,012208,158,158,65,26,34,12,0,0,0,0,0,0,0,0,16,0,7,23,101,267,511,74,52,38,25,0,17,8,0,0,0,0,0,0,7,8,0,0,13,126,212,636
48,113,012209,81,134,19,0,14,0,16,24,29,15,14,7,7,0,5,0,0,0,36,301,688,164,72,30,14,27,0,21,23,15,11,0,0,0,7,0,18,0,17,71,270,772
48,113,012210,192,117,26,35,11,25,42,0,6,0,0,0,0,0,9,0,6,0,107,332,764,179,46,27,0,6,39,32,17,0,0,0,10,0,0,23,0,7,0,80,342,846
48,113,012211,313,199,78,28,29,28,11,0,0,0,0,0,5,7,0,0,0,18,248,254,623,77,132,71,30,21,0,35,24,0,0,0,20,0,8,0,0,0,19,195,425,667
48,113,012301,336,248,129,112,27,0,0,9,0,0,0,0,0,0,0,0,0,19,179,190,1119,208,201,165,77,45,0,48,19,0,10,0,0,17,7,0,0,0,6,184,453,1133
48,113,012302,301,273,148,38,46,10,6,0,33,0,0,0,0,0,16,26,0,134,152,335,1242,488,259,116,41,62,30,48,29,0,0,0,0,0,0,148,0,0,0,419,633,1561
48,113,012400,162,187,154,57,22,41,0,14,30,47,0,1,0,21,16,0,0,44,65,374,1435,63,28,16,25,22,37,14,66,27,0,0,0,0,0,0,0,0,0,60,335,1612
48,113,012500,264,353,297,80,73,0,10,0,0,32,0,0,0,8,0,15,0,42,368,473,1700,168,328,109,71,35,0,0,20,39,50,0,0,8,0,0,0,0,32,303,333,2086
48,113,012601,207,241,90,57,68,18,18,13,15,19,9,12,8,0,0,0,0,43,226,541,1252,239,264,88,63,35,65,23,39,0,0,0,10,0,0,21,29,29,11,295,421,1122
48,113,012603,72,71,40,18,8,0,4,33,28,39,5,0,0,0,0,0,0,14,41,122,467,90,79,38,5,6,6,0,4,0,0,0,0,0,0,0,0,0,0,72,96,490
48,113,012604,289,280,67,27,72,45,0,0,14,0,0,0,43,14,51,0,0,34,261,749,1156,283,84,118,12,29,102,15,0,0,0,0,10,7,0,20,0,0,0,399,412,1190
48,113,012701,400,342,148,84,22,0,14,22,8,0,0,0,0,27,0,0,0,81,240,335,1412,283,237,173,179,39,0,12,40,32,19,0,8,0,0,16,0,10,0,159,197,2029
48,113,012702,248,146,24,5,22,29,26,0,0,9,0,0,0,0,0,0,0,22,17,323,731,119,134,59,4,21,79,12,20,7,6,2,0,0,0,0,0,0,18,52,201,800
48,113,012800,155,161,194,123,52,42,29,84,46,0,0,11,0,0,0,0,0,163,126,394,2151,98,129,59,33,90,89,31,87,39,29,14,21,0,0,0,0,0,0,51,579,2363
48,113,012900,95,11,31,0,0,34,41,43,21,0,0,0,0,72,0,13,0,0,84,267,1163,0,12,0,0,10,32,0,0,0,0,0,0,24,0,0,0,0,0,88,397,1487
48,113,013004,111,118,94,11,28,15,28,69,71,0,0,0,0,0,29,0,0,11,37,233,1719,114,152,46,12,25,22,33,52,45,10,10,0,0,13,0,0,13,0,77,311,2119
48,113,013005,85,65,30,0,42,0,17,20,10,23,0,0,12,12,0,0,0,0,32,236,748,60,0,14,9,0,0,12,11,4,0,0,0,13,0,26,0,0,0,6,301,1078
48,113,013007,88,188,26,10,17,10,20,0,9,8,17,0,18,8,0,0,0,0,0,260,755,105,65,48,47,0,65,40,9,8,0,0,0,0,0,0,0,0,36,27,166,834
48,113,013008,178,94,72,0,0,0,0,49,6,14,10,0,7,0,32,0,0,0,49,283,780,127,64,55,14,10,64,43,16,19,0,20,9,33,9,0,0,0,0,19,132,993
48,113,013009,155,55,114,37,45,51,40,21,42,25,11,0,0,10,30,0,6,0,50,152,1089,116,154,72,63,131,32,55,18,27,6,0,26,19,0,7,0,0,0,99,212,1178
48,113,013010,150,162,52,0,10,0,16,9,0,9,8,0,0,0,0,0,0,0,160,680,658,237,69,14,0,33,53,72,0,0,0,10,0,19,10,16,0,0,0,294,509,847
48,113,013011,331,154,99,19,0,71,19,0,0,0,0,0,0,0,0,0,26,54,95,700,716,158,164,85,0,30,19,0,0,0,0,0,0,0,0,0,0,0,16,197,601,512
48,113,013101,12,12,17,0,0,10,21,90,53,21,0,0,7,0,0,0,0,0,0,42,804,12,16,0,0,14,7,12,65,81,13,14,7,8,0,0,0,0,0,46,80,1004
48,113,013102,12,11,11,18,32,0,4,14,27,5,30,0,0,0,0,0,0,0,21,79,524,10,22,23,0,0,10,0,21,11,0,0,0,0,5,0,0,0,0,0,75,617
48,113,013104,11,0,0,0,11,5,20,4,11,0,0,10,0,0,0,0,0,0,16,98,244,15,0,0,0,12,16,0,22,8,0,0,32,0,0,0,0,0,0,0,71,328
48,113,013105,176,141,0,0,51,91,36,22,0,0,0,56,19,0,0,0,0,0,135,860,1186,247,126,0,8,93,44,14,0,0,0,0,30,55,0,0,0,0,0,209,497,1638
48,113,013200,45,123,56,0,56,88,0,35,66,10,45,11,11,0,23,0,0,0,225,369,1805,22,43,12,0,73,24,61,18,68,28,0,0,29,0,0,0,0,0,86,805,1949
48,113,013300,11,8,5,6,54,0,0,73,44,4,8,0,0,2,0,0,0,0,12,152,673,19,11,11,0,0,38,0,74,53,19,0,0,0,6,0,0,0,0,7,113,622
48,113,013400,6,10,3,0,7,0,5,51,58,56,5,0,0,0,6,0,0,0,17,32,636,0,4,10,19,7,8,4,34,73,37,20,14,0,22,0,0,0,0,14,81,663
48,113,013500,19,40,34,0,0,0,0,34,98,92,19,13,0,3,0,0,0,0,17,5,826,17,7,7,4,0,12,15,74,67,59,41,0,0,0,9,0,0,0,4,37,783
48,113,013605,16,68,80,61,24,56,48,36,81,12,0,0,0,19,0,0,0,65,19,397,1454,62,102,224,22,14,15,100,94,117,12,0,0,0,44,0,0,0,0,0,192,1585
48,113,013606,50,56,44,18,106,77,0,18,0,0,0,16,0,0,0,0,0,29,150,548,1729,145,198,179,173,70,0,0,52,0,0,0,0,0,0,0,0,0,0,144,377,1601
48,113,013607,80,26,22,34,0,0,0,27,0,34,0,0,3,0,7,0,0,9,123,202,862,80,110,112,37,42,0,36,45,23,46,10,4,0,8,0,0,0,0,55,302,1066
48,113,013608,3,26,33,6,0,0,0,39,59,54,3,9,0,0,0,0,0,0,20,26,827,3,28,41,0,7,10,31,38,71,46,11,12,0,15,0,0,0,0,36,12,890
48,113,013609,117,121,62,23,38,0,34,139,105,0,0,0,12,11,23,0,0,0,28,283,870,41,189,90,27,10,12,0,64,70,0,0,0,0,10,17,0,21,0,58,347,1000
48,113,013610,89,109,36,64,50,73,50,82,22,32,12,6,13,16,49,0,0,0,164,318,1092,103,95,29,19,31,0,47,13,42,8,0,0,0,10,0,0,0,0,92,389,1014
48,113,013611,0,0,10,7,7,7,8,0,12,10,0,0,0,33,0,0,0,0,0,200,777,6,10,26,29,41,15,9,6,10,18,0,13,0,9,0,0,0,0,0,93,947
48,113,013615,190,158,78,34,40,21,37,0,30,0,0,29,30,0,33,0,0,26,201,457,802,111,189,98,0,16,65,0,0,6,0,0,0,31,38,0,0,0,99,254,669,701
48,113,013616,0,16,34,0,30,51,9,21,0,30,0,57,18,0,0,0,0,0,252,1254,1242,47,51,13,30,80,169,44,20,0,0,32,0,0,21,0,0,0,0,228,1037,838
48,113,013617,53,55,12,12,19,19,8,7,0,26,0,12,0,0,0,14,0,0,0,198,813,91,50,49,25,9,113,0,0,15,7,10,0,0,8,0,2,0,0,40,186,805
48,113,013618,96,63,24,9,15,66,17,5,29,16,6,27,11,0,0,0,0,0,27,99,639,20,73,61,7,27,56,27,44,4,2,0,6,0,0,0,0,0,0,20,48,697
48,113,013619,83,62,188,24,64,0,37,35,15,30,0,0,12,20,0,0,0,18,48,81,1623,97,27,40,43,0,46,80,34,12,0,0,0,0,0,0,0,10,24,56,67,1724
48,113,013620,45,28,56,0,38,26,64,0,0,0,0,0,16,12,0,0,0,54,84,646,809,21,44,5,0,0,135,0,0,0,0,0,0,0,20,0,0,0,0,82,464,1349
48,113,013621,0,75,52,0,87,88,13,0,0,0,0,0,0,0,0,0,0,103,86,314,771,107,68,21,11,55,106,71,0,0,0,0,0,0,0,0,0,0,56,75,404,976
48,113,013622,190,0,0,0,29,31,28,21,58,0,0,0,14,25,0,0,0,9,74,441,430,33,0,0,9,11,10,27,21,33,21,8,0,0,0,0,0,0,0,118,324,844
48,113,013623,154,181,229,0,18,249,15,0,0,0,0,0,0,0,0,45,0,67,184,898,941,132,75,101,0,107,235,30,0,0,0,0,0,0,0,0,0,0,39,193,815,1444
48,113,013624,61,6,9,6,7,59,38,16,0,0,0,0,19,0,0,0,0,0,53,589,477,46,19,16,0,72,72,29,16,20,0,0,28,60,22,0,0,0,12,218,613,495
48,113,013625,163,22,18,0,0,49,0,0,0,0,0,0,11,0,16,0,0,38,160,517,505,81,118,0,0,31,0,9,0,0,0,0,0,8,0,35,0,0,27,153,472,407
48,113,013626,65,80,0,10,24,10,0,37,0,44,0,0,0,20,0,0,0,10,140,420,485,52,25,15,49,28,59,0,0,0,0,0,13,7,10,5,0,0,19,156,618,458
48,113,013711,202,112,95,32,22,9,0,0,0,3,0,0,0,0,7,7,10,28,116,231,527,181,146,73,28,10,38,9,7,0,0,9,10,0,10,0,0,0,33,112,264,543
48,113,013712,55,104,123,37,46,0,16,8,9,0,0,0,0,0,0,0,0,21,109,87,538,134,117,36,26,13,23,0,10,0,0,0,0,0,6,0,0,14,8,13,187,501
48,113,013713,80,61,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,22,67,265,270,176,109,13,17,0,0,12,0,0,0,0,0,0,0,0,7,0,6,83,122,229
48,113,013714,346,275,213,55,20,9,12,9,0,0,0,0,0,0,0,0,0,51,328,322,1303,350,213,107,56,76,57,18,27,0,0,0,17,0,7,48,23,0,108,168,453,1373
48,113,013715,77,86,51,68,21,14,19,0,2,5,0,0,0,4,0,0,17,29,73,110,545,85,117,77,52,87,0,8,0,0,0,5,0,16,0,0,0,0,19,53,102,622
48,113,013716,142,111,88,61,62,18,0,0,0,0,0,0,0,11,0,0,0,0,68,212,1277,304,149,80,11,52,19,11,7,0,26,5,0,0,0,0,0,0,0,127,297,1471
48,113,013717,181,141,91,16,22,12,0,6,0,0,0,0,5,0,0,0,0,0,108,291,495,106,38,48,6,24,11,0,0,0,0,0,0,0,0,0,12,0,5,40,316,426
48,113,013718,298,277,165,124,53,10,18,0,0,18,0,11,0,0,0,0,6,18,116,584,982,204,147,147,15,24,46,0,0,0,9,0,0,0,0,0,0,41,18,167,291,911
48,113,013719,114,104,13,64,98,0,0,0,10,4,0,0,7,0,55,0,0,0,128,252,1019,58,63,50,23,0,9,0,30,3,0,0,18,15,36,0,0,0,0,40,274,1026
48,113,013720,191,254,148,6,95,34,12,27,0,0,0,0,0,11,8,0,10,36,231,384,1160,164,185,73,30,148,63,27,7,0,16,0,0,0,0,11,0,0,0,70,499,1421
48,113,013721,98,280,117,25,13,105,86,0,21,26,0,0,0,0,0,0,0,129,68,226,1778,0,10,104,12,97,83,32,8,67,0,0,61,13,0,0,0,0,0,41,178,2267
48,113,013722,83,9,37,0,11,17,0,12,8,32,0,0,0,13,0,0,0,17,112,327,864,53,26,0,23,71,45,29,25,10,0,0,11,0,9,0,0,0,15,26,512,882
48,113,013725,247,78,34,0,32,37,14,22,0,0,0,0,12,11,0,0,0,0,0,329,800,118,110,7,81,39,98,24,0,0,0,0,5,0,27,10,0,0,0,51,440,899
48,113,013726,81,79,39,78,26,0,28,38,12,8,0,0,0,14,0,0,0,0,39,313,803,122,0,11,0,0,0,0,42,24,0,0,0,0,10,0,0,0,0,45,271,983
48,113,013727,48,16,8,8,0,54,0,0,0,0,0,0,0,5,0,0,0,0,35,281,879,15,0,36,0,12,23,30,0,32,31,0,0,0,6,0,0,0,18,117,352,956
48,113,013803,143,89,65,91,52,50,28,14,73,26,18,16,0,0,0,0,0,0,29,175,1638,204,69,23,28,12,14,44,40,32,27,0,0,33,0,0,0,0,19,32,228,2009
48,113,013804,0,110,55,47,14,0,0,59,0,0,0,0,0,25,7,0,0,0,93,135,859,55,28,42,50,52,38,37,11,41,11,0,0,0,11,0,0,0,24,54,130,946
48,113,013805,32,77,55,0,38,50,13,0,0,0,0,0,46,0,0,25,24,0,169,378,498,85,42,10,27,92,145,44,0,0,0,0,38,34,0,0,0,0,0,43,359,625
48,113,013806,45,13,0,0,35,38,8,16,19,6,0,0,17,34,0,0,0,0,36,559,589,98,6,26,11,0,115,26,51,0,0,0,0,0,0,0,0,0,0,89,609,542
48,113,013901,114,188,110,77,55,0,8,7,14,13,0,0,0,0,7,0,0,24,107,182,693,135,132,86,11,55,5,22,9,0,0,0,0,12,10,0,0,0,4,97,129,786
48,113,013902,143,130,88,0,56,5,16,0,0,0,0,11,11,0,10,0,0,28,80,199,1036,179,128,65,19,36,67,24,0,0,0,10,0,0,12,0,0,0,13,86,203,1235
48,113,014001,185,22,110,54,0,17,10,0,8,41,4,0,0,0,0,0,0,0,120,237,1079,147,182,151,56,19,7,37,15,0,7,60,47,0,9,0,0,0,0,89,199,1178
48,113,014002,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
48,113,014103,210,53,126,0,84,46,14,0,0,0,0,0,9,16,0,0,0,0,177,332,472,147,125,35,6,131,10,10,0,0,0,0,16,20,0,0,0,0,23,37,261,630
48,113,014113,99,77,0,76,73,84,42,48,16,0,0,0,0,0,0,0,40,0,57,592,1089,139,122,193,63,18,77,120,26,0,0,0,0,0,0,0,0,0,31,163,422,855
48,113,014114,74,49,10,45,18,33,0,0,0,0,0,0,8,0,0,0,0,19,164,447,539,175,42,29,38,27,53,36,0,0,0,0,25,24,0,0,0,0,0,175,427,534
48,113,014115,199,265,173,104,29,0,92,0,0,12,0,0,0,12,0,0,0,53,267,619,1614,430,459,83,30,74,41,57,11,31,11,14,0,27,0,0,15,0,0,150,614,1628
48,113,014116,77,27,0,0,42,90,46,34,0,0,0,29,20,0,0,0,0,0,126,637,886,43,101,59,77,27,102,0,20,0,0,0,24,0,49,0,0,0,26,81,474,748
48,113,014119,142,130,81,35,55,70,0,21,11,6,11,0,0,0,0,0,0,9,35,127,1166,174,142,134,14,26,25,74,26,24,10,0,5,0,6,0,0,0,0,30,136,1204
48,113,014120,125,158,128,62,42,24,25,29,33,40,9,0,0,15,0,0,0,43,28,161,1374,67,200,192,40,102,0,36,43,22,15,0,8,0,0,0,0,0,5,0,281,1524
48,113,014121,122,86,0,0,15,100,15,24,13,0,0,15,14,0,0,12,0,29,146,457,1275,44,126,94,0,20,34,0,0,61,12,0,0,31,10,12,0,0,0,170,520,1296
48,113,014123,215,326,161,55,61,14,19,39,30,0,11,11,0,10,0,0,18,0,21,170,1637,197,270,135,78,26,0,28,65,30,18,0,11,0,0,0,9,0,0,0,180,1774
48,113,014124,115,110,32,24,86,0,28,34,9,26,0,0,7,48,0,0,6,0,34,139,1256,160,141,92,20,46,21,42,25,59,0,42,0,40,23,0,0,0,0,37,202,1095
48,113,014126,264,327,269,115,19,11,46,24,23,50,0,10,0,0,0,0,0,11,97,190,1642,116,290,227,36,41,12,25,10,49,31,0,0,0,11,8,0,0,0,42,256,1796
48,113,014127,291,193,51,65,88,0,0,44,54,55,0,0,0,10,0,0,0,0,125,455,1940,288,384,89,27,49,140,85,144,100,41,0,36,152,11,27,27,0,0,90,644,1774
48,113,014128,49,59,79,0,6,29,0,70,0,0,0,0,19,7,0,0,0,0,38,226,902,70,212,30,16,0,141,17,65,37,6,7,0,0,0,0,0,0,0,31,303,915
48,113,014129,247,158,17,12,49,87,17,16,0,0,0,0,0,71,35,0,0,0,145,801,891,294,70,0,45,11,93,0,26,0,0,16,7,38,0,0,0,0,0,0,767,946
48,113,014130,120,86,28,26,9,48,0,42,0,0,0,14,0,8,0,0,0,18,0,383,1174,78,73,48,22,0,65,10,0,0,0,0,0,72,0,0,0,0,0,13,412,1193
48,113,014131,73,86,77,0,5,0,13,0,0,0,0,35,25,0,0,0,0,0,0,443,763,286,131,63,0,37,49,0,0,0,0,0,0,0,15,0,0,0,0,140,535,1067
48,113,014132,64,5,20,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,271,428,67,97,23,0,22,0,22,24,47,7,0,30,42,0,0,0,0,0,49,249,543
48,113,014133,248,51,18,0,21,78,8,0,0,0,0,5,36,0,0,0,0,0,108,636,902,208,82,9,14,10,120,0,10,16,0,0,59,115,9,0,0,0,11,115,470,648
48,113,014134,163,136,73,58,69,0,0,28,25,59,0,0,0,0,15,17,17,0,43,88,1092,256,52,215,61,11,38,13,13,0,10,0,0,0,95,0,0,0,26,43,163,947
48,113,014135,258,160,93,26,135,19,40,63,29,0,0,0,58,0,0,0,0,0,50,73,1002,133,265,109,27,22,113,40,9,52,12,0,0,0,0,0,0,10,0,19,261,1187
48,113,014136,169,97,21,72,68,159,20,17,0,0,0,34,39,0,0,0,0,0,21,895,1209,81,124,16,19,39,54,44,0,0,0,0,34,11,0,0,0,0,0,92,918,1043
48,113,014137,93,52,0,44,54,81,10,21,0,0,0,31,0,4,16,0,0,0,30,673,786,40,0,35,0,15,108,15,16,0,0,0,0,39,28,0,0,0,0,78,698,752
48,113,014138,61,8,8,0,0,25,34,35,0,0,0,23,12,0,0,0,0,0,36,505,849,79,50,0,0,0,18,40,22,0,0,8,0,22,0,8,0,0,0,36,809,527
48,113,014203,101,53,22,10,0,0,0,48,6,7,0,0,0,9,32,0,0,93,13,133,928,45,148,115,13,103,30,12,16,37,0,0,0,0,12,0,0,0,39,34,118,1034
48,113,014204,29,35,32,13,18,13,3,0,0,0,68,68,32,5,0,0,0,0,54,125,265,48,116,18,23,22,23,18,0,7,7,228,243,4,0,0,0,7,0,38,87,249
48,113,014205,36,17,19,0,11,10,4,44,9,22,0,0,0,20,0,0,0,0,8,28,509,0,9,17,3,13,5,4,20,29,0,0,4,0,4,0,0,0,0,0,44,535
48,113,014206,36,0,0,0,0,56,10,0,0,0,0,0,80,31,0,0,0,0,247,769,979,107,47,0,0,66,136,16,0,0,0,0,18,171,0,0,0,0,0,116,693,603
48,113,014302,193,400,17,78,76,0,0,21,12,9,89,0,0,11,23,0,0,15,102,415,1593,80,146,191,101,31,13,0,0,0,10,0,0,5,22,0,0,0,0,266,399,2000
48,113,014306,210,283,216,54,28,11,20,8,23,0,0,43,0,0,10,0,0,25,111,464,1143,285,226,50,73,21,56,0,0,21,7,0,0,0,13,0,19,35,17,130,380,1360
48,113,014307,15,45,70,73,60,4,45,5,0,0,0,4,51,8,0,0,31,0,68,286,950,53,101,32,36,50,74,20,0,0,0,0,31,18,0,0,0,0,9,36,372,1214
48,113,014308,247,126,122,72,23,9,12,0,0,7,0,0,0,0,0,0,0,0,103,315,703,256,144,48,38,22,26,19,0,0,0,0,0,0,0,0,0,13,4,94,433,668
48,113,014309,204,201,58,6,34,18,8,0,0,0,0,7,0,10,19,0,20,30,120,475,790,279,241,11,19,34,40,14,0,0,0,0,0,0,0,18,0,0,36,245,610,878
48,113,014310,110,249,95,44,45,15,36,14,0,0,0,36,7,6,0,0,0,8,161,330,882,19,170,61,29,15,90,31,0,9,11,15,0,35,6,0,0,0,0,139,367,1040
48,113,014311,147,45,24,23,16,41,43,0,0,0,0,0,30,0,0,0,0,0,92,977,742,233,150,33,0,48,71,0,0,0,0,0,0,0,0,0,0,0,0,113,656,741
48,113,014312,89,19,17,0,55,35,63,65,108,23,0,19,130,37,0,0,0,0,68,458,1166,155,0,0,5,184,81,0,13,44,12,13,0,39,19,0,0,0,0,102,782,1120
48,113,014403,242,175,61,50,28,67,38,0,0,0,0,0,18,0,9,0,0,39,49,476,693,145,112,9,11,73,90,8,0,0,29,0,15,17,8,0,0,0,37,127,403,677
48,113,014405,125,90,117,22,27,0,0,0,0,0,0,0,0,0,19,0,0,0,121,317,668,108,58,74,7,18,0,27,0,0,0,0,0,0,0,0,0,18,38,41,238,912
48,113,014406,202,102,101,11,66,0,30,0,0,0,10,0,0,0,36,19,0,48,137,227,1003,125,57,48,10,73,30,77,0,10,10,0,0,0,0,0,0,0,23,98,242,1081
48,113,014407,210,176,103,0,56,34,17,12,0,0,0,18,0,21,35,16,0,60,99,390,926,204,154,160,0,87,26,41,22,0,0,0,48,26,17,0,18,0,10,169,388,1129
48,113,014408,125,120,35,17,0,10,5,7,0,7,0,0,5,0,0,18,0,22,83,312,903,180,175,118,26,42,15,5,45,0,0,0,0,36,39,6,0,0,33,69,302,1063
48,113,014501,119,230,128,39,45,28,49,0,0,0,12,31,0,0,0,0,0,0,70,193,726,21,114,60,90,46,0,17,0,0,0,0,12,0,0,0,0,0,26,76,98,1027
48,113,014502,121,122,58,68,67,16,9,0,0,16,17,0,0,0,0,24,12,19,151,362,1031,128,275,98,42,55,25,11,0,0,14,0,0,0,0,0,0,6,46,72,251,1193
48,113,014601,108,90,58,18,10,14,0,0,8,0,0,0,0,0,23,0,0,0,19,114,519,75,0,38,15,30,0,6,0,31,6,0,24,0,0,0,12,0,0,22,75,682
48,113,014602,247,132,95,62,9,7,0,0,0,19,0,13,23,0,18,18,17,63,144,346,751,322,149,118,35,58,19,0,0,6,0,0,0,0,15,19,0,17,19,52,476,964
48,113,014603,49,59,30,7,37,13,0,0,0,0,0,0,15,0,0,0,0,0,88,81,417,56,54,38,37,16,11,11,0,0,0,0,0,0,0,17,0,0,0,67,70,402
48,113,014701,257,115,98,18,23,0,18,7,0,0,0,0,0,0,26,12,18,57,95,366,895,118,178,85,33,4,14,7,0,8,0,0,19,0,0,16,15,0,32,111,384,822
48,113,014702,211,179,74,0,65,27,18,8,12,13,5,5,0,0,0,0,0,86,135,370,624,261,198,70,0,8,12,7,7,6,8,0,6,0,6,5,5,0,0,41,421,710
48,113,014703,61,89,28,24,19,0,0,0,0,9,0,9,0,9,12,0,0,26,29,152,353,44,97,11,6,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,184,375
