state,county,tract,C18108_003E,C18108_004E,C18108_005E,C18108_007E,C18108_008E,C18108_009E,C18108_011E,C18108_012E,C18108_013E
48,453,001835,0,6,1792,330,114,3285,44,38,230
48,453,001839,35,0,957,514,56,4728,92,126,219
48,453,001840,163,12,2828,364,155,6149,122,76,190
48,453,001841,125,51,5257,533,361,10116,146,273,683
48,453,001842,12,62,2966,247,113,5844,35,127,197
48,453,001843,0,0,442,102,44,1513,21,43,169
48,453,001844,0,0,550,146,58,2520,46,6,126
48,453,001845,21,0,573,73,24,2228,103,46,157
48,453,001846,7,0,403,45,33,1632,54,32,219
48,453,001847,9,0,1696,204,156,4907,47,79,290
48,453,001848,15,0,1046,295,169,3125,32,91,238
48,453,001849,44,0,542,346,94,4251,42,8,82
48,453,001850,0,0,540,158,42,3243,25,28,47
48,453,001851,54,63,1854,202,173,6118,92,102,483
48,453,001853,22,0,683,29,68,2056,43,45,230
48,453,001854,12,32,1457,140,117,2669,29,63,215
48,453,001855,249,33,4232,499,257,8884,20,134,538
48,453,001856,142,0,1760,220,194,4182,170,274,253
48,453,001857,0,33,1757,381,100,3555,108,179,233
48,453,001858,175,0,5486,456,123,10838,92,230,648
48,453,001859,4,0,272,58,52,711,76,47,147
48,453,001860,69,0,1244,194,100,2097,56,64,397
48,453,001861,6,38,1433,80,106,3268,22,38,52
48,453,001862,38,7,1764,167,152,3461,45,19,348
48,453,001863,44,1,783,209,84,2664,9,22,115
48,453,001864,7,13,360,109,105,1889,6,132,116
48,453,001901,39,0,636,85,50,3969,78,32,451
48,453,001908,48,19,2216,128,111,5536,187,115,772
48,453,001910,21,15,1020,79,45,2539,139,104,401
48,453,001911,0,0,455,63,10,2568,7,0,49
48,453,001912,16,0,869,63,72,2337,76,51,371
48,453,001913,0,0,1466,109,29,2781,40,27,398
48,453,001914,0,0,1418,73,40,3788,51,187,584
48,453,001915,0,0,266,20,2,1062,59,98,122
48,453,001916,19,5,1232,12,19,1855,0,18,138
48,453,001917,21,0,1500,23,59,2730,52,72,427
48,453,001918,0,0,765,12,19,1456,53,11,307
48,453,001919,47,0,1015,108,5,2081,38,100,390
48,453,002002,0,0,496,110,88,1992,101,72,184
48,453,002003,16,0,981,141,300,2244,43,85,152
48,453,002004,0,0,139,107,122,1637,21,22,62
48,453,002005,63,10,968,44,69,3222,17,25,105
48,453,002104,0,0,846,122,143,2035,34,28,151
48,453,002105,84,12,1120,273,191,3146,133,103,138
48,453,002106,0,0,616,88,112,1771,78,115,251
48,453,002107,43,0,1050,182,170,1968,36,60,269
48,453,002108,59,38,1054,207,21,1974,68,32,284
48,453,002109,57,0,580,156,161,2130,143,152,353
48,453,002110,58,0,1168,219,407,2206,65,103,138
48,453,002111,100,0,1105,304,105,2927,44,62,359
48,453,002112,23,0,1631,190,77,2976,42,57,95
48,453,002113,79,0,802,127,86,2210,119,73,237
48,453,002201,30,6,431,151,60,970,58,51,63
48,453,002202,56,56,3597,437,250,4537,49,66,102
48,453,002207,46,39,2713,88,247,5594,108,122,93
48,453,002208,79,0,2866,139,204,3832,42,127,287
48,453,002209,82,79,2970,392,234,4875,83,139,222
48,453,002210,0,16,846,101,113,1795,23,32,273
48,453,002211,0,0,739,74,25,1505,28,0,60
48,453,002212,0,0,225,20,0,422,0,5,15
48,453,002304,43,0,504,107,161,2588,0,0,34
48,453,002307,0,0,1058,185,404,3945,57,66,181
48,453,002308,32,0,750,169,115,4500,14,39,140
48,453,002310,33,34,1298,85,13,1478,6,64,140
48,453,002312,63,21,2480,214,213,3738,52,209,191
48,453,002313,23,0,871,176,86,3483,10,35,103
48,453,002314,107,21,847,303,137,3034,28,0,28
48,453,002315,0,0,803,103,96,2113,0,15,69
48,453,002316,82,56,1515,166,226,4016,0,0,27
48,453,002317,25,25,364,184,36,4134,32,26,57
48,453,002318,115,20,1483,231,125,7620,0,49,104
48,453,002319,0,0,0,3,4,7,0,0,0
48,453,002402,205,0,1291,239,154,4920,124,190,382
48,453,002403,7,0,535,106,30,1731,79,0,172
48,453,002407,17,5,1207,165,49,3464,90,67,519
48,453,002409,0,0,643,156,75,2162,93,61,208
48,453,002410,8,7,636,175,148,2383,95,91,127
48,453,002411,125,0,2235,305,200,3351,44,47,115
48,453,002412,76,36,1845,188,165,3404,30,45,205
48,453,002413,31,0,1911,187,138,2410,0,66,63
48,453,002419,31,22,1036,89,78,3023,0,23,53
48,453,002421,102,0,1583,335,107,6272,42,104,289
48,453,002422,0,0,1191,188,364,3657,69,99,193
48,453,002423,0,0,1443,467,99,3521,61,144,151
48,453,002424,9,0,607,136,136,2364,54,105,153
48,453,002425,27,8,674,118,23,2153,0,30,88
48,453,002426,81,16,2764,195,235,5016,66,170,71
48,453,002427,53,41,2634,142,101,5230,146,134,216
48,453,002428,91,0,1260,248,75,3440,67,187,857
48,453,002429,0,0,55,47,13,600,4,9,30
48,453,002430,37,7,1157,126,75,1970,18,17,76
48,453,002431,34,18,2480,196,272,4511,65,49,162
48,453,002432,45,6,533,145,60,1112,42,104,105
48,453,002433,0,71,2197,169,165,3341,43,87,201
48,453,002434,29,6,552,80,68,1040,8,45,88
48,453,002435,107,28,2066,472,180,4274,69,111,205
48,453,002436,30,33,667,101,140,1073,48,60,178
48,453,002500,0,0,738,199,11,3691,82,167,505
48,453,980000,0,0,0,0,0,0,0,0,0
48,455,950100,3,0,1045,213,217,1408,87,176,342
48,455,950200,50,0,628,152,336,1437,131,221,485
48,455,950300,14,0,366,88,125,707,20,77,247
48,455,950400,20,0,321,241,171,1242,163,247,770
48,455,950500,7,18,462,313,119,1079,114,271,257
48,457,950100,61,5,532,86,185,1150,178,125,387
48,457,950200,146,26,1153,211,379,2836,247,394,761
48,457,950300,25,13,699,90,149,1060,58,212,135
48,457,950400,49,6,716,406,304,2419,213,227,591
48,457,950500,43,26,715,171,109,1263,168,121,381
48,459,950100,84,0,2004,453,469,3953,358,268,559
48,459,950200,17,0,680,156,302,1605,98,222,446
48,459,950300,51,37,1945,507,263,4185,185,257,783
48,459,950400,44,53,1082,90,260,1850,150,209,270
48,459,950500,121,25,1498,309,319,2915,149,209,494
48,459,950600,157,32,710,327,128,2065,31,157,351
48,459,950700,76,51,1086,270,255,2692,95,242,663
48,461,950100,0,0,261,44,23,642,26,28,70
48,461,950200,22,4,716,57,84,1040,36,74,153
48,463,950100,6,5,811,179,42,1218,147,160,367
48,463,950200,42,0,1739,425,303,4513,261,69,689
48,463,950300,29,0,1729,150,146,2900,225,201,408
48,463,950400,14,0,1259,144,142,1534,120,124,292
48,463,950500,52,0,1872,249,205,2702,147,194,571
48,465,950201,36,0,2180,266,71,4592,106,95,773
48,465,950301,23,19,1517,83,84,2535,116,101,301
48,465,950302,22,0,1188,63,150,2149,84,162,196
48,465,950400,29,0,1164,100,59,1900,83,128,476
48,465,950500,46,6,1903,182,148,3036,27,45,353
48,465,950601,18,0,1517,77,230,2205,165,150,319
48,465,950602,0,61,1351,185,196,1937,183,222,246
48,465,950700,86,0,1849,158,35,3122,94,293,439
48,465,950800,49,35,1251,175,98,2235,180,199,646
48,465,980000,0,0,0,0,0,0,0,0,0
48,467,950100,30,4,908,184,186,2398,193,160,611
48,467,950200,42,7,942,110,186,1675,68,138,215
48,467,950300,23,10,879,104,147,2386,148,242,436
48,467,950400,59,45,806,233,320,2350,105,250,452
48,467,950500,75,24,1094,254,126,1827,84,257,330
48,467,950600,39,0,1615,246,250,3519,374,213,983
48,467,950700,30,0,930,118,126,2022,68,175,390
48,467,950800,67,45,1643,292,305,2587,203,188,413
48,467,950900,41,20,1246,354,242,3320,303,398,819
48,467,951000,0,76,1649,400,517,3181,359,207,797
48,469,000100,40,0,598,47,35,992,34,78,113
48,469,000201,108,0,958,140,166,1849,51,128,146
48,469,000202,242,42,1342,250,262,2830,123,171,258
48,469,000301,10,0,415,81,147,860,88,58,126
48,469,000302,46,19,493,176,89,1187,85,86,42
48,469,000400,35,0,388,63,58,1015,47,53,139
48,469,000501,0,42,829,214,136,2250,82,84,187
48,469,000502,12,40,999,274,187,1769,64,125,255
48,469,000601,60,30,623,196,169,1431,80,196,213
48,469,000602,22,0,1151,160,206,2168,87,133,281
48,469,000700,8,4,683,158,121,1910,113,108,267
48,469,000800,0,39,528,58,56,1091,81,26,110
48,469,001300,38,0,469,43,87,1074,112,139,189
48,469,001400,98,18,1523,271,262,4407,243,242,877
48,469,001501,44,8,850,184,85,1790,46,87,277
48,469,001503,0,0,518,37,0,957,48,36,391
48,469,001504,74,0,1777,113,279,3118,317,496,738
48,469,001601,197,17,1789,376,404,2678,154,139,586
48,469,001604,57,0,1960,187,90,3737,91,50,352
48,469,001605,47,0,754,227,95,1789,95,81,161
48,469,001606,18,0,1875,187,222,4551,173,243,822
48,469,001700,15,0,1263,170,153,2362,48,111,263
48,469,980000,0,0,0,0,0,0,0,0,0
48,471,790101,6,0,390,75,83,974,51,79,256
48,471,790102,34,0,841,187,91,2149,28,36,376
48,471,790103,3,0,1167,109,167,2632,124,131,810
48,471,790200,123,19,1246,134,149,3183,75,173,709
48,471,790300,15,0,1294,197,24,3872,232,206,1303
48,471,790400,24,40,1284,79,334,2878,162,129,721
48,471,790500,106,0,954,159,47,4592,123,129,247
48,471,790600,38,0,1258,130,90,1422,18,77,87
48,471,790700,0,0,1269,183,55,4757,20,70,125
48,471,790800,51,0,731,286,116,4270,102,36,160
48,473,680100,10,11,799,45,50,1501,53,32,309
48,473,680200,51,29,3088,316,504,5081,139,306,520
48,473,680300,21,9,2808,397,227,6676,128,390,760
48,473,680400,0,0,69,192,45,3255,0,0,0
48,473,680500,70,0,1985,315,590,4717,244,316,440
48,473,680600,55,0,1753,426,159,4475,287,277,641
48,475,950100,34,52,1051,224,192,1989,81,136,332
48,475,950200,28,17,1311,92,100,2193,113,156,302
48,475,950300,42,0,485,113,201,1170,98,83,236
48,477,170100,0,11,796,172,103,1657,74,95,284
48,477,170200,135,0,1215,108,81,3225,149,227,648
48,477,170300,76,0,1275,164,297,3214,291,318,696
48,477,170400,0,54,1252,169,179,3967,52,112,765
48,477,170500,7,1,1740,303,124,3218,194,239,934
48,477,170600,0,0,717,363,299,2244,147,309,695
48,479,000101,126,0,1525,125,226,2123,70,271,355
48,479,000105,38,8,1021,89,86,1492,66,54,77
48,479,000106,58,16,1437,155,95,1949,82,206,159
48,479,000107,7,5,1269,189,147,1501,41,118,169
48,479,000108,57,3,1583,98,61,1985,0,171,25
48,479,000109,79,11,795,108,171,990,20,107,52
48,479,000200,51,85,1294,179,182,2042,44,319,165
48,479,000300,65,10,1029,121,190,1299,20,204,92
48,479,000601,90,14,942,114,141,1139,64,152,203
48,479,000602,4,0,967,143,113,1496,2,143,150
48,479,000700,75,0,853,77,115,1396,75,141,156
48,479,000800,118,0,802,48,113,1175,34,113,89
48,479,000901,146,16,1147,167,256,1932,110,263,284
48,479,000903,69,37,1016,66,137,1174,109,92,117
48,479,000904,44,30,933,186,162,1470,155,117,168
48,479,001001,103,4,1388,175,117,2889,114,246,310
48,479,001003,40,0,957,57,111,1154,31,86,89
48,479,001004,25,0,546,52,85,648,18,117,92
48,479,001101,203,22,1333,90,61,1924,32,112,134
48,479,001103,6,0,348,25,76,800,14,58,83
48,479,001104,19,9,1164,99,87,1788,63,159,155
48,479,001105,98,11,1033,72,104,1626,4,20,57
48,479,001201,9,7,518,122,239,1117,139,213,121
48,479,001202,44,0,885,92,126,1284,75,131,98
48,479,001300,84,23,1359,78,120,1854,87,149,154
48,479,001401,74,82,1355,64,179,2287,108,216,167
48,479,001402,48,18,1039,127,155,1803,76,116,175
48,479,001501,28,38,819,85,72,1479,92,124,145
48,479,001502,71,39,1237,154,164,2277,98,227,374
48,479,001601,67,0,1273,160,89,2073,2,98,211
48,479,001602,44,0,1270,99,41,2783,17,85,209
48,479,001706,21,43,1459,218,147,2632,60,147,283
48,479,001709,11,38,1455,243,71,3630,90,250,333
48,479,001710,50,24,493,99,121,728,11,184,27
48,479,001711,97,20,2329,81,33,3131,26,84,149
48,479,001712,117,14,2042,69,0,4070,80,37,304
48,479,001713,120,196,4932,209,220,8758,291,227,378
48,479,001714,15,5,1006,57,5,2288,17,25,82
48,479,001715,100,37,2545,81,91,4006,35,70,114
48,479,001716,52,39,1969,116,180,3620,30,120,160
48,479,001717,24,0,887,90,139,1988,5,79,23
48,479,001718,7,0,502,62,57,1059,51,67,289
48,479,001719,36,0,1063,76,72,1661,65,105,198
48,479,001720,49,59,1891,176,109,2879,19,76,234
48,479,001721,0,6,667,96,54,1852,21,14,134
48,479,001722,32,93,2065,142,201,3595,54,75,363
48,479,001806,248,58,2166,226,84,1890,28,10,48
48,479,001807,139,114,3193,477,216,3774,52,109,50
48,479,001808,0,16,2468,277,215,3501,134,317,75
48,479,001809,124,91,2586,217,139,3588,13,69,55
48,479,001810,87,0,2439,66,69,2601,30,110,64
48,479,001811,11,2,1612,127,191,2340,11,174,49
48,479,001812,26,43,2757,247,187,4616,101,24,269
48,479,001813,42,0,302,46,16,470,6,12,24
48,479,001814,198,25,2779,157,227,3659,75,186,214
48,479,001815,63,0,625,52,39,724,91,68,56
48,479,001816,78,8,1223,24,95,2417,48,31,208
48,479,001817,40,24,1742,301,279,2175,75,225,38
48,479,001818,81,25,1282,173,235,1362,51,58,35
48,479,001900,99,4,561,178,164,1323,112,461,183
48,479,980000,0,0,0,0,0,0,0,0,0
48,481,740100,131,0,1198,183,136,3017,185,301,333
48,481,740200,52,5,364,109,36,775,43,5,156
48,481,740300,0,0,520,89,70,935,47,79,106
48,481,740400,49,0,1087,221,56,2993,105,237,563
48,481,740500,30,31,707,117,160,1769,117,111,213
48,481,740600,34,7,1143,125,77,2217,144,116,275
48,481,740700,25,0,533,115,81,906,33,81,149
48,481,740800,20,0,877,212,84,1839,69,73,326
48,481,740900,9,0,1935,165,95,3559,157,430,537
48,481,741000,71,0,1399,140,168,2157,198,294,204
48,481,741100,53,0,555,135,23,1186,124,80,223
48,483,950100,15,0,975,99,70,1550,102,79,250
48,483,950300,40,5,411,136,105,1190,107,102,276
48,485,010100,7,0,221,68,141,582,32,67,84
48,485,010200,0,0,227,83,48,555,34,49,75
48,485,010400,108,8,674,161,194,806,30,84,169
48,485,010600,20,0,497,140,110,1090,35,77,183
48,485,010700,15,0,904,128,124,1281,37,86,128
48,485,010800,73,25,729,81,144,1578,34,37,92
48,485,010900,50,10,311,96,63,1050,46,22,71
48,485,011000,58,29,531,97,172,1292,38,44,129
48,485,011100,32,10,429,36,67,594,58,67,52
48,485,011200,96,0,498,93,131,913,53,77,130
48,485,011300,0,16,330,86,51,657,22,64,81
48,485,011400,21,15,1055,79,68,1279,54,82,97
48,485,011500,23,5,620,98,98,1023,32,82,150
48,485,011600,61,0,1167,132,162,2306,110,128,171
48,485,011700,10,0,491,105,46,1176,62,21,383
48,485,011800,0,0,446,83,40,1066,39,129,203
48,485,011900,11,0,600,27,63,2589,63,73,321
48,485,012000,0,0,1005,181,40,4260,158,304,717
48,485,012100,49,0,565,168,132,1487,48,65,246
48,485,012200,105,0,1376,202,332,2999,73,285,482
48,485,012300,35,0,2324,170,91,4246,152,195,303
48,485,012400,39,45,1499,231,85,4266,181,159,808
48,485,012600,18,0,712,63,154,1864,184,257,466
48,485,012700,0,0,802,67,121,1562,40,122,254
48,485,012800,43,7,1019,92,58,2336,84,165,471
48,485,012900,6,0,387,86,100,1194,44,110,306
48,485,013000,40,0,567,125,159,1348,66,80,91
48,485,013100,18,10,1301,258,162,2377,83,127,328
48,485,013200,70,0,1356,268,107,2963,150,161,495
48,485,013300,0,0,728,19,0,458,0,7,0
48,485,013401,0,0,198,6,12,255,0,0,0
48,485,013501,27,0,1244,212,138,2737,187,277,469
48,485,013502,0,13,1237,248,49,2614,137,178,570
48,485,013600,43,17,1501,344,191,2797,280,218,431
48,485,013700,45,0,505,218,134,1261,106,201,320
48,485,013800,0,13,695,43,106,1893,154,88,325
48,485,980000,0,0,0,0,0,0,0,0,0
48,487,950300,4,0,432,31,101,909,50,82,208
48,487,950500,12,0,421,285,344,1160,75,141,178
48,487,950600,102,0,1473,366,137,2920,213,229,574
48,487,950700,44,0,710,160,64,1305,31,115,171
48,489,950300,146,25,1914,321,442,2585,141,246,337
48,489,950400,49,0,1424,178,236,2782,171,289,338
48,489,950500,27,0,946,121,171,1717,63,158,171
48,489,950600,0,13,527,74,70,1322,97,62,138
48,489,950700,6,3,625,95,39,1134,88,101,228
48,489,990000,0,0,0,0,0,0,0,0,0
48,491,020105,0,0,373,28,35,1282,501,236,2139
48,491,020106,21,0,797,25,170,1872,59,63,557
48,491,020107,0,0,0,26,31,897,463,494,3139
48,491,020108,0,0,549,25,21,1591,66,153,483
48,491,020109,0,0,836,51,76,1671,34,48,342
48,491,020110,17,0,816,22,29,1954,70,76,530
48,491,020111,9,0,533,136,84,1465,116,68,641
48,491,020112,0,0,565,34,56,1695,49,21,503
48,491,020113,0,0,710,65,15,1555,52,41,90
48,491,020114,56,109,1484,366,231,2572,80,176,384
48,491,020115,11,0,853,92,23,1335,92,9,628
48,491,020201,4,0,316,12,25,935,68,45,110
48,491,020202,9,0,1671,80,144,3055,50,125,312
48,491,020203,0,0,10,35,8,868,213,155,1687
48,491,020204,0,20,965,226,58,2204,37,98,506
48,491,020301,81,0,1974,256,135,3780,133,147,412
48,491,020302,9,0,979,60,31,1984,59,43,197
48,491,020310,0,6,564,209,71,1429,37,42,301
48,491,020311,14,0,857,124,42,2520,10,18,142
48,491,020312,171,13,2351,311,164,4704,88,121,163
48,491,020313,17,24,2872,119,167,5651,67,140,268
48,491,020314,48,0,1773,259,30,3270,37,51,140
48,491,020315,6,0,1479,462,48,3195,33,17,290
48,491,020316,61,0,784,235,61,2134,46,133,150
48,491,020317,42,8,969,136,17,1948,71,48,216
48,491,020318,40,36,2215,289,231,4930,135,165,404
48,491,020319,25,61,1958,84,44,3353,36,41,250
48,491,020320,54,23,2308,467,65,4733,37,92,279
48,491,020321,0,29,431,93,48,975,7,31,142
48,491,020322,110,46,2276,215,197,5532,149,118,338
48,491,020323,30,0,1258,105,0,1713,30,37,80
48,491,020324,108,24,2196,234,182,3971,48,117,270
48,491,020325,42,0,811,203,25,1943,138,21,68
48,491,020326,49,0,2099,177,67,3381,105,82,362
48,491,020327,30,0,714,54,67,1273,20,99,186
48,491,020328,35,13,2071,99,142,4136,153,111,309
48,491,020403,22,0,443,95,47,1216,27,53,125
48,491,020404,13,9,702,227,78,2283,19,48,248
48,491,020405,96,14,1274,483,94,3667,140,67,402
48,491,020406,8,0,1068,279,169,4293,42,35,136
48,491,020408,9,32,1052,277,251,3325,24,15,231
48,491,020409,18,0,821,190,26,3210,35,39,246
48,491,020410,6,9,1240,150,77,4184,38,125,275
48,491,020411,35,0,1192,103,22,4017,71,12,228
48,491,020503,17,0,1066,99,127,2969,118,99,485
48,491,020504,12,0,2261,262,313,5574,89,99,347
48,491,020505,37,0,731,67,31,1491,0,50,132
48,491,020506,16,47,2981,161,126,4537,114,107,383
48,491,020507,0,0,937,32,78,2196,22,22,88
48,491,020508,0,0,1171,86,102,3101,26,27,170
48,491,020509,21,41,2397,49,44,3897,38,86,293
48,491,020510,0,0,3381,81,63,6307,64,203,300
48,491,020602,43,0,1552,155,37,2950,92,16,218
48,491,020603,94,0,3912,124,44,5186,28,69,419
48,491,020604,11,0,1767,286,46,3509,58,10,278
48,491,020605,65,62,1995,177,49,3799,148,56,279
48,491,020701,0,0,631,9,65,1238,23,96,151
48,491,020703,110,12,3382,600,482,6295,14,74,263
48,491,020704,98,20,1792,257,344,3800,75,74,161
48,491,020706,20,0,1128,150,12,2057,16,55,180
48,491,020707,40,0,1460,172,128,2773,22,44,161
48,491,020708,9,65,2165,97,131,4343,74,97,266
48,491,020803,121,0,1036,158,170,1873,103,73,248
48,491,020804,159,18,2567,188,62,6068,172,107,362
48,491,020805,78,0,2463,279,314,3889,71,59,470
48,491,020806,59,0,881,152,89,1761,55,41,98
48,491,020807,101,16,2051,213,145,4517,41,109,186
48,491,020808,48,7,345,16,33,896,52,21,139
48,491,020809,53,85,1833,261,69,3526,31,64,347
48,491,020900,10,0,814,115,294,2252,92,101,350
48,491,021000,18,0,629,131,227,1549,46,104,144
48,491,021100,26,27,570,106,156,1560,83,79,145
48,491,021201,49,17,727,92,122,1480,107,92,293
48,491,021202,0,0,847,61,140,1833,54,120,304
48,491,021203,63,0,700,115,259,1420,65,93,216
48,491,021300,32,0,700,111,126,1790,100,107,292
48,491,021401,270,0,2853,261,86,5659,87,205,361
48,491,021402,42,9,1242,60,237,2356,80,111,211
48,491,021403,14,18,1067,120,75,2239,31,85,247
48,491,021502,109,10,1933,146,88,2802,48,46,216
48,491,021503,22,23,1352,71,269,2707,21,148,215
48,491,021504,0,31,2334,165,132,3968,32,15,345
48,491,021505,66,98,2093,357,199,4143,31,23,334
48,491,021506,81,12,915,42,2,1931,32,23,216
48,491,021507,35,15,2731,212,154,5301,43,263,453
48,491,021508,81,65,2034,222,19,4674,70,39,200
48,491,021601,39,0,871,141,93,1915,34,96,210
48,491,021602,8,0,750,48,54,1629,68,107,220
48,491,021603,0,15,310,39,56,915,26,30,123
48,493,000102,0,11,767,165,157,1921,51,117,177
48,493,000103,0,7,617,59,144,1647,148,75,247
48,493,000104,44,0,1148,140,74,2586,128,59,305
48,493,000201,0,0,594,245,145,1165,38,47,227
48,493,000202,8,0,472,12,47,1224,66,44,176
48,493,000300,44,45,1164,218,262,2323,161,273,553
48,493,000402,19,14,561,115,74,1400,68,89,192
48,493,000403,91,24,1725,160,126,4104,95,107,582
48,493,000404,25,6,1367,161,191,3287,24,75,466
48,493,000500,165,85,1149,101,168,2076,102,183,389
48,493,000600,14,11,1093,160,47,2186,117,141,285
48,495,950200,22,0,633,116,22,1045,96,74,127
48,495,950300,45,27,1067,165,195,1857,81,135,202
48,495,950400,2,12,412,38,26,743,24,44,73
48,497,150101,17,0,713,151,103,1875,215,141,362
48,497,150102,40,135,1575,200,464,3452,70,180,506
48,497,150200,0,19,1742,150,194,3243,179,193,389
48,497,150300,60,0,731,125,73,1562,92,130,217
48,497,150401,36,0,1012,433,173,2866,166,277,451
48,497,150402,20,0,1148,185,175,2817,228,123,580
48,497,150403,46,1,887,244,98,2026,91,61,320
48,497,150500,38,0,1715,373,244,2968,123,137,362
48,497,150601,33,0,1716,324,296,4089,179,399,565
48,497,150602,122,17,1947,393,149,3597,138,140,348
48,497,150603,47,0,1492,261,272,2671,98,167,295
48,499,950100,36,8,547,258,262,2050,161,248,585
48,499,950200,24,0,815,140,74,1146,104,120,234
48,499,950301,10,0,748,199,125,1633,131,150,621
48,499,950302,33,0,837,443,350,2326,303,482,851
48,499,950400,32,28,1003,387,262,1806,303,260,608
48,499,950500,36,9,459,69,111,872,158,218,321
48,499,950601,96,42,1003,153,191,2273,149,109,451
48,499,950602,12,0,487,74,168,1552,326,278,1209
48,499,950700,18,0,948,251,129,2623,360,105,726
48,499,950800,140,13,1074,70,182,2253,228,252,519
48,501,950100,36,0,805,74,70,1110,26,74,132
48,501,950200,75,14,1637,255,162,2866,115,103,474
48,503,950200,23,8,1069,131,290,1968,155,157,469
48,503,950400,51,0,1119,207,169,3008,285,259,646
48,503,950500,32,0,986,76,103,1386,77,74,217
48,503,950600,0,0,1192,350,178,2480,171,291,507
48,505,950301,40,35,1449,254,212,2273,34,34,250
48,505,950302,35,31,1008,98,168,2039,149,224,200
48,505,950400,139,34,2041,264,190,2352,97,180,369
48,507,950100,20,0,244,14,152,620,26,55,42
48,507,950200,34,34,549,175,88,865,34,139,99
48,507,950301,6,0,788,41,135,861,89,75,112
