state,county,tract,B23001_005E,B23001_007E,B23001_008E,B23001_009E,B23001_012E,B23001_014E,B23001_015E,B23001_016E,B23001_019E,B23001_021E,B23001_022E,B23001_023E,B23001_026E,B23001_028E,B23001_029E,B23001_030E,B23001_033E,B23001_035E,B23001_036E,B23001_037E,B23001_040E,B23001_042E,B23001_043E,B23001_044E,B23001_047E,B23001_049E,B23001_050E,B23001_051E,B23001_054E,B23001_056E,B23001_057E,B23001_058E,B23001_061E,B23001_063E,B23001_064E,B23001_065E,B23001_068E,B23001_070E,B23001_071E,B23001_072E,B23001_075E,B23001_076E,B23001_077E,B23001_080E,B23001_081E,B23001_082E,B23001_085E,B23001_086E,B23001_087E,B23001_091E,B23001_093E,B23001_094E,B23001_095E,B23001_098E,B23001_100E,B23001_101E,B23001_102E,B23001_105E,B23001_107E,B23001_108E,B23001_109E,B23001_112E,B23001_114E,B23001_115E,B23001_116E,B23001_119E,B23001_121E,B23001_122E,B23001_123E,B23001_126E,B23001_128E,B23001_129E,B23001_130E,B23001_133E,B23001_135E,B23001_136E,B23001_137E,B23001_140E,B23001_142E,B23001_143E,B23001_144E,B23001_147E,B23001_149E,B23001_150E,B23001_151E,B23001_154E,B23001_156E,B23001_157E,B23001_158E,B23001_161E,B23001_162E,B23001_163E,B23001_166E,B23001_167E,B23001_168E,B23001_171E,B23001_172E,B23001_173E
48,209,010303,0,56,54,249,0,474,45,308,0,596,86,342,18,555,134,175,0,115,0,40,0,214,29,32,0,137,0,39,0,35,0,30,0,0,0,16,0,12,0,20,31,0,18,0,0,91,0,0,0,0,68,19,68,0,350,36,351,0,591,0,152,0,195,15,73,0,85,0,51,0,228,17,19,0,85,0,46,0,21,0,6,0,30,16,40,0,0,0,13,0,0,86,0,0,13,0,0,133
48,209,010304,0,36,0,91,0,97,58,222,0,421,110,100,0,469,114,41,0,129,0,32,0,204,25,0,0,25,0,87,0,15,15,24,0,0,0,0,0,0,0,76,0,0,23,0,0,53,42,0,19,0,59,0,269,0,221,30,221,0,585,39,190,0,428,0,62,0,96,11,38,0,210,33,11,0,126,0,29,0,92,0,56,0,15,0,66,0,0,0,12,0,0,54,0,0,0,0,0,52
48,209,010400,0,115,90,22,0,273,0,96,0,188,17,143,0,212,0,22,0,335,56,34,0,434,0,13,0,317,0,20,0,88,0,46,0,61,0,0,0,51,0,30,53,0,69,16,0,86,0,0,134,0,140,3,103,0,492,66,160,0,285,43,30,0,375,73,16,0,197,11,28,0,503,0,188,0,310,15,211,0,49,15,45,0,14,0,45,0,106,16,47,109,0,130,0,0,87,14,0,539
48,209,010500,0,0,24,64,0,30,0,0,0,98,26,69,0,158,0,75,0,264,0,12,32,106,18,68,0,125,0,0,0,79,4,11,0,15,0,10,0,0,0,16,29,0,19,8,0,69,0,0,51,0,27,33,103,0,41,0,11,0,104,0,115,0,169,0,89,0,59,41,43,0,345,0,16,0,161,0,85,0,42,7,45,0,11,0,0,0,40,0,33,0,11,24,5,20,17,12,0,139
48,209,010600,0,14,19,166,0,51,21,78,0,124,0,58,0,450,12,17,0,335,0,0,0,478,23,59,0,445,21,21,0,282,14,94,0,147,19,16,0,120,0,117,82,0,154,19,0,165,0,0,258,0,10,10,145,0,119,0,8,0,116,7,200,0,271,79,15,0,174,21,57,0,426,0,78,0,797,0,99,0,138,20,107,0,95,23,70,0,97,0,35,115,0,211,23,0,187,26,0,269
48,209,010701,0,0,0,153,31,555,102,307,0,786,0,518,0,473,76,141,0,165,51,65,0,24,0,35,0,80,0,35,0,98,0,0,0,16,0,0,0,45,0,58,33,0,118,17,0,33,0,0,102,0,10,71,130,0,633,208,108,0,538,18,211,0,197,0,23,0,89,0,38,0,92,21,14,0,89,0,61,0,132,0,56,0,2,0,15,0,76,0,14,32,0,51,0,0,31,0,0,124
48,209,010702,0,14,0,6,0,157,0,33,0,96,0,14,0,98,0,43,0,5,7,21,0,129,0,0,26,115,0,46,0,42,33,12,0,65,0,0,0,22,0,0,6,0,55,0,0,20,12,0,21,0,37,10,89,0,317,0,195,0,106,9,353,0,73,29,0,0,0,0,14,0,80,0,43,0,93,0,8,0,76,0,49,0,9,0,29,0,8,0,0,48,0,35,0,0,12,0,0,105
48,209,010803,0,6,26,35,0,36,0,10,0,5,0,25,0,103,0,12,0,104,12,9,0,124,40,6,0,208,0,45,0,160,0,51,0,8,0,42,0,32,9,116,68,0,171,0,0,50,43,4,119,0,0,0,154,0,31,0,0,0,25,8,0,0,46,0,36,0,88,0,0,0,113,0,39,0,350,59,94,0,179,7,50,0,14,7,47,0,83,0,88,43,0,136,7,0,101,10,0,120
48,209,010804,0,177,22,186,0,12,4,66,0,0,0,5,0,51,13,5,6,125,0,38,0,343,3,51,0,685,40,31,0,397,14,9,0,56,0,7,0,56,15,145,72,0,310,75,0,180,16,0,267,0,12,1,40,0,23,0,8,0,91,0,33,0,72,0,20,0,75,3,127,0,293,4,81,0,587,4,72,0,378,60,98,0,165,17,78,0,148,6,153,110,0,401,36,0,226,5,0,387
48,209,010805,0,43,0,111,0,29,0,4,0,0,2,0,0,78,30,0,0,136,0,0,0,621,19,59,33,514,3,22,0,193,18,22,0,16,0,16,0,48,2,5,94,0,37,19,0,39,0,0,113,0,12,7,63,0,0,0,3,0,8,0,32,0,52,11,21,0,125,0,59,0,614,0,246,0,409,11,149,0,118,1,82,0,1,2,31,0,22,0,53,2,36,141,0,0,39,16,0,102
48,209,010806,0,49,0,66,0,19,4,1,0,12,0,2,0,15,0,0,0,97,0,0,0,249,5,12,0,301,18,16,0,74,0,7,0,67,0,0,0,52,0,25,140,0,23,0,0,30,0,0,83,0,12,0,80,0,10,0,29,0,9,0,8,0,32,0,0,0,201,9,16,0,177,20,40,0,211,12,87,0,97,9,51,0,42,12,29,0,10,0,11,15,0,42,0,0,33,0,0,131
48,209,010807,0,17,0,27,0,11,0,1,0,22,11,0,0,41,0,0,0,8,7,0,0,139,14,5,0,185,11,0,0,46,0,20,0,22,0,6,0,5,0,66,10,0,23,0,0,54,0,0,66,0,26,0,32,0,0,0,0,0,6,0,0,0,20,0,0,0,14,0,9,0,100,25,65,0,135,3,37,0,21,0,30,0,5,0,5,0,56,0,17,42,0,19,16,0,24,5,0,84
48,209,010808,0,34,0,100,0,25,0,0,0,0,92,24,0,17,0,105,0,61,14,0,0,330,39,0,0,335,15,58,0,257,0,0,0,61,0,35,0,73,0,66,20,0,88,27,0,103,0,0,205,0,71,0,36,0,34,0,23,0,28,0,0,0,69,17,0,0,92,12,88,0,199,0,150,0,355,3,110,0,272,6,42,0,121,11,18,0,36,0,37,31,0,68,0,0,132,19,0,89
48,209,010809,0,45,27,183,0,20,0,17,0,55,0,3,0,32,0,42,0,46,0,0,0,267,26,0,0,502,0,20,0,277,0,24,0,78,7,44,0,105,0,37,21,0,107,11,0,38,13,0,91,0,42,0,23,0,0,0,0,0,192,0,20,0,17,0,0,0,67,0,36,0,260,8,143,0,305,0,208,0,188,0,44,0,28,0,54,0,78,8,56,30,0,73,17,0,23,12,0,59
48,209,010901,0,19,55,136,0,24,12,21,0,154,10,0,0,125,29,0,0,180,0,9,0,502,0,0,14,635,26,10,0,352,16,59,0,105,0,78,0,124,41,19,116,0,140,24,0,161,0,0,82,0,84,14,173,0,7,67,41,0,28,3,24,0,48,0,6,0,96,0,7,0,402,39,83,0,644,12,168,0,240,0,128,0,133,0,85,0,68,0,66,16,0,239,25,0,113,0,0,154
48,209,010902,0,139,102,240,0,142,0,83,0,166,67,51,23,112,0,38,0,391,40,0,0,756,0,4,0,641,14,87,0,324,3,172,0,175,0,24,0,132,15,33,71,0,125,63,0,45,0,0,106,0,4,37,124,0,157,0,80,0,81,22,57,0,294,0,0,0,242,0,82,0,696,0,163,0,755,14,136,0,223,23,159,0,111,0,2,0,65,16,73,64,0,268,1,0,146,0,0,175
48,209,010905,0,18,48,79,0,34,16,14,0,13,17,0,0,93,0,87,0,206,19,0,0,361,0,74,0,395,0,10,0,107,0,0,0,35,0,42,0,49,12,12,31,18,42,46,0,28,0,0,78,0,64,0,28,0,8,0,62,0,46,8,0,0,199,9,41,0,262,0,69,0,360,23,50,0,270,0,91,0,49,0,66,0,95,16,29,0,37,0,29,36,0,76,10,0,30,6,0,111
48,209,010906,0,59,96,246,0,43,0,71,0,169,14,51,0,291,17,154,0,681,0,20,14,795,141,165,0,765,20,201,0,162,0,95,0,32,0,23,0,31,0,73,43,0,110,29,0,0,13,0,107,0,114,0,206,0,89,0,0,0,270,0,62,0,286,17,132,0,445,2,230,14,665,0,203,0,492,8,90,0,134,22,132,0,41,0,26,0,61,0,35,13,0,100,4,0,50,4,0,57
48,209,010907,0,105,2,445,0,183,39,1,0,297,19,0,0,299,8,6,0,323,15,42,0,899,32,69,0,725,0,92,0,205,5,46,0,19,0,20,0,48,7,39,41,0,28,15,24,29,0,0,101,0,77,60,228,0,86,0,67,0,78,0,30,0,212,145,106,0,142,34,214,0,395,43,450,0,696,0,172,0,57,34,98,0,69,4,34,0,89,2,37,38,3,67,8,0,75,22,0,71
48,209,010908,0,59,0,99,0,112,0,0,0,147,86,0,11,223,0,74,0,532,61,18,0,771,0,300,16,547,0,69,0,69,34,74,0,31,0,9,0,122,0,42,29,0,114,0,0,88,0,0,31,0,19,0,114,0,20,0,44,0,129,36,0,0,458,0,63,0,443,100,77,0,373,32,187,0,417,29,65,0,60,11,104,0,24,0,8,0,47,11,70,46,0,74,12,0,32,0,0,48
48,209,010909,0,10,11,26,0,103,0,0,0,24,0,0,0,125,0,48,7,258,0,22,0,500,0,50,0,262,0,0,0,88,0,10,0,40,13,0,0,0,0,28,0,0,10,23,10,0,0,0,0,0,0,27,76,0,36,0,0,0,10,6,7,0,191,0,42,0,278,44,51,0,371,0,76,0,252,18,103,0,86,0,11,0,13,0,0,0,51,0,8,11,0,106,20,0,36,0,0,73
48,209,010910,0,51,0,223,0,86,0,29,0,73,13,2,0,173,24,27,0,292,0,60,0,769,10,15,0,527,18,0,0,62,0,0,0,13,0,0,0,97,0,42,22,0,12,0,0,8,9,0,86,0,88,0,186,0,114,0,38,0,74,0,37,0,311,19,121,0,243,0,31,0,894,21,84,0,194,15,97,0,83,0,166,0,15,0,21,0,51,0,10,23,0,22,9,13,57,0,0,120
48,211,950300,0,91,0,32,0,24,0,2,0,30,0,32,0,111,9,12,0,129,8,3,0,247,8,30,0,184,0,26,0,109,0,8,0,27,0,4,0,65,0,13,68,0,49,14,0,7,11,0,97,0,78,24,61,0,16,0,0,0,13,0,21,5,92,9,21,0,68,0,66,0,231,0,34,0,148,0,66,0,71,0,56,0,18,0,11,0,10,0,58,31,0,78,0,0,61,16,0,136
48,213,950100,0,15,9,161,0,21,0,0,0,8,34,3,0,92,35,31,0,178,6,4,0,206,18,108,0,402,47,28,0,136,6,144,0,37,12,70,0,27,0,65,90,0,121,41,0,126,13,0,269,0,26,3,55,0,37,0,44,0,45,0,15,0,139,0,27,0,81,0,59,0,361,0,96,0,407,0,194,0,73,5,53,0,67,0,43,0,86,0,152,11,0,186,29,0,144,23,0,300
48,213,950200,0,16,24,104,0,23,0,0,0,5,2,0,0,70,52,0,0,128,23,0,0,205,7,65,0,196,14,51,0,230,36,78,0,45,42,15,0,0,0,28,39,0,125,0,0,171,0,0,101,0,8,3,63,0,14,0,0,0,17,0,8,0,56,0,65,0,51,0,75,0,101,8,241,0,177,7,192,0,93,4,55,0,13,0,62,0,46,0,32,19,0,181,0,3,42,35,0,117
48,213,950300,0,26,0,127,0,85,16,0,0,112,0,10,0,143,1,44,0,286,31,6,0,300,75,51,0,457,22,3,0,102,37,53,0,21,0,30,0,92,0,123,135,0,172,7,0,211,29,0,245,0,71,0,85,0,6,0,0,0,230,0,11,0,38,0,7,0,151,67,22,0,163,3,179,0,287,14,55,0,78,42,133,0,58,0,93,0,53,0,145,113,3,363,14,0,141,16,0,369
48,213,950400,0,31,21,61,0,127,0,0,0,50,0,9,0,22,0,0,0,70,0,0,0,251,0,46,0,290,24,40,0,40,0,129,0,59,0,15,0,0,0,30,13,0,63,11,0,148,0,0,157,0,8,23,123,0,58,0,217,0,9,0,0,0,32,23,15,0,28,0,41,0,121,0,102,0,308,9,78,0,69,23,57,0,47,7,53,0,7,0,48,19,0,95,19,0,117,0,0,222
48,213,950500,0,15,2,61,0,37,0,28,0,23,30,11,0,39,15,10,0,44,6,10,0,91,4,27,0,173,3,46,0,41,3,28,0,32,0,14,0,26,9,7,0,0,19,4,0,25,17,0,76,0,6,23,45,0,17,0,17,0,34,11,6,0,50,2,74,0,13,0,28,0,98,0,15,0,107,6,36,0,69,0,60,0,10,0,8,0,11,0,36,7,0,105,0,0,46,13,0,60
48,213,950601,0,5,0,46,0,22,0,0,0,29,0,0,0,40,0,64,0,0,6,0,0,117,0,24,0,152,0,94,0,107,0,51,0,59,0,35,0,17,0,45,30,0,75,0,0,58,19,0,195,0,0,44,56,0,28,0,0,0,25,0,0,0,64,6,19,0,36,0,16,0,55,0,55,0,152,29,180,0,85,44,72,0,0,0,39,0,36,0,23,45,0,135,0,0,147,11,0,118
48,213,950602,0,0,25,68,0,27,0,0,0,40,0,0,0,123,37,20,0,119,18,29,0,187,41,0,0,292,0,31,0,174,0,0,0,81,8,7,0,0,0,56,32,9,198,17,0,90,5,0,159,0,19,35,41,0,6,0,31,0,45,0,0,0,136,4,70,0,111,54,37,0,220,19,111,0,216,0,85,0,38,53,61,0,39,0,97,0,15,0,98,10,0,216,28,0,103,9,0,184
48,213,950700,0,18,36,19,0,42,0,3,0,33,9,22,0,75,13,17,0,103,0,16,0,89,13,4,0,241,10,85,0,168,0,94,0,59,0,27,0,86,4,92,52,0,47,14,0,84,32,0,115,0,0,0,7,0,56,20,0,0,16,0,69,0,89,12,158,0,100,0,63,0,114,11,149,0,153,0,116,0,138,0,84,0,19,11,75,0,44,0,34,8,0,90,3,0,77,0,0,168
48,213,950800,7,3,24,58,0,14,0,9,0,50,30,23,0,69,21,0,0,75,19,30,0,70,11,35,0,389,49,35,0,154,0,46,0,94,4,56,0,59,0,39,63,0,148,58,0,123,0,5,248,0,0,5,84,0,7,0,45,0,0,6,28,0,37,32,30,0,24,0,13,0,126,8,34,0,230,0,157,0,55,24,73,0,22,4,37,0,66,0,81,62,12,204,5,0,224,24,0,251
48,213,950901,0,12,39,90,0,36,83,0,0,99,0,77,0,190,9,24,0,48,0,1,0,294,26,72,0,221,12,130,0,77,2,5,0,26,3,21,0,17,0,15,25,0,185,39,0,104,2,0,153,0,16,19,178,0,4,0,47,0,119,2,38,0,4,0,36,0,19,0,82,0,201,31,222,0,182,10,191,0,57,0,71,0,19,13,48,0,31,12,46,56,0,330,5,0,101,42,0,183
48,213,950902,0,11,0,35,0,52,17,10,0,18,13,22,0,42,3,0,0,11,21,0,0,75,0,53,0,84,0,14,0,53,7,7,0,1,0,0,0,10,0,17,29,2,63,2,0,46,6,0,88,0,3,0,59,0,47,13,7,0,34,0,3,0,0,0,24,0,8,3,9,0,107,6,27,0,134,9,19,0,41,0,13,0,16,0,14,0,17,0,29,17,0,57,0,0,58,6,0,136
48,213,950903,0,8,1,38,0,0,0,0,0,54,0,0,0,0,0,1,0,0,0,0,0,143,15,32,0,150,22,55,0,20,0,21,0,24,0,17,0,22,0,52,1,0,68,4,0,80,22,0,121,0,12,12,7,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,125,2,18,0,171,2,48,0,35,36,41,0,29,0,12,0,28,0,68,4,0,74,0,0,113,0,0,89
48,213,951000,0,34,0,33,0,0,0,0,0,41,0,13,0,21,0,0,0,10,29,0,0,85,0,50,0,70,11,19,0,52,0,21,0,49,0,22,0,0,0,21,0,0,60,9,0,18,0,0,60,0,41,8,19,0,0,11,0,0,10,0,16,0,38,0,26,0,61,33,47,0,30,18,81,0,52,6,53,0,38,0,58,0,0,0,5,0,11,0,62,18,0,25,10,0,52,8,0,148
48,213,951100,0,9,12,55,0,0,3,0,0,40,0,0,0,60,6,9,0,67,9,11,0,152,12,24,0,169,0,49,0,50,11,67,0,60,0,48,0,48,11,64,49,20,105,27,0,99,15,0,147,0,11,0,76,0,19,6,28,0,35,0,0,0,31,6,7,0,71,0,24,0,170,0,94,0,184,18,106,0,78,0,28,0,21,15,39,0,50,0,99,31,0,83,10,0,92,0,0,167
48,213,951200,0,40,42,166,0,11,29,129,0,86,63,30,0,95,0,92,0,177,0,45,0,412,0,34,0,149,9,133,0,57,0,47,0,30,0,0,0,0,0,3,27,0,107,0,11,38,0,0,69,0,67,15,114,0,33,0,12,0,56,0,105,0,207,0,138,0,74,0,94,0,269,0,113,0,98,11,75,0,150,0,142,0,15,0,33,0,14,0,38,20,13,38,12,0,48,0,0,209
48,213,951300,0,74,22,77,0,37,0,13,0,189,0,18,0,246,0,62,0,79,13,20,0,264,0,108,0,349,0,50,0,112,0,43,0,57,0,7,0,14,0,0,6,0,34,17,0,29,31,0,225,0,90,22,38,0,18,0,78,0,150,0,19,0,157,0,11,0,204,0,49,0,197,41,79,0,337,67,91,0,75,0,0,0,27,0,22,0,26,0,34,10,0,51,19,0,120,0,0,480
48,213,951400,0,59,14,70,0,39,0,4,0,43,10,29,0,207,19,30,0,147,4,26,0,392,4,74,0,247,2,102,0,146,0,49,0,44,0,78,0,193,0,107,24,4,97,72,0,145,5,0,265,0,67,10,117,0,9,18,35,0,46,17,0,0,154,0,38,0,111,4,83,0,265,30,99,0,303,20,147,0,96,0,233,0,55,21,46,0,88,0,143,29,0,179,13,0,164,27,0,251
48,215,020101,0,83,0,53,0,68,0,29,0,93,0,0,0,68,0,1,0,140,0,0,0,207,13,338,0,106,59,14,0,95,15,25,0,0,0,23,0,45,0,0,0,0,149,1,0,36,0,0,51,0,0,30,128,0,59,0,121,0,40,0,12,0,141,41,58,0,91,0,174,0,213,22,170,0,100,24,160,0,67,0,13,0,0,0,44,0,30,0,59,23,0,103,11,0,125,18,0,73
48,215,020102,0,81,88,45,0,51,0,81,0,0,15,0,0,318,28,77,0,138,73,1,0,453,10,113,0,261,15,65,0,113,0,0,0,9,0,0,0,64,0,113,14,0,317,13,0,62,0,0,254,0,28,0,213,0,0,0,15,0,0,0,0,0,184,0,212,0,296,0,105,0,358,64,54,0,150,0,180,0,41,0,82,0,17,0,103,0,72,0,117,12,0,231,0,0,301,0,0,217
48,215,020201,0,33,31,231,0,62,43,16,0,202,8,26,0,168,0,19,0,114,0,60,0,476,87,8,0,385,14,61,0,236,46,33,0,36,33,41,0,32,0,0,15,0,20,4,0,53,0,0,81,0,74,12,310,0,31,0,61,0,82,0,54,0,167,5,88,0,109,22,52,0,254,47,166,0,329,52,310,0,110,0,91,0,0,7,10,0,8,0,95,41,0,65,4,0,42,0,0,118
48,215,020202,0,25,0,204,0,35,0,26,0,183,30,26,0,249,0,24,44,177,45,48,0,414,32,77,0,302,41,63,0,120,10,0,0,0,0,10,0,32,0,48,30,0,54,13,0,33,0,0,116,0,38,25,240,0,73,12,35,0,96,0,25,0,141,0,56,0,184,0,187,0,211,0,265,0,244,9,153,0,121,9,50,0,29,0,21,0,33,0,70,34,0,71,8,0,24,0,0,105
48,215,020204,0,125,98,180,0,68,15,76,0,104,39,55,0,245,82,35,0,227,36,16,0,270,32,60,0,399,52,31,0,52,60,66,0,99,0,18,0,105,0,30,0,0,120,0,0,56,13,0,219,0,47,0,160,0,18,0,77,0,177,50,122,0,209,56,129,0,199,0,104,0,366,43,217,0,180,42,149,0,125,0,113,0,85,0,18,0,0,0,44,20,0,115,0,0,27,0,0,283
48,215,020205,0,0,19,78,0,53,13,51,0,13,0,48,0,186,35,0,0,129,0,32,0,182,0,39,0,235,19,30,0,52,47,79,0,0,0,113,0,61,0,23,33,0,140,0,0,99,0,0,103,0,152,9,130,0,30,0,31,0,127,12,75,0,79,24,86,0,109,8,36,0,186,12,96,0,198,11,48,0,136,21,68,0,0,0,0,0,16,21,88,53,0,213,0,0,124,0,0,112
48,215,020301,0,48,70,322,0,65,0,81,0,85,0,153,0,97,0,10,0,233,0,0,0,852,9,0,0,572,126,32,0,216,24,16,0,37,0,44,0,66,0,49,77,0,50,0,0,121,0,0,193,0,18,0,302,0,20,0,61,0,57,0,29,0,157,0,11,0,199,0,114,0,760,16,200,0,720,48,52,0,198,0,270,0,79,0,16,0,71,0,29,14,0,95,44,0,156,0,0,314
48,215,020302,0,46,52,73,0,53,88,144,0,62,0,69,42,45,0,0,0,156,15,10,0,699,0,29,0,356,13,0,0,257,0,50,0,104,42,0,0,31,0,91,59,0,166,14,0,18,16,0,143,0,247,31,550,0,0,17,127,0,22,0,0,0,249,0,84,0,144,0,191,0,539,82,116,0,363,0,119,0,149,0,92,0,55,0,74,0,58,0,77,63,25,81,0,0,65,19,0,255
48,215,020402,0,58,8,351,0,50,0,53,0,133,0,25,0,174,0,0,0,178,0,13,0,883,0,12,0,517,53,99,0,96,0,12,0,9,0,58,0,0,0,66,110,0,19,0,0,26,0,0,75,0,75,4,70,0,20,0,96,0,118,0,11,0,141,0,0,0,176,0,104,0,509,14,339,0,431,32,294,0,55,0,88,0,0,0,19,0,9,0,61,0,0,32,12,0,53,0,0,174
48,215,020403,0,14,9,158,0,75,0,32,0,0,0,31,0,56,0,0,0,72,0,10,0,277,13,36,0,27,12,9,0,64,0,21,0,36,0,10,0,14,0,35,0,0,113,47,0,115,0,0,140,0,73,10,161,0,31,0,19,0,69,0,8,0,58,0,18,0,117,0,133,0,241,0,117,0,104,0,114,0,49,0,96,0,18,0,0,0,44,0,107,8,0,51,35,0,82,9,0,247
48,215,020404,0,69,0,143,0,0,0,0,0,26,0,0,0,0,0,0,0,13,45,0,0,180,12,41,0,121,0,0,0,99,18,0,0,0,0,0,0,97,0,13,20,0,123,36,0,181,14,0,471,0,19,0,139,0,57,0,0,0,70,0,41,0,41,0,78,0,146,0,0,0,62,0,67,0,135,0,118,0,97,0,0,0,0,0,14,0,78,0,63,18,0,260,0,0,293,0,0,565
48,215,020501,0,9,0,24,0,0,15,86,0,53,24,40,0,101,36,36,0,107,0,1,0,438,37,0,0,185,0,78,0,56,0,36,0,16,0,34,0,0,0,65,8,0,58,0,0,83,30,0,129,0,0,34,171,0,0,0,15,0,118,12,61,0,16,17,73,0,75,0,107,0,206,38,118,0,164,9,42,0,23,0,105,0,25,0,9,0,10,0,48,33,0,102,0,0,118,10,0,168
48,215,020503,0,131,94,336,0,174,46,10,0,118,45,22,0,137,0,0,0,321,0,31,0,904,56,32,0,391,115,38,0,69,26,81,0,28,0,33,0,0,40,20,36,0,167,0,0,40,0,0,142,0,50,12,318,0,141,46,104,0,193,0,51,0,180,6,11,0,228,74,82,0,663,9,451,0,221,18,221,0,164,0,59,0,33,0,85,0,0,20,80,0,0,55,0,0,125,0,0,164
48,215,020504,0,15,62,221,0,0,0,46,0,76,9,12,0,179,16,80,0,290,0,87,0,327,100,66,0,382,25,64,0,141,0,18,0,34,23,29,0,37,0,28,47,0,75,0,0,77,0,0,215,0,55,12,303,0,131,0,155,0,16,0,45,0,119,0,146,0,212,0,106,0,276,0,281,0,459,0,180,0,109,0,83,0,15,0,40,0,14,0,173,16,0,58,47,0,97,0,12,199
48,215,020600,0,0,9,46,0,14,14,0,0,37,8,17,0,41,0,0,0,101,31,0,0,103,20,0,0,73,0,30,0,32,0,31,0,9,0,4,0,17,0,29,5,0,21,0,0,69,0,0,43,0,5,0,83,0,70,0,0,0,28,0,38,0,50,11,45,0,49,0,20,0,86,8,48,0,56,13,4,0,31,0,61,0,15,0,11,0,0,0,64,22,0,56,6,0,99,0,0,103
48,215,020701,0,97,14,550,0,98,51,69,0,44,14,15,0,170,65,0,0,389,0,0,0,475,40,107,0,511,0,111,0,197,0,28,0,53,11,35,0,73,0,82,30,0,83,11,0,53,9,0,61,0,72,17,136,0,133,0,128,0,16,0,0,0,224,91,77,0,249,57,93,0,513,68,298,0,402,0,174,0,128,15,186,0,34,0,66,0,13,0,56,56,0,118,14,0,43,0,0,174
48,215,020721,10,54,24,163,0,25,0,0,0,134,48,41,0,216,10,69,0,227,10,0,0,511,0,6,0,470,38,56,0,82,0,56,0,22,0,0,0,64,0,0,13,0,63,0,0,106,0,0,116,0,73,8,147,0,0,7,31,0,79,0,0,0,191,28,84,0,289,23,102,0,333,23,118,0,433,0,205,0,68,14,54,0,42,0,14,0,17,0,103,21,0,205,12,0,196,0,0,251
48,215,020723,0,33,37,58,0,47,0,36,0,129,0,43,0,184,19,40,0,109,0,0,0,128,0,66,0,151,121,24,0,28,9,8,0,52,0,19,0,30,0,34,22,0,51,0,0,42,0,0,150,0,54,10,118,0,69,0,22,0,155,9,47,0,67,0,96,0,97,32,97,0,115,10,158,0,255,0,49,0,108,0,29,0,0,0,84,0,19,0,108,46,0,124,0,0,39,0,0,285
48,215,020724,0,0,0,77,0,13,15,0,0,53,0,0,0,87,0,0,11,191,12,0,0,294,0,10,0,376,0,0,0,32,0,31,0,0,0,0,0,0,0,20,25,0,44,0,0,18,19,0,101,0,80,0,120,0,31,0,17,0,155,0,0,0,54,0,24,0,70,0,76,0,303,23,40,0,141,0,143,0,36,0,11,0,21,0,9,0,12,0,60,11,0,36,0,0,36,0,0,66
48,215,020725,0,40,0,92,0,44,36,71,0,107,29,56,0,90,0,52,0,47,0,59,0,201,54,0,0,212,38,21,0,76,0,0,0,22,0,0,0,65,0,11,64,0,38,0,0,26,14,0,105,0,85,28,232,0,45,0,52,0,0,24,22,0,129,0,37,0,80,0,9,0,177,0,125,0,150,0,147,0,32,22,91,0,32,0,63,0,12,0,38,45,0,132,0,0,94,0,0,174
48,215,020726,0,24,28,162,0,46,0,113,0,108,0,15,0,177,0,0,0,193,14,0,0,313,0,46,0,175,0,25,0,73,8,11,0,25,0,19,0,77,0,0,0,14,116,0,0,120,0,0,81,0,51,0,185,0,38,0,35,0,60,0,41,0,108,0,185,0,83,0,0,0,294,11,244,0,316,0,79,0,72,0,39,0,50,0,12,0,0,0,27,84,0,114,35,0,87,0,0,206
48,215,020802,0,36,0,275,0,70,43,14,0,266,0,49,0,219,19,11,0,224,87,125,0,546,0,45,0,337,0,57,0,153,23,55,0,131,0,0,0,0,0,16,85,0,111,0,0,130,28,0,157,0,0,24,179,0,22,0,46,0,90,0,163,0,176,20,133,0,133,65,119,0,364,0,96,0,311,0,134,0,152,0,101,0,39,0,38,0,22,15,38,47,0,63,16,0,56,0,0,149
48,215,020803,0,29,10,59,0,91,0,0,0,39,11,20,0,256,0,35,0,94,0,6,0,338,37,16,0,364,39,43,0,147,0,38,0,33,11,21,0,28,0,46,38,11,14,0,0,45,10,0,39,0,40,23,92,0,40,0,33,0,52,0,0,0,188,0,117,0,145,0,41,0,335,0,105,0,302,26,78,0,88,29,64,0,9,11,28,0,41,0,26,5,0,63,5,0,3,0,0,114
48,215,020804,0,49,6,88,0,0,41,0,0,64,0,44,0,192,0,49,0,130,0,31,0,191,0,6,0,179,5,2,0,107,0,8,0,43,0,0,0,0,30,14,0,0,43,13,0,13,0,0,34,0,51,0,41,0,0,0,38,0,31,0,36,0,92,0,70,0,56,0,14,0,188,8,78,0,233,0,50,0,43,0,53,0,51,18,22,0,0,0,50,10,0,54,0,0,6,0,0,83
48,215,020901,0,25,0,54,0,15,0,0,0,0,0,59,0,187,0,6,0,187,22,33,0,376,0,45,0,241,0,11,0,185,0,7,0,52,0,12,0,74,10,7,31,8,45,13,0,88,42,0,48,0,0,0,178,0,42,0,11,0,0,0,44,0,181,0,32,0,104,34,126,0,212,25,105,0,139,21,82,0,71,0,127,0,41,0,13,0,38,0,26,18,0,36,9,0,107,0,0,157
