state,county,tract,B08006_020E,B08006_021E,B08006_025E,B08006_031E,B08006_032E,B08006_033E,B08006_034E,B08006_037E,B08006_038E,B08006_042E,B08006_048E,B08006_049E,B08006_050E,B08006_051E
48,029,180604,1154,120,70,0,0,0,37,1234,114,34,0,15,57,21
48,029,180701,905,77,10,0,47,78,17,659,68,17,0,92,10,10
48,029,180702,1263,115,135,0,104,15,38,1313,119,82,0,5,38,0
48,029,180800,456,52,72,0,64,0,7,240,63,129,0,17,0,24
48,029,180901,1073,149,71,0,0,8,9,1047,176,9,0,0,0,21
48,029,180902,1173,188,51,12,12,0,58,1617,162,108,0,30,0,86
48,029,181001,759,56,0,0,52,0,7,573,131,0,0,52,0,16
48,029,181003,1339,148,35,0,116,15,21,1139,96,56,0,81,0,0
48,029,181004,1313,72,22,55,0,53,24,1495,59,12,0,35,0,25
48,029,181005,798,16,38,0,72,32,20,630,17,11,0,9,15,0
48,029,181100,1359,83,0,0,156,72,174,996,53,0,0,0,13,210
48,029,181200,743,67,12,0,0,22,116,996,37,0,0,0,40,13
48,029,181301,1043,181,121,0,32,13,23,1233,167,13,0,0,0,0
48,029,181302,1463,26,73,0,47,0,14,1581,116,0,0,46,0,23
48,029,181303,449,186,42,0,22,0,0,478,105,87,0,36,0,39
48,029,181402,344,12,28,0,66,0,14,352,32,18,0,65,0,4
48,029,181403,1470,299,88,0,69,38,144,1341,247,43,14,34,0,140
48,029,181404,1372,246,12,0,144,20,0,711,112,0,0,72,0,13
48,029,181503,1435,208,0,0,0,0,81,1701,94,37,0,16,0,10
48,029,181504,1318,136,40,19,34,14,118,1264,277,79,0,15,0,28
48,029,181505,887,212,36,0,35,0,41,1075,145,11,0,0,10,36
48,029,181506,1061,80,4,25,14,0,0,756,175,36,0,0,22,34
48,029,181601,515,59,64,0,0,0,14,508,144,96,0,0,0,10
48,029,181602,1142,153,21,0,0,31,53,897,102,71,0,0,0,0
48,029,181703,1530,219,0,0,0,0,78,1582,145,0,0,0,0,14
48,029,181704,1335,109,0,0,0,30,0,1112,79,11,0,43,30,89
48,029,181705,1050,305,52,47,11,18,50,1377,194,43,0,0,0,14
48,029,181711,1902,254,1,0,0,16,38,1744,118,24,0,0,9,84
48,029,181712,894,130,0,0,0,0,22,756,87,0,0,0,0,34
48,029,181713,1529,297,39,0,0,0,20,1527,109,26,0,7,0,62
48,029,181715,1166,187,0,0,0,28,0,1268,199,0,0,41,0,0
48,029,181716,1700,234,0,0,0,15,0,1277,237,43,0,12,0,60
48,029,181718,1336,52,12,0,0,27,40,1109,115,31,0,0,0,66
48,029,181720,994,60,0,0,0,23,35,939,130,13,0,0,0,46
48,029,181721,989,75,0,0,0,13,36,826,66,0,0,0,10,27
48,029,181722,1172,120,0,15,10,0,59,1101,132,8,0,0,0,0
48,029,181723,1062,79,22,0,7,0,20,1019,107,0,0,0,0,53
48,029,181724,1179,129,0,0,0,18,56,1127,97,0,0,10,1,29
48,029,181725,1018,427,54,15,0,0,17,1121,118,35,0,0,51,27
48,029,181726,2115,236,0,19,0,45,56,2058,258,0,0,10,25,139
48,029,181727,700,108,0,0,9,45,0,585,179,22,0,9,0,15
48,029,181728,2536,293,0,0,0,55,117,2110,271,0,0,0,0,91
48,029,181729,850,158,0,0,0,20,117,734,190,9,0,8,0,90
48,029,181730,912,36,23,31,20,8,69,835,68,0,0,0,0,23
48,029,181731,1567,171,108,0,0,0,66,1631,146,0,0,0,0,31
48,029,181808,216,11,0,0,0,0,10,210,17,27,5,14,0,1
48,029,181809,1188,307,0,0,0,0,0,1287,189,16,0,0,11,14
48,029,181811,884,44,16,0,58,19,42,859,24,0,0,33,11,22
48,029,181813,1436,258,41,0,103,0,37,1337,299,12,0,38,0,38
48,029,181814,946,232,0,0,0,0,0,827,123,13,0,23,0,0
48,029,181815,972,24,76,0,173,12,79,677,240,0,0,8,10,78
48,029,181816,1047,92,0,0,0,9,31,927,53,0,0,0,12,109
48,029,181817,723,98,13,0,1,0,10,583,97,15,0,0,0,23
48,029,181818,1177,92,0,0,0,0,66,871,90,63,0,36,0,21
48,029,181819,1237,271,0,0,13,0,153,1250,125,16,0,0,33,95
48,029,181820,906,139,38,41,189,0,11,757,78,10,0,193,0,63
48,029,181821,798,185,16,0,0,16,0,793,100,0,0,0,21,32
48,029,181822,1308,109,0,0,0,19,94,1198,174,0,0,11,0,23
48,029,181823,743,40,51,0,0,0,4,595,68,52,0,7,0,30
48,029,181824,1112,84,4,10,0,2,63,1064,197,0,0,0,0,20
48,029,181825,947,75,0,10,7,16,78,559,128,0,0,0,0,67
48,029,181826,1423,211,3,0,0,16,113,1510,170,0,0,0,0,94
48,029,181901,870,109,57,49,145,17,75,497,54,111,9,5,36,21
48,029,181902,1222,230,0,0,0,0,278,1083,113,0,0,0,0,105
48,029,182001,1367,100,0,27,0,20,94,760,110,0,0,0,0,40
48,029,182002,1822,315,27,18,0,26,136,1848,189,0,0,8,0,81
48,029,182003,1022,21,0,0,0,0,23,636,60,0,0,0,0,89
48,029,182101,1474,100,0,0,0,48,154,1167,144,0,0,12,47,117
48,029,182102,1551,117,0,0,0,24,136,1429,66,0,0,0,12,143
48,029,182103,614,30,0,0,0,5,25,430,68,0,0,19,0,46
48,029,182105,588,81,0,0,0,0,41,366,77,0,0,0,0,21
48,029,182106,1402,151,0,0,0,14,136,1203,123,0,0,0,0,74
48,029,190100,455,181,54,0,27,6,18,467,68,93,0,21,6,21
48,029,190200,915,69,121,31,100,0,73,835,104,7,74,0,25,79
48,029,190400,722,23,0,29,187,23,15,446,62,5,1,444,22,41
48,029,190501,499,52,6,35,0,16,0,480,65,26,13,0,0,18
48,029,190503,750,148,41,0,0,25,32,700,143,15,0,0,83,79
48,029,190504,577,42,19,0,46,0,15,326,54,67,0,5,0,0
48,029,190601,646,166,69,0,11,21,0,644,68,66,0,10,0,11
48,029,190603,533,93,14,0,0,0,4,423,172,44,4,0,0,17
48,029,190604,700,252,80,0,35,0,11,557,89,74,11,15,35,12
48,029,190700,535,94,72,9,18,0,47,510,45,0,0,9,8,28
48,029,190800,520,36,0,0,0,18,31,327,30,16,0,0,0,21
48,029,190901,1146,23,200,0,17,0,12,905,151,54,0,63,0,0
48,029,190902,727,154,40,0,54,7,7,798,167,35,0,0,63,41
48,029,191003,1791,168,53,0,0,0,90,1496,282,0,0,26,35,13
48,029,191004,715,31,28,0,46,0,14,583,70,69,0,23,20,21
48,029,191005,358,65,25,0,11,0,5,388,37,48,0,0,0,0
48,029,191006,1187,204,77,0,117,33,28,893,138,46,0,0,0,14
48,029,191101,334,9,11,0,0,0,24,242,18,0,0,6,0,32
48,029,191102,358,24,31,0,9,0,60,400,59,0,0,0,11,33
48,029,191201,513,94,0,0,0,3,107,669,43,0,0,23,0,23
48,029,191202,1308,141,82,19,0,0,22,1073,193,13,0,17,0,56
48,029,191303,351,11,0,0,0,0,35,357,0,0,0,13,0,14
48,029,191304,566,230,59,0,20,24,0,290,65,85,0,15,0,0
48,029,191405,1733,34,32,66,22,19,110,1763,122,115,0,63,13,38
48,029,191406,1443,144,49,0,33,0,122,1330,55,16,0,43,15,170
48,029,191408,913,77,33,0,25,0,0,728,99,13,0,30,0,23
48,029,191409,1364,281,0,0,0,61,27,1761,204,36,0,0,15,26
48,029,191410,1582,148,83,0,0,0,35,1441,25,153,0,76,18,19
48,029,191411,1201,99,16,0,0,61,77,1170,87,0,0,0,53,35
48,029,191412,555,21,0,0,0,0,61,368,0,0,16,0,7,34
48,029,191413,1614,120,0,0,26,34,34,1320,115,0,0,0,0,153
48,029,191503,1165,51,0,17,0,34,45,1104,65,0,0,0,0,0
48,029,191504,671,30,0,0,0,4,54,321,22,8,0,8,0,43
48,029,191505,631,20,0,0,0,0,6,345,26,0,0,0,0,26
48,029,191506,1106,183,51,13,12,0,93,1406,98,46,14,16,0,109
48,029,191701,380,15,0,0,0,4,22,217,25,0,0,7,4,21
48,029,191702,1551,178,0,0,32,33,206,1466,117,0,0,48,0,72
48,029,191804,1354,235,0,0,0,15,231,1356,58,0,0,0,0,159
48,029,191806,1812,109,0,0,16,47,187,1553,105,0,0,21,2,125
48,029,191807,689,86,11,0,37,11,163,725,30,0,0,0,27,68
48,029,191808,1035,15,0,0,0,0,97,751,16,0,0,5,0,123
48,029,191809,1302,88,18,0,0,0,156,1114,60,14,0,0,0,145
48,029,191810,1097,52,0,0,0,5,188,1195,95,0,0,0,0,35
48,029,191811,998,53,0,0,0,0,113,776,66,0,0,0,43,27
48,029,191812,1311,109,9,0,0,16,70,542,65,0,0,0,0,55
48,029,191813,1332,63,0,0,0,49,178,879,166,0,0,0,17,128
48,029,191814,943,74,0,0,0,35,121,705,92,0,0,0,0,112
48,029,191815,1347,32,0,0,82,13,189,1115,61,0,0,0,0,32
48,029,191816,741,48,0,0,7,0,32,473,47,0,0,31,0,73
48,029,191817,2440,139,77,0,19,20,265,2028,356,16,0,40,0,158
48,029,191900,697,317,154,49,24,11,47,550,117,131,0,0,23,9
48,029,192000,764,66,111,20,168,0,0,872,128,108,0,252,0,75
48,029,192100,585,22,37,17,11,24,98,499,101,18,6,45,0,26
48,029,192200,258,73,0,0,0,17,71,260,11,0,0,11,0,0
48,029,192300,982,63,41,0,29,11,58,1041,67,1,0,0,0,88
48,029,980001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,980002,0,0,0,0,0,0,0,6,0,0,0,0,0,0
48,029,980003,281,11,37,0,183,0,197,102,5,8,0,36,27,2
48,029,980004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,980005,13,0,0,0,0,0,0,5,0,0,0,0,0,0
48,029,980100,97,10,33,0,100,35,83,19,4,0,0,35,0,42
48,031,950100,918,125,0,0,14,10,148,819,101,0,0,42,13,66
48,031,950200,921,125,0,0,31,42,82,872,235,0,5,30,8,80
48,033,950100,137,7,0,0,2,3,14,95,13,0,0,0,0,15
48,035,950100,573,128,0,2,3,9,29,434,95,5,0,31,0,40
48,035,950200,280,33,0,0,15,3,3,249,38,0,0,0,0,15
48,035,950300,238,66,0,0,15,20,24,242,67,0,0,3,0,13
48,035,950400,750,31,0,0,65,0,25,583,34,13,0,18,0,49
48,035,950500,391,36,0,9,55,0,13,326,99,0,0,8,11,24
48,035,950600,268,61,0,0,0,0,18,224,9,0,0,0,0,0
48,035,950700,505,44,0,0,13,17,33,421,43,0,0,7,0,26
48,037,010100,874,59,0,0,0,12,0,1094,64,46,0,20,0,0
48,037,010400,568,41,8,0,0,0,0,757,74,8,0,0,7,0
48,037,010500,192,39,42,0,0,45,14,251,36,6,0,28,4,0
48,037,010600,321,59,0,0,0,20,0,192,52,0,0,0,41,0
48,037,010700,1140,145,0,0,0,0,0,870,153,0,0,0,18,0
48,037,010800,605,76,0,54,13,6,0,581,223,23,0,28,0,42
48,037,010901,1726,92,0,0,0,35,25,1230,93,18,0,27,0,30
48,037,010902,1346,199,0,0,0,76,69,1247,95,0,0,20,0,9
48,037,011000,1374,191,0,0,19,31,17,1555,401,0,0,0,0,40
48,037,011100,833,126,0,0,0,37,13,744,102,0,0,0,75,0
48,037,011200,1368,118,0,0,2,22,22,1123,163,4,0,0,0,46
48,037,011300,945,151,4,0,27,33,8,1003,54,5,0,8,13,14
48,037,011401,1552,224,0,0,0,4,10,1304,38,0,0,0,32,27
48,037,011402,385,49,0,0,0,0,6,375,16,0,0,2,0,25
48,037,011501,880,108,0,0,9,7,49,801,127,0,0,0,0,100
48,037,011502,407,32,0,0,56,0,0,524,52,0,0,0,11,14
48,037,011600,888,117,0,0,8,3,48,788,128,2,0,15,17,45
48,037,011700,389,80,7,0,3,0,14,339,21,0,0,4,0,13
48,039,660100,955,88,0,0,0,0,76,1123,60,22,0,7,0,40
48,039,660200,1422,102,0,0,0,0,29,1151,126,0,0,0,0,11
48,039,660300,2371,50,0,0,18,58,30,2245,142,0,0,20,47,60
48,039,660400,2530,216,0,0,0,17,59,2028,158,0,0,0,0,83
48,039,660500,2151,281,0,0,0,80,54,1718,246,0,0,9,0,100
48,039,660601,2630,234,31,0,0,0,73,2231,261,27,0,0,0,218
48,039,660602,7348,671,56,4,20,239,105,7387,702,0,0,20,0,0
48,039,660701,3456,244,0,0,0,49,73,3219,320,0,0,0,18,246
48,039,660702,3028,370,0,25,11,0,91,2232,473,0,0,0,0,52
48,039,660801,2571,258,0,0,11,0,87,1660,149,9,0,39,0,83
48,039,660802,1490,130,0,0,0,0,43,1657,322,0,0,0,14,49
48,039,660900,1369,158,0,0,49,53,13,954,271,0,0,0,20,21
48,039,661000,1380,190,0,0,0,29,87,967,41,0,0,0,0,93
48,039,661100,581,103,0,0,12,19,16,599,23,0,0,0,0,0
48,039,661200,700,129,0,0,22,64,0,818,34,0,0,34,13,26
48,039,661300,467,131,0,0,2,53,24,452,45,0,8,25,0,6
48,039,661400,1320,310,0,0,0,0,29,1224,74,0,0,23,0,20
48,039,661501,930,157,0,0,14,9,9,865,95,0,0,0,6,58
48,039,661502,1029,87,0,17,27,0,52,665,79,0,0,0,0,50
48,039,661601,1286,104,0,98,0,48,16,954,184,0,0,0,31,18
48,039,661602,685,74,0,0,0,0,19,639,59,0,0,0,0,0
48,039,661700,602,47,0,8,12,69,34,336,8,0,0,0,30,1
48,039,661800,1254,148,0,0,0,25,74,1253,66,0,0,9,0,169
48,039,661900,1598,237,10,0,0,25,11,1216,104,0,0,0,0,78
48,039,662000,1252,59,0,0,44,10,44,969,65,0,0,5,0,0
48,039,662100,1335,95,0,0,4,11,17,653,76,0,0,57,58,50
48,039,662200,1111,121,0,0,50,27,16,1205,193,0,0,7,0,14
48,039,662300,941,49,0,0,0,0,0,878,110,0,0,0,0,12
48,039,662400,1204,211,0,0,41,42,9,978,101,0,0,0,11,7
48,039,662500,650,84,0,0,0,0,11,497,72,0,0,0,0,6
48,039,662600,639,84,0,0,0,19,97,500,55,0,0,10,0,105
48,039,662700,511,37,0,0,0,32,5,422,28,0,0,0,0,22
48,039,662800,1079,18,0,17,61,0,90,1057,11,0,0,14,0,43
48,039,662900,977,195,0,0,42,27,7,695,39,0,0,19,0,45
48,039,663000,798,89,51,0,1,0,3,567,23,0,0,0,0,7
48,039,663100,1275,41,0,0,43,0,62,938,24,0,0,7,0,23
48,039,663200,1064,170,0,0,10,9,22,1156,80,0,0,30,0,19
48,039,663300,550,27,0,0,6,26,0,392,28,0,0,0,13,7
48,039,663400,1441,190,0,0,0,0,37,1405,191,0,0,52,55,8
48,039,663500,1232,358,0,0,0,0,18,1346,85,0,0,0,60,56
48,039,663600,1306,62,0,6,0,8,9,866,29,0,0,24,0,16
48,039,663700,855,52,21,0,0,7,9,761,16,0,0,0,9,9
48,039,663800,1439,129,0,21,35,59,0,976,138,0,0,15,23,0
48,039,663900,490,46,0,0,15,17,5,365,0,0,0,11,20,25
48,039,664000,751,116,0,11,53,54,0,626,70,0,0,10,69,0
48,039,664100,1052,173,0,67,70,131,0,922,41,27,0,36,67,8
48,039,664200,339,22,0,8,5,14,21,254,28,0,5,11,0,19
48,039,664300,891,167,18,0,37,48,57,660,65,49,0,15,59,61
48,039,664400,1144,284,36,0,0,0,13,1094,131,0,0,53,0,30
48,039,664501,1370,65,0,0,0,34,10,821,54,0,0,0,25,0
48,039,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,041,000101,1388,161,0,0,48,25,137,1678,129,0,0,2,14,112
48,041,000102,1593,80,0,46,50,0,104,1268,73,0,0,33,25,65
48,041,000103,336,31,0,0,0,0,7,381,41,0,0,0,0,6
48,041,000201,1635,269,39,75,49,31,0,1113,125,0,0,0,26,39
48,041,000202,975,360,0,0,85,10,36,1107,142,0,18,0,0,70
48,041,000300,1463,305,0,0,0,0,57,1004,202,15,0,0,0,66
48,041,000400,702,170,0,35,7,12,25,847,44,0,0,7,20,51
48,041,000500,798,155,0,45,94,18,7,590,206,27,0,10,0,0
48,041,000603,586,369,0,73,24,0,4,639,239,36,0,21,10,10
48,041,000604,788,427,0,0,63,8,0,743,291,15,0,23,0,40
48,041,000700,498,139,0,0,29,18,8,530,56,22,21,60,0,8
48,041,000800,1098,98,0,25,47,0,11,827,80,0,0,71,0,86
48,041,000900,486,143,39,34,0,9,0,423,66,42,0,0,6,0
48,041,001000,1176,492,272,229,297,50,81,1329,341,100,65,24,0,114
48,041,001100,1063,178,21,17,0,58,0,512,327,18,0,31,0,78
48,041,001301,692,57,26,8,175,58,0,629,36,8,0,6,0,51
48,041,001302,817,50,123,43,0,20,16,766,111,61,0,26,0,0
48,041,001303,1430,85,148,108,180,0,0,742,127,61,15,26,0,0
48,041,001400,291,44,102,170,240,0,12,187,12,31,10,247,0,43
48,041,001601,783,87,231,57,74,32,0,896,58,183,11,42,0,54
48,041,001604,1185,75,146,60,18,0,16,861,43,75,15,25,18,0
48,041,001605,703,92,8,62,9,50,4,551,134,0,9,0,0,0
48,041,001606,408,39,64,37,106,52,18,441,67,79,15,47,15,23
48,041,001701,877,78,82,0,52,0,0,1083,103,109,0,45,18,70
48,041,001702,253,89,27,0,0,13,0,464,27,29,0,24,0,0
48,041,001801,916,130,3,20,51,0,48,978,259,12,0,11,19,50
48,041,001803,1402,331,42,60,0,0,77,1178,174,80,12,54,15,78
48,041,001804,160,17,0,0,0,0,22,280,55,0,0,0,4,9
48,041,001900,1189,191,11,0,82,0,50,1102,82,0,0,64,0,35
48,041,002001,1154,201,0,11,0,9,54,833,29,0,0,3,0,44
48,041,002002,1277,349,0,0,18,0,0,1449,249,0,0,89,103,19
48,041,002006,334,75,5,0,0,0,39,283,72,0,0,0,7,17
48,041,002007,2425,75,0,28,0,0,21,1238,265,0,0,11,20,53
48,041,002008,1500,305,17,0,0,17,30,1304,209,0,0,0,13,40
48,041,002009,1100,90,0,0,0,0,23,747,79,0,0,0,0,79
48,041,002010,639,50,0,0,0,0,53,488,30,0,0,0,0,52
48,041,002011,779,35,0,0,0,18,19,712,98,0,0,0,8,15
48,041,002012,1033,117,142,166,165,21,16,1091,127,130,0,216,35,12
48,041,002013,1160,134,0,0,0,0,69,1487,33,6,0,12,6,85
48,041,002014,368,38,0,0,0,8,25,342,5,0,0,0,0,15
48,041,002015,205,5,0,59,187,6,13,191,33,21,41,436,0,12
48,041,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,043,950300,1109,100,0,52,51,0,15,686,116,0,0,31,15,9
48,043,950400,300,35,1,0,19,17,24,281,72,0,0,0,8,20
48,043,950500,423,204,0,6,79,23,80,415,107,0,33,25,4,95
48,045,950200,336,28,0,0,13,3,35,235,25,0,0,15,0,7
48,047,950100,243,16,0,0,21,0,0,293,39,16,0,13,0,19
48,047,950200,669,122,0,0,53,1,17,699,26,0,0,11,0,30
48,049,950100,354,84,0,0,0,0,10,239,85,0,0,6,8,7
48,049,950200,715,130,0,0,11,8,0,479,116,0,0,28,0,21
48,049,950300,607,52,0,0,0,3,12,566,45,0,0,3,1,19
48,049,950500,554,24,0,0,14,2,0,545,46,0,0,22,0,2
48,049,950600,296,167,0,0,0,0,0,286,106,24,0,0,0,18
48,049,950700,201,5,0,4,18,9,0,83,4,4,0,14,0,8
48,049,950800,571,67,0,0,1,0,9,557,14,0,0,0,0,0
48,049,950900,956,78,27,0,15,12,0,725,87,0,0,4,0,28
48,049,951000,516,40,0,0,0,0,0,373,67,0,0,0,6,6
48,049,951100,771,74,0,0,0,5,0,801,23,0,0,13,0,18
48,049,951200,854,100,0,0,0,0,18,748,113,0,0,7,10,10
48,049,951300,536,30,0,0,0,7,19,472,47,8,0,0,38,9
48,051,970100,231,52,0,0,0,8,12,257,21,0,0,0,0,4
48,051,970200,758,175,0,0,0,7,28,520,72,0,0,0,0,9
48,051,970300,762,153,0,0,0,0,0,685,80,0,0,17,0,21
48,051,970400,560,120,0,0,13,0,20,482,76,0,0,7,0,62
48,051,970500,602,94,0,0,3,13,29,697,10,10,0,24,0,4
48,053,960100,1331,122,0,0,56,45,62,802,149,0,0,32,19,105
48,053,960200,574,68,0,0,10,22,89,512,23,0,0,0,14,69
48,053,960300,948,203,0,0,0,14,185,1050,126,0,0,40,0,110
48,053,960400,927,121,16,0,0,0,140,790,28,0,0,16,0,44
48,053,960500,907,173,0,0,0,0,126,751,81,0,0,0,0,52
48,053,960600,719,84,0,0,0,6,104,561,104,0,0,0,4,41
48,053,960700,1214,192,10,0,23,0,43,1291,117,0,0,16,0,38
48,053,960800,991,267,0,0,0,11,183,1153,164,0,0,0,0,27
48,055,960101,1223,125,0,0,2,0,33,737,148,0,0,4,0,111
48,055,960102,758,54,0,0,0,0,21,472,47,0,0,0,0,30
48,055,960200,706,130,0,0,30,0,8,703,65,0,0,0,0,42
48,055,960300,974,173,0,0,20,8,70,678,177,0,0,11,0,6
48,055,960400,706,206,0,6,8,0,0,524,121,0,0,17,0,41
48,055,960500,1145,394,33,0,34,52,79,1206,115,0,0,21,4,86
48,055,960600,436,34,0,0,16,0,19,366,40,0,0,17,0,11
48,055,960700,869,326,0,0,0,59,0,917,164,0,0,24,90,0
48,057,000100,1193,300,0,0,16,34,9,829,132,18,0,8,0,67
48,057,000200,846,230,0,0,17,8,8,579,116,0,0,0,0,9
48,057,000300,354,32,3,0,0,8,0,176,47,0,0,6,0,0
48,057,000400,1207,138,12,0,0,0,48,955,119,0,0,0,0,107
48,057,000500,498,168,0,0,13,69,2,463,70,11,0,14,3,19
48,057,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,059,030101,777,200,0,0,79,0,8,639,85,0,0,0,0,13
48,059,030102,683,187,0,0,5,0,40,553,216,12,0,8,0,90
48,059,030200,792,89,0,0,13,13,12,581,78,0,0,35,0,15
48,061,010100,1177,10,0,0,0,66,11,1340,99,0,0,16,8,30
48,061,010201,353,96,0,0,0,0,0,352,40,0,0,0,0,0
48,061,010203,1075,104,6,0,32,56,12,1010,104,0,0,0,0,0
48,061,010301,799,145,0,0,19,53,0,883,29,0,0,0,0,7
48,061,010302,1655,106,0,0,0,111,40,1264,182,0,0,26,15,38
48,061,010401,947,57,0,0,0,49,7,1037,60,25,0,5,0,19
48,061,010402,1156,70,0,0,4,4,27,832,97,0,0,21,0,30
48,061,010500,314,22,0,0,5,5,19,234,51,6,0,5,0,9
48,061,010601,1143,133,0,24,0,36,23,1253,103,29,0,13,43,28
48,061,010602,332,14,0,0,0,10,8,325,49,0,0,3,0,4
48,061,010700,467,65,0,0,12,25,0,378,54,0,0,0,0,0
48,061,010800,1076,192,14,19,13,35,13,825,104,0,27,0,0,0
48,061,010900,185,20,0,0,0,0,12,161,8,0,0,66,0,2
48,061,011000,445,67,0,38,31,0,0,308,73,0,0,10,9,4
48,061,011100,262,17,0,0,25,20,1,204,36,0,0,6,5,0
48,061,011200,204,27,0,0,13,14,0,182,96,0,0,11,10,0
48,061,011301,236,18,0,0,4,0,0,187,17,0,0,0,0,0
48,061,011302,829,66,0,0,11,0,21,810,68,0,0,17,10,66
48,061,011400,1099,57,0,0,0,39,58,1000,99,0,0,67,0,81
48,061,011500,908,121,0,0,5,60,0,541,102,0,9,34,12,13
48,061,011600,699,135,0,0,59,0,8,787,89,0,0,106,56,0
48,061,011700,875,258,1,0,36,32,48,845,85,0,0,0,0,122
48,061,011801,814,109,0,0,8,0,23,918,138,0,0,9,0,0
48,061,011802,576,73,0,0,0,0,0,571,77,0,0,32,12,0
48,061,011901,685,104,0,0,28,32,0,693,148,0,0,12,35,0
48,061,011902,549,33,0,0,12,0,39,523,34,0,0,31,0,26
48,061,011903,389,45,0,0,15,0,10,401,25,0,0,9,18,5
48,061,012001,822,85,45,0,0,20,34,843,51,0,24,0,21,3
48,061,012002,975,73,0,0,18,12,0,964,75,0,0,0,0,51
48,061,012101,632,125,1,0,8,23,30,566,108,0,0,1,41,24
48,061,012102,730,77,0,0,0,0,0,736,72,0,0,59,7,17
48,061,012200,2133,179,0,0,18,200,57,1570,255,0,0,44,57,0
48,061,012301,739,92,0,0,0,45,39,528,62,0,0,0,0,36
48,061,012304,792,69,71,31,39,59,33,459,63,89,0,30,30,37
48,061,012305,589,0,0,0,1,18,14,507,48,0,0,0,55,85
48,061,012401,1000,56,18,0,54,51,0,1010,84,0,0,66,20,26
48,061,012402,858,22,0,0,114,73,35,845,48,0,0,80,0,12
48,061,012504,3277,513,0,0,0,0,0,2881,473,24,0,0,11,135
48,061,012505,1278,261,0,0,0,106,0,1094,190,0,0,14,0,0
48,061,012506,613,124,0,0,0,13,11,511,108,0,0,32,20,0
48,061,012507,990,182,0,0,22,0,4,882,131,7,0,10,0,50
48,061,012508,545,53,0,0,0,0,29,406,50,0,0,0,1,11
48,061,012607,474,25,4,0,0,0,0,346,34,0,0,0,0,18
48,061,012608,819,42,0,0,0,0,36,582,114,9,0,0,0,11
48,061,012609,1071,215,0,0,46,0,65,814,98,28,0,11,0,21
48,061,012612,1371,89,0,0,4,0,12,1152,165,0,0,0,0,0
48,061,012613,973,146,0,11,26,20,26,834,108,0,0,0,0,0
48,061,012700,877,98,0,0,9,12,31,575,40,0,0,0,7,33
48,061,012800,626,221,9,0,0,0,60,660,109,17,0,0,0,56
48,061,012900,651,188,21,0,0,0,26,835,96,0,0,0,0,23
48,061,013002,748,123,0,0,0,0,22,573,163,7,0,0,0,0
48,061,013003,256,52,0,3,0,9,0,229,96,0,0,4,0,10
48,061,013004,493,100,0,0,28,8,3,489,95,0,0,0,25,40
48,061,013102,551,51,0,0,9,0,18,598,91,0,0,0,0,7
48,061,013104,585,101,0,0,9,0,46,677,143,12,0,0,10,11
48,061,013106,570,51,0,0,0,27,11,556,54,0,0,39,13,43
48,061,013203,295,28,0,0,44,8,4,159,15,0,0,0,5,28
48,061,013204,304,73,0,7,0,5,4,226,53,0,0,6,5,0
48,061,013205,584,25,9,0,0,25,60,396,39,8,0,42,0,54
48,061,013206,436,40,1,0,0,5,0,415,46,0,0,35,0,0
48,061,013207,852,95,15,0,0,0,14,293,57,0,0,0,28,27
48,061,013303,474,61,0,0,9,0,60,461,36,5,0,28,0,34
48,061,013305,548,149,0,0,0,41,38,620,70,0,0,0,12,35
48,061,013306,338,61,12,0,15,3,17,298,82,0,0,0,0,0
48,061,013307,212,32,0,0,0,0,0,288,54,0,0,6,0,8
48,061,013308,347,56,0,0,8,9,9,405,43,6,0,5,5,0
48,061,013309,388,51,5,0,11,16,10,341,44,0,0,6,0,26
48,061,013401,273,37,0,9,22,0,13,211,35,0,0,32,0,13
48,061,013402,238,51,0,0,4,0,6,171,68,0,0,6,4,33
48,061,013500,385,61,0,0,11,0,27,335,115,0,0,0,0,5
48,061,013600,453,56,32,0,0,0,8,363,130,33,0,0,0,2
48,061,013700,475,59,1,0,41,24,0,312,123,84,0,72,11,29
48,061,013801,259,92,24,15,57,0,4,285,97,34,0,34,13,0
48,061,013802,341,32,68,0,76,36,17,393,64,54,0,55,0,21
48,061,013901,342,57,5,0,6,0,23,210,65,10,0,17,0,23
48,061,013902,527,19,0,0,14,0,28,352,60,4,0,26,0,17
48,061,013903,470,219,11,0,40,0,12,328,148,14,0,8,0,14
48,061,014001,261,27,12,17,37,0,29,207,34,5,0,32,0,0
48,061,014002,191,52,10,8,16,8,5,133,80,27,0,13,20,39
48,061,014100,1942,165,0,0,27,0,45,1492,288,0,0,0,44,65
48,061,014200,692,123,0,0,46,90,61,505,91,48,0,28,117,8
48,061,014300,914,45,0,0,37,30,22,507,79,0,0,13,33,48
48,061,014400,2889,416,0,0,0,93,88,2667,772,0,0,12,0,88
48,061,014500,1374,291,0,0,33,45,53,1322,310,0,0,0,44,48
48,061,980001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,061,980100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,061,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
