state,county,tract,Citizen,Naturalized Citizen,Not a U.S. Citizen,English,Speaks Spanish,Speaks Other Language
48,217,961100,3462,57,175,3165,458,71
48,217,961400,3863,31,109,3713,227,63
48,219,950100,1421,21,26,1098,367,3
48,219,950200,3835,55,191,3220,814,47
48,219,950300,3645,30,207,2780,1075,27
48,219,950400,4125,77,600,2382,2420,0
48,219,950500,4345,42,204,3490,985,116
48,219,950600,1297,21,34,1046,290,16
48,219,950700,1275,26,51,1029,323,0
48,221,160100,3855,54,106,3671,296,48
48,221,160204,2462,42,41,2400,145,0
48,221,160205,5730,25,326,5495,542,44
48,221,160206,3570,57,90,3337,330,50
48,221,160207,5862,17,42,5718,169,34
48,221,160208,4801,52,660,3978,1500,35
48,221,160209,7020,71,99,6834,331,25
48,221,160210,4856,51,296,4831,342,30
48,221,160301,5207,75,291,4954,552,67
48,221,160302,3704,79,28,3600,160,51
48,223,950100,2823,67,127,2725,280,12
48,223,950200,4167,80,142,4053,282,54
48,223,950300,4508,167,380,4160,857,38
48,223,950401,2885,188,438,2685,796,30
48,223,950402,3333,18,29,2971,390,19
48,223,950500,2579,56,171,2494,306,6
48,223,950600,3797,30,153,3549,400,31
48,223,950700,3578,152,407,3217,780,140
48,223,950800,2401,69,264,2255,395,84
48,225,950100,4905,97,15,4703,285,29
48,225,950200,1243,0,62,1191,103,11
48,225,950300,2354,31,6,2278,86,27
48,225,950400,2881,87,172,2739,361,40
48,225,950500,3657,99,150,3643,219,44
48,225,950600,1601,0,13,1605,9,0
48,225,950700,4402,22,127,3943,556,52
48,227,950100,2032,77,36,1629,510,6
48,227,950200,1798,24,19,1503,338,0
48,227,950300,1556,41,195,840,945,7
48,227,950400,3115,22,146,2681,520,82
48,227,950500,2861,52,109,2188,745,89
48,227,950600,4122,91,73,3810,441,35
48,227,950700,3011,24,78,2275,838,0
48,227,950801,3826,83,13,3628,253,41
48,227,950802,4006,97,2299,2556,3733,113
48,227,950900,3569,39,49,3255,396,6
48,229,950300,1981,238,892,663,2426,22
48,231,960100,2342,30,356,2199,162,367
48,231,960200,2329,24,203,2185,274,97
48,231,960300,3299,140,55,3075,395,24
48,231,960400,4592,93,214,3917,874,108
48,231,960500,3320,0,153,3170,265,38
48,231,960600,3286,99,354,2966,549,224
48,231,960700,5015,35,91,4768,361,12
48,231,960800,2453,99,832,1659,1696,29
48,231,960900,3495,42,686,2833,1375,15
48,231,961000,3511,143,246,3084,605,211
48,231,961100,6365,104,121,6089,164,337
48,231,961200,4233,22,280,4190,143,202
48,231,961300,5723,62,16,5311,480,10
48,231,961400,6870,60,285,6409,806,0
48,231,961501,2686,38,17,2666,41,34
48,231,961502,4439,189,209,4251,568,18
48,231,961503,4080,4,103,3952,210,25
48,231,961600,5496,1,61,5323,216,19
48,231,961700,2720,7,32,2688,19,52
48,233,950200,2134,51,94,2117,159,3
48,233,950500,4814,27,18,4737,83,39
48,233,950600,3119,119,496,2416,1308,10
48,233,950700,1488,58,50,1262,322,12
48,233,950800,449,41,156,414,230,2
48,233,950900,3744,141,134,3582,394,43
48,233,951000,3225,15,49,2953,328,8
48,235,950100,1461,35,13,1248,261,0
48,237,950100,2576,34,49,2321,327,11
48,237,950300,2733,12,204,2447,465,37
48,237,950500,2829,23,17,2830,31,8
48,239,950100,4556,74,393,4000,979,44
48,239,950200,3249,37,185,2647,793,31
48,239,950300,4549,73,156,3790,978,10
48,241,950100,5387,0,10,5276,58,63
48,241,950200,2690,0,192,2541,341,0
48,241,950300,3152,16,232,2882,492,26
48,241,950400,4829,133,229,4550,479,162
48,241,950500,3994,0,9,3833,170,0
48,241,950600,1927,8,60,1821,174,0
48,241,950700,7742,13,113,7642,113,113
48,241,950800,2610,61,0,2562,0,109
48,243,950100,1886,65,260,1258,922,31
48,245,000101,5163,98,272,4927,535,71
48,245,000102,1847,54,69,1753,147,70
48,245,000103,2517,29,78,2437,106,81
48,245,000200,4270,71,162,4019,405,79
48,245,000302,5983,272,244,5403,589,507
48,245,000304,5437,291,636,4787,1312,265
48,245,000306,3557,54,111,3464,51,207
48,245,000307,2770,174,119,2494,329,240
48,245,000308,4598,384,406,4619,221,548
48,245,000309,2216,189,80,2092,115,278
48,245,000310,4535,282,207,4383,446,195
48,245,000400,3693,138,15,3468,258,120
48,245,000500,1738,72,345,1459,663,33
48,245,000600,4358,331,738,3937,1347,143
48,245,000700,3155,0,65,2952,254,14
48,245,000900,1652,0,156,1535,273,0
48,245,001100,1874,85,60,1710,272,37
48,245,001200,1852,83,580,1592,831,92
48,245,001301,4402,220,118,4134,460,146
48,245,001302,2492,173,164,2306,290,233
48,245,001303,2670,123,202,2346,317,332
48,245,001700,1697,5,0,1643,42,17
48,245,001900,1922,140,680,1225,1171,346
48,245,002000,1618,151,336,1275,654,176
48,245,002100,3110,91,167,2930,364,74
48,245,002200,2687,17,0,2566,129,9
48,245,002300,2815,0,84,2705,167,27
48,245,002400,2242,53,370,1823,763,79
48,245,002500,3112,38,624,2760,958,56
48,245,002600,5043,49,608,4715,465,520
48,245,005100,958,0,0,958,0,0
48,245,005400,1117,35,63,1044,129,42
48,245,005500,2019,315,479,1570,718,525
48,245,005600,1878,276,1366,920,2408,192
48,245,005900,1447,0,23,1410,57,3
48,245,006100,1079,0,32,1051,46,14
48,245,006300,1222,50,39,1158,135,18
48,245,006400,1150,77,238,977,452,36
48,245,006500,2028,255,790,1339,1519,215
48,245,006600,2483,343,593,1781,1228,410
48,245,006700,1552,240,863,947,1648,60
48,245,006800,1289,189,230,938,641,129
48,245,006900,2731,0,90,2664,5,152
48,245,007001,4593,377,336,4106,603,597
48,245,007002,3107,509,731,2557,743,1047
48,245,007100,2706,159,536,2345,935,121
48,245,010100,1439,204,793,685,1507,244
48,245,010200,1650,92,189,1324,571,36
48,245,010300,1983,192,436,1374,1192,45
48,245,010400,2768,107,31,2628,62,216
48,245,010500,3119,237,430,2354,1193,239
48,245,010600,4880,228,81,4678,347,164
48,245,010700,2991,18,37,2892,117,37
48,245,010800,4347,14,34,4260,50,85
48,245,010901,2964,101,92,2811,45,301
48,245,010902,4097,287,66,3967,163,320
48,245,011001,4877,0,36,4671,115,127
48,245,011002,3257,63,18,3102,170,66
48,245,011101,4384,42,0,4084,202,140
48,245,011102,2446,47,112,2297,265,43
48,245,011201,7147,192,165,6580,655,269
48,245,011202,3319,7,209,2322,1194,19
48,245,011203,1579,18,117,1178,463,73
48,245,011302,4537,125,706,3367,1764,237
48,245,011303,2233,65,22,2013,267,40
48,245,011304,3696,45,91,3545,206,81
48,245,011400,7117,79,379,6644,748,183
48,245,011500,2290,14,82,2172,209,5
48,245,011600,1511,25,77,1431,146,36
48,245,011700,1308,7,129,984,449,11
48,245,011800,1498,58,14,1434,128,8
48,245,980000,79,13,43,34,13,88
48,245,990000,0,0,0,0,0,0
48,247,950200,2585,50,119,860,1894,0
48,247,950400,2139,10,55,393,1787,24
48,249,950100,8416,158,88,5670,2956,36
48,249,950200,6917,247,231,3503,3885,7
48,249,950300,5848,60,271,3481,2632,66
48,249,950400,3422,47,70,2191,1325,23
48,249,950500,4965,185,144,2225,3057,12
48,249,950600,3638,103,123,1572,2285,7
48,249,950700,2755,165,225,1219,1922,4
48,251,130100,3799,8,58,3666,199,0
48,251,130204,9468,153,96,8946,593,178
48,251,130205,3828,38,17,3723,160,0
48,251,130207,6165,108,209,6072,310,100
48,251,130208,5488,45,60,5183,379,31
48,251,130210,4253,84,37,4072,276,26
48,251,130211,5047,6,407,4718,739,3
48,251,130212,4487,171,293,3912,957,82
48,251,130213,3891,50,159,3761,339,0
48,251,130214,4380,34,53,4225,226,16
48,251,130215,3582,112,96,3405,245,140
48,251,130302,4283,37,161,4019,384,78
48,251,130303,3097,46,451,2792,692,110
48,251,130304,4325,300,336,3577,1296,88
48,251,130405,5203,171,170,4717,700,127
48,251,130406,5410,86,85,5230,250,101
48,251,130407,6233,323,1396,4539,3413,0
48,251,130408,5919,157,968,5246,1402,396
48,251,130409,5705,68,161,5589,281,64
48,251,130410,5999,239,432,5415,1255,0
48,251,130500,6150,57,114,5950,371,0
48,251,130601,5920,134,138,5595,491,106
48,251,130602,1781,34,17,1743,74,15
48,251,130700,3455,134,411,3016,910,74
48,251,130800,3560,182,396,2919,1219,0
48,251,130900,2537,80,406,1817,1206,0
48,251,131000,4056,86,586,3816,485,427
48,251,131100,4050,318,391,3637,1029,93
48,253,020101,1336,7,50,1172,202,19
48,253,020102,6139,37,419,4439,2074,82
48,253,020200,2009,49,10,1716,340,12
48,253,020300,1895,32,22,1713,220,16
48,253,020400,3038,30,44,2584,528,0
48,253,020500,3991,2,43,3769,241,26
48,255,970100,2133,5,7,1901,135,109
48,255,970200,3245,53,308,2271,1312,23
48,255,970300,6540,103,359,4578,2337,87
48,255,970400,1318,8,10,900,428,8
48,257,050201,5045,170,403,4202,1252,164
48,257,050203,7473,117,213,7222,473,108
48,257,050204,4628,225,389,4036,1082,124
48,257,050205,5419,92,42,5157,373,23
48,257,050206,8996,249,497,8340,1184,218
48,257,050300,2998,111,357,2523,818,125
48,257,050400,5254,272,1291,4362,2392,63
48,257,050500,4014,54,592,3736,803,121
48,257,050600,6025,191,443,5204,1146,309
48,257,050701,4461,71,105,4033,513,91
48,257,050703,2416,84,125,2256,327,42
48,257,050704,4971,89,413,4446,970,57
48,257,050800,8878,126,106,8507,525,78
48,257,051000,1167,16,285,771,673,24
48,257,051100,3467,110,399,3113,848,15
48,257,051201,2870,37,68,2670,267,38
48,257,051202,4663,41,58,4469,265,28
48,257,051300,8683,86,83,8257,531,64
48,259,970100,5115,315,643,4119,1761,193
48,259,970301,4861,105,151,4544,413,160
48,259,970302,4031,73,71,3599,507,69
48,259,970401,6906,63,467,6567,774,95
48,259,970402,5994,139,109,5650,515,77
48,259,970500,4360,282,514,3828,1260,68
48,261,950100,406,22,77,301,203,1
48,261,990000,0,0,0,0,0,0
48,263,950100,731,6,19,702,54,0
48,265,960100,5228,222,111,4876,625,60
48,265,960200,3311,105,24,3319,95,26
48,265,960301,3916,67,165,3379,721,48
48,265,960302,6037,172,364,5521,990,62
48,265,960401,1746,65,179,1450,507,33
48,265,960402,4782,166,123,4357,672,42
48,265,960500,3943,531,178,2926,1638,88
48,265,960600,7160,210,186,6103,1418,35
48,265,960700,4759,146,121,4304,550,172
48,265,960800,2960,97,289,2470,813,63
48,267,950100,2078,86,58,1762,449,11
48,267,950200,1949,54,68,1694,377,0
48,269,950100,233,20,30,215,56,12
48,271,950100,2830,160,410,1503,1803,94
48,273,020100,4773,74,144,2503,2447,41
48,273,020200,4055,88,624,1771,2945,51
48,273,020300,6504,187,396,3740,3105,242
48,273,020400,6120,174,98,3503,2850,39
48,273,020500,6200,141,258,3382,2951,266
48,273,990000,0,0,0,0,0,0
48,275,950100,1661,24,24,1454,251,4
48,275,950200,1551,67,158,1314,458,4
48,277,000101,4506,136,31,4319,345,9
48,277,000102,4149,121,402,4026,153,493
48,277,000200,3045,24,81,2983,156,11
48,277,000300,5055,58,233,4874,435,37
48,277,000401,3153,175,36,3244,59,61
48,277,000402,5723,109,300,5542,324,266
48,277,000500,3194,18,94,3140,141,25
48,277,000600,1883,0,3,1841,45,0
48,277,000700,2784,38,55,2758,97,22
48,277,000800,3209,10,90,3032,253,24
48,277,000900,4230,140,33,4224,42,137
48,277,001000,3302,32,65,3090,305,4
48,279,950100,1806,93,235,1127,988,19
48,279,950200,1186,41,162,838,534,17
48,279,950300,2024,109,261,1610,784,0
48,279,950500,2975,144,157,1742,1534,0
48,279,950600,3381,151,30,2635,926,1
48,281,950100,2263,44,214,2071,417,33
48,281,950301,6162,193,134,5822,401,266
48,281,950302,2722,34,36,2584,176,32
48,281,950400,2971,82,442,2683,632,180
48,281,950500,3297,119,100,3127,389,0
48,283,950300,5807,135,448,2132,4240,18
48,285,000100,3537,19,78,3374,145,115
48,285,000200,3311,32,39,3047,145,190
48,285,000300,2354,38,125,1968,359,190
48,285,000400,3071,22,43,2664,239,233
48,285,000500,2786,15,252,2408,541,104
48,285,000600,2088,47,405,1493,987,60
48,287,000100,4624,63,96,4342,369,72
48,287,000200,2773,7,94,2445,302,127
48,287,000300,2534,10,17,2344,87,130
48,287,000400,4587,295,564,3618,1724,104
48,289,950100,6194,128,532,5593,1250,11
48,289,950200,3887,76,131,3755,264,75
48,289,950300,4642,53,61,4648,108,0
48,291,700100,3646,207,534,3023,1361,3
48,291,700200,2765,9,61,2530,290,15
48,291,700300,7971,112,1288,6592,2637,142
48,291,700400,6053,32,58,5819,309,15
48,291,700500,2096,8,38,2029,88,25
48,291,700600,2661,26,27,2565,136,13
48,291,700700,2439,97,0,2241,250,45
48,291,700800,7589,221,300,7251,696,163
48,291,700900,6331,71,77,5309,1112,58
48,291,701000,4812,328,841,3667,2095,219
48,291,701100,4813,121,83,4588,344,85
48,291,701200,5560,89,198,5299,534,14
48,291,701300,2712,16,13,2711,21,9
48,291,701400,6318,48,835,5632,1484,85
48,293,970100,1491,39,444,1361,451,162
48,293,970200,3844,43,83,3682,229,59
48,293,970300,2231,26,261,1697,800,21
48,293,970400,1302,53,158,1099,407,7
48,293,970500,1520,33,297,1198,647,5
48,293,970600,4695,50,730,4391,1043,41
48,293,970700,1473,54,57,1381,138,65
48,293,970800,3093,2,32,3052,21,54
48,295,950200,1555,46,273,1342,502,30
48,295,950300,1180,24,57,1107,144,10
48,297,950100,4088,79,376,2955,1506,82
48,297,950200,1770,48,71,1102,682,105
48,297,950300,2575,24,47,2132,514,0
48,297,950400,2061,36,0,1851,222,24
48,299,970100,2179,0,8,2104,78,5
48,299,970200,3352,16,144,3175,325,12
48,299,970300,1670,2,5,1636,32,9
48,299,970400,3526,40,13,3471,95,13
48,299,970500,5774,47,231,5597,430,25
48,299,970600,1431,19,5,1389,61,5
48,301,950100,89,0,0,89,0,0
48,303,000100,2287,51,26,1436,923,5
48,303,000201,1736,19,24,1226,526,27
48,303,000202,1612,35,161,528,1266,14
48,303,000301,2853,209,644,2040,1084,582
48,303,000302,5553,315,445,3257,2657,399
48,303,000402,4104,125,151,3692,603,85
48,303,000403,3513,139,61,3247,399,67
48,303,000404,6659,215,280,5640,1238,276
48,303,000405,9526,365,307,7788,1983,427
48,303,000500,7630,86,360,6653,914,509
48,303,000603,2760,124,225,2826,22,261
48,303,000605,833,14,46,789,63,41
48,303,000607,1895,87,340,1854,266,202
48,303,000700,1012,55,38,556,540,9
48,303,000900,3924,28,88,2893,1129,18
48,303,001000,2811,72,143,2100,918,8
48,303,001200,2285,0,14,1989,296,14
48,303,001300,2435,255,449,1421,1644,74
48,303,001400,4668,183,213,3270,1590,204
48,303,001501,1809,34,118,1623,154,184
48,303,001502,1771,17,0,1612,158,18
48,303,001601,2057,46,77,1857,220,103
48,303,001602,3061,36,58,2487,609,59
48,303,001702,4751,87,101,4386,501,52
48,303,001705,5780,282,111,5219,685,269
48,303,001706,4932,39,133,3947,1055,102
48,303,001707,3765,161,56,3540,375,67
48,303,001708,2350,57,72,2139,236,104
48,303,001709,4006,22,114,3245,872,25
48,303,001801,5266,88,75,4536,817,76
48,303,001803,5044,66,54,4379,640,145
48,303,001804,3775,78,34,3513,321,53
48,303,001901,4338,18,119,3563,608,304
48,303,001903,4731,152,15,4511,375,12
48,303,001904,1375,25,36,1315,102,19
48,303,002001,1927,14,54,1677,286,32
48,303,002002,2511,20,220,2068,539,144
48,303,002101,5142,143,288,4079,1298,196
48,303,002102,2641,93,34,2309,308,151
48,303,002202,4308,147,165,3370,1177,73
48,303,002203,2727,0,116,2203,614,26
48,303,002204,4311,75,200,3113,1447,26
48,303,002300,4083,164,292,2668,1716,155
48,303,002400,5829,56,164,3434,2615,0
48,303,002500,1976,41,229,1389,841,16
48,303,010101,1588,14,20,1508,104,10
48,303,010102,2135,48,39,1549,601,72
48,303,010200,7415,144,587,5190,2924,32
48,303,010301,3136,0,33,2963,189,17
48,303,010302,2406,48,59,2020,434,59
48,303,010402,1770,12,5,1412,369,6
48,303,010403,5407,88,31,4822,570,134
48,303,010404,2751,29,50,2413,406,11
48,303,010405,3954,124,42,3368,635,117
48,303,010406,3916,151,97,3633,337,194
48,303,010407,6342,367,363,6311,293,468
48,303,010408,7915,172,411,7018,1402,78
48,303,010502,2788,129,150,2814,63,190
48,303,010504,3516,157,32,3377,292,36
48,303,010505,4028,63,155,3487,720,39
48,303,010506,3726,118,47,3242,569,80
48,303,010508,7634,93,225,5910,1951,91
48,303,010509,2379,103,51,2304,47,182
48,303,010510,2352,42,0,2257,94,43
48,303,010511,3768,40,31,3418,357,64
48,303,010600,5343,216,300,3925,1892,42
48,303,010700,3637,61,106,3345,448,11
48,303,980000,0,0,0,0,0,0
48,305,950400,1566,64,130,1302,431,27
48,305,950500,2266,47,76,1650,710,29
48,305,950600,1164,20,54,698,512,28
48,307,950300,4718,119,236,4091,979,3
48,307,950400,1416,10,0,1201,210,15
48,307,950500,1170,18,27,1079,121,15
48,309,000100,1852,66,210,1713,361,54
48,309,000200,2928,78,201,2588,271,348
48,309,000300,4055,54,42,3702,222,227
48,309,000400,4266,188,679,3481,1173,479
48,309,000598,3302,230,1307,1370,3465,4
48,309,000700,2615,212,315,1777,1365,0
48,309,000800,1887,93,464,1486,934,24
48,309,000900,4059,155,602,2981,1776,59
48,309,001000,1908,48,635,1290,1289,12
48,309,001100,4248,171,1049,2939,2440,89
48,309,001200,2023,78,455,1479,1040,37
48,309,001300,1692,99,383,1264,910,0
48,309,001400,6446,74,400,6167,536,217
48,309,001500,2097,7,22,1967,159,0
48,309,001600,4284,96,825,3585,1484,136
48,309,001700,4432,129,502,3612,1432,19
48,309,001800,2191,47,273,1838,612,61
48,309,001900,3654,25,278,3178,470,309
48,309,002000,3273,70,143,3122,305,59
48,309,002100,4183,366,206,3448,1191,116
48,309,002302,4291,132,270,3886,678,129
48,309,002498,3735,71,233,3047,894,98
48,309,002501,3989,80,156,3752,361,112
48,309,002503,5375,84,56,5301,155,59
48,309,002504,3166,67,89,3119,132,71
48,309,002600,5076,224,244,4901,573,70
48,309,002700,2917,109,572,2242,1347,9
48,309,002800,3474,42,110,3190,275,161
48,309,002900,3437,137,65,3275,273,91
48,309,003000,3483,177,64,2965,625,134
48,309,003200,4304,45,397,3948,737,61
48,309,003300,1434,0,41,1373,47,55
48,309,003400,5376,64,82,5088,369,65
48,309,003500,3501,123,99,3282,223,218
48,309,003601,2944,5,73,2782,217,23
48,309,003602,2126,19,21,2067,88,11
48,309,003701,2948,58,65,2621,450,0
48,309,003703,5005,66,37,4744,326,38
48,309,003706,8701,426,273,8253,613,534
48,309,003707,7363,366,306,6763,825,447
48,309,003708,6427,296,175,5955,589,354
48,309,003801,6671,97,35,6390,266,147
48,309,003802,5295,116,233,4824,616,204
48,309,003900,7533,149,223,6538,1288,79
48,309,004000,4617,22,45,4484,191,9
48,309,004102,5011,44,43,4764,288,46
48,309,004103,7463,75,15,7245,228,80
48,309,004201,3785,22,56,3527,164,172
48,309,004202,3038,11,70,2896,176,47
48,309,004300,4817,266,1071,3472,2620,62
48,309,980000,0,0,0,0,0,0
48,311,950100,554,0,61,328,287,0
48,313,000100,4712,67,59,3736,1067,35
48,313,000200,1516,23,61,1464,122,14
48,313,000300,2062,18,5,2018,38,29
48,313,000400,4087,130,386,3596,1007,0
48,315,950100,2183,24,0,2113,94,0
48,315,950200,2886,6,19,2803,80,28
48,315,950300,2469,28,51,2426,122,0
48,315,950400,2174,9,27,2141,40,29
48,317,950100,1066,31,291,904,291,193
48,317,950200,3002,67,217,2344,940,2
48,319,950100,1621,57,245,1269,526,128
48,319,950200,1902,23,14,1785,121,33
48,321,730100,2358,67,379,1463,1310,31
48,321,730201,6076,365,204,4711,1905,29
48,321,730202,1218,17,21,1104,125,27
48,321,730301,3285,240,235,2623,1124,13
48,321,730302,3803,87,74,3105,695,164
48,321,730303,655,0,94,655,94,0
48,321,730400,2171,30,113,2014,281,19
48,321,730501,2905,0,208,2890,214,9
48,321,730600,3954,504,699,2928,1745,484
48,321,730700,3618,263,381,3071,1150,41
48,321,990000,0,0,0,0,0,0
48,323,950201,3660,735,1436,274,5286,271
48,323,950204,2666,479,928,218,3855,0
48,323,950205,4743,920,2633,70,8226,0
48,323,950300,4833,1112,918,747,6034,82
48,323,950400,1703,659,872,145,3077,12
48,323,950500,3696,684,1419,335,5448,16
48,323,950601,1361,410,778,209,2334,6
48,323,950602,3101,891,828,296,4524,0
48,323,950700,6401,882,2141,1026,8398,0
48,325,000101,6377,29,75,4958,1505,18
48,325,000102,7214,244,319,5537,2032,208
48,325,000200,1711,17,0,1272,453,3
48,325,000300,7916,151,256,5432,2848,43
48,325,000401,4206,308,376,2642,2239,9
48,325,000402,3633,75,30,2591,1108,39
48,325,000500,4512,109,169,2525,2208,57
48,325,000800,6052,147,154,4473,1880,0
48,327,950300,1971,56,72,1504,575,20
48,329,000100,5088,302,359,3382,2315,52
48,329,000200,4220,68,63,3290,1005,56
48,329,000302,4910,93,344,4444,647,256
48,329,000303,3771,88,56,3550,311,54
48,329,000304,3086,252,242,2923,492,165
48,329,000305,4340,70,126,4047,327,162
48,329,000401,2624,69,240,2096,787,50
48,329,000402,4259,109,85,3451,899,103
48,329,000500,4511,126,309,3688,1195,63
48,329,000600,3530,167,14,2869,834,8
48,329,001100,4323,162,851,2687,2649,0
48,329,001200,6289,338,538,3908,3036,221
48,329,001300,5494,149,278,3877,1898,146
48,329,001400,3089,194,1050,1316,2984,33
48,329,001500,2910,202,693,1759,2046,0
48,329,001700,3249,472,573,1764,2529,1
48,329,010104,6306,300,184,5555,736,499
48,329,010105,2960,56,175,2567,565,59
48,329,010106,4728,303,134,4027,1138,0
48,329,010107,4505,126,191,3660,1023,139
