state,county,tract,B11001B_003E,B11001B_005E,B11001B_006E,B11001B_008E,B11001B_009E,B11001C_003E,B11001C_005E,B11001C_006E,B11001C_008E,B11001C_009E,B11001D_003E,B11001D_005E,B11001D_006E,B11001D_008E,B11001D_009E,B11001E_003E,B11001E_005E,B11001E_006E,B11001E_008E,B11001E_009E,B11001F_003E,B11001F_005E,B11001F_006E,B11001F_008E,B11001F_009E,B11001G_003E,B11001G_005E,B11001G_006E,B11001G_008E,B11001G_009E,B11001H_003E,B11001H_005E,B11001H_006E,B11001H_008E,B11001H_009E,B11001I_003E,B11001I_005E,B11001I_006E,B11001I_008E,B11001I_009E
48,113,012301,64,0,64,46,7,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,206,52,115,45,20,0,0,0,0,0,163,0,67,140,30,455,107,184,73,41
48,113,012302,137,51,408,320,64,0,0,0,0,0,90,0,16,15,0,0,0,0,0,0,172,74,200,45,0,22,0,7,28,13,42,12,36,153,14,416,74,253,123,0
48,113,012400,26,83,85,0,0,11,0,0,0,0,4,0,0,81,0,0,0,0,0,0,100,14,27,20,21,63,0,0,0,0,470,20,74,578,139,342,87,46,39,101
48,113,012500,33,0,128,47,0,13,0,10,0,0,26,0,0,0,0,0,0,0,0,0,252,64,111,43,46,0,10,0,42,0,257,116,257,315,66,517,143,213,107,46
48,113,012601,66,36,142,124,34,11,0,0,0,0,142,47,22,27,19,0,0,0,0,0,276,85,139,26,58,33,0,0,0,0,89,14,29,106,0,425,140,154,42,62
48,113,012603,17,0,0,13,0,0,0,0,0,0,26,0,0,0,0,0,0,0,2,0,102,0,34,0,11,4,0,0,0,0,162,17,10,138,25,200,5,38,13,11
48,113,012604,179,14,220,386,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,333,9,48,197,0,31,0,0,43,33,178,24,119,205,110,414,9,124,272,35
48,113,012701,18,0,60,69,0,0,0,0,4,6,54,0,0,25,0,0,0,0,0,0,293,52,229,92,0,11,0,18,6,0,105,50,43,523,20,493,101,305,118,15
48,113,012702,0,32,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,41,103,0,29,3,0,0,0,0,127,7,41,208,47,248,64,157,16,36
48,113,012800,40,0,99,45,0,0,0,12,0,0,24,0,0,0,0,0,0,0,0,0,43,0,13,12,0,29,0,0,0,0,976,18,132,963,99,368,193,96,12,0
48,113,012900,70,0,116,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,725,57,133,744,147,101,0,11,63,0
48,113,013004,22,0,13,100,0,0,0,0,0,0,22,0,0,0,16,0,0,0,0,0,22,0,0,0,0,48,0,0,0,0,1287,12,108,733,78,76,0,0,0,3
48,113,013005,0,0,0,0,0,0,0,19,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,584,33,123,569,43,31,0,18,35,0
48,113,013007,78,0,11,37,0,0,0,0,0,0,57,9,0,8,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,383,12,40,245,38,155,13,26,15,15
48,113,013008,61,0,27,62,37,0,0,0,0,0,69,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,604,11,37,185,50,104,0,12,39,0
48,113,013009,133,39,171,119,73,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,26,0,0,0,0,11,0,4,27,0,549,15,75,169,17,98,8,57,91,11
48,113,013010,69,32,158,227,34,4,0,9,0,0,2,9,0,0,0,0,0,0,0,0,29,0,30,10,0,17,0,0,11,0,152,6,79,195,12,356,131,151,230,45
48,113,013011,48,10,140,362,0,0,0,0,11,0,27,0,0,0,0,0,0,4,0,0,29,56,0,34,94,0,0,0,13,0,98,0,19,138,0,423,169,160,243,94
48,113,013101,0,0,0,0,0,7,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,8,21,548,8,55,406,37,13,0,0,43,29
48,113,013102,0,0,13,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,337,17,51,303,28,15,25,0,0,0
48,113,013104,0,12,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,123,35,2,219,62,15,0,5,17,0
48,113,013105,97,28,199,384,45,8,0,0,0,0,16,0,0,66,0,0,0,0,0,0,51,39,140,85,44,0,0,2,88,0,261,0,66,1154,70,175,140,236,176,126
48,113,013200,24,0,59,83,0,0,0,0,0,0,57,0,82,29,119,0,0,0,0,0,44,0,0,70,0,59,0,31,11,0,1156,18,42,1248,196,135,0,18,110,31
48,113,013300,19,0,0,6,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,9,43,0,0,0,0,0,0,0,0,561,0,9,58,15,14,43,0,0,0
48,113,013400,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,512,17,52,150,12,11,0,0,0,0
48,113,013500,14,7,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,24,23,102,4,23,0,0,0,0
48,113,013605,36,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,57,69,0,55,0,20,0,0,1136,83,187,300,55,42,0,57,69,0
48,113,013606,159,13,134,154,54,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,149,153,102,0,30,50,0,0,0,0,686,27,45,542,44,231,153,120,0,45
48,113,013607,14,0,0,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,59,0,0,0,12,6,13,29,711,31,118,160,11,30,0,68,21,29
48,113,013608,26,0,0,0,0,0,0,0,0,0,12,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,8,21,244,9,10,0,12,0,0
48,113,013609,44,15,16,18,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,136,48,42,0,18,10,0,0,0,23,431,45,74,178,58,194,57,42,22,27
48,113,013610,20,0,45,9,10,0,0,0,0,0,47,0,0,60,0,0,0,0,0,0,117,27,79,28,0,27,0,6,0,0,518,24,55,327,44,164,27,79,59,30
48,113,013611,0,0,17,9,0,0,0,0,0,0,23,0,11,11,17,0,0,0,0,0,0,0,0,0,0,48,0,0,19,0,588,25,28,395,31,16,0,0,35,0
48,113,013615,54,20,178,270,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,69,180,246,150,78,54,0,0,12,30,159,0,0,373,26,128,180,362,266,91
48,113,013616,70,0,25,178,23,0,0,0,0,0,47,15,34,70,66,0,0,0,0,0,101,33,34,198,117,19,0,0,40,40,337,41,13,1651,253,122,33,49,343,153
48,113,013617,0,0,29,0,0,0,0,0,0,0,66,0,31,0,0,12,0,0,0,0,0,0,0,25,0,12,0,0,0,0,459,28,164,297,62,55,8,0,37,0
48,113,013618,0,0,0,32,0,0,0,0,0,0,34,0,4,35,28,0,0,0,0,0,32,2,0,0,0,5,0,0,0,0,453,45,72,162,22,52,6,0,0,0
48,113,013619,0,15,0,49,0,0,0,0,17,0,73,0,11,26,7,0,0,0,0,0,0,0,70,53,0,20,0,0,0,0,1138,12,63,368,61,59,15,70,53,0
48,113,013620,101,55,45,331,0,0,0,0,0,0,23,0,0,10,0,0,0,0,0,0,43,0,26,42,14,45,0,0,49,0,362,34,170,1137,125,68,0,26,93,14
48,113,013621,0,12,214,212,1,13,0,0,0,0,0,0,0,17,0,0,0,0,0,0,141,21,27,75,0,0,0,43,157,0,161,0,135,720,77,141,21,92,141,0
48,113,013622,13,0,58,228,20,0,0,0,0,0,82,0,0,22,0,0,0,0,0,0,30,17,83,114,0,0,0,0,81,0,216,0,0,472,82,42,17,91,143,8
48,113,013623,162,135,144,510,40,0,0,0,0,0,90,0,0,85,43,0,0,0,0,0,117,169,254,111,46,0,0,0,46,0,107,22,144,915,40,143,184,377,130,78
48,113,013624,64,0,105,166,0,0,0,0,26,0,133,0,7,169,67,0,0,0,0,0,21,0,13,157,27,0,6,0,7,0,111,0,0,646,164,76,7,22,193,35
48,113,013625,20,37,18,250,64,0,0,0,0,0,35,0,0,57,0,0,0,0,0,0,252,86,83,50,9,0,0,0,0,8,22,0,45,176,77,289,86,88,59,9
48,113,013626,54,0,16,176,0,0,0,0,0,0,87,0,0,15,15,0,0,0,0,0,25,0,117,25,98,0,0,0,59,0,174,9,6,351,117,152,0,142,42,106
48,113,013711,9,5,30,8,12,0,0,0,0,0,27,0,0,9,0,0,0,0,0,0,77,0,47,36,10,0,0,0,0,0,69,6,78,12,9,338,35,146,49,10
48,113,013712,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,19,16,12,0,0,33,0,0,0,0,140,0,52,110,67,182,40,39,6,0
48,113,013713,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,55,14,3,15,0,9,0,0,0,0,12,0,0,10,0,191,59,67,57,38
48,113,013714,8,0,0,0,0,34,0,0,0,8,5,0,0,0,0,0,0,0,0,0,171,8,27,0,0,14,0,0,0,0,277,71,66,169,33,681,52,278,21,18
48,113,013715,0,0,0,11,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,32,0,29,0,0,6,0,0,10,0,49,0,45,68,10,348,32,50,0,0
48,113,013716,31,0,50,0,0,0,0,0,0,0,98,5,28,39,0,0,0,0,0,0,40,0,8,44,0,31,0,0,10,0,533,0,98,283,22,317,12,63,112,0
48,113,013717,0,0,6,0,0,16,0,0,0,0,28,0,6,5,0,0,0,0,0,0,55,20,0,0,0,3,0,0,3,0,94,0,18,76,8,318,26,52,59,38
48,113,013718,32,0,76,0,0,0,0,9,0,0,73,0,0,0,0,0,0,0,0,0,79,8,0,9,46,4,8,0,0,6,84,11,20,75,21,599,145,88,99,46
48,113,013719,9,0,33,74,7,0,0,0,0,0,291,45,53,19,0,0,0,0,0,0,0,0,0,10,0,11,0,0,7,0,351,30,71,110,36,167,0,0,44,0
48,113,013720,20,9,32,100,0,0,0,1,0,0,49,43,12,18,8,0,0,0,0,0,58,45,0,30,0,0,0,10,0,0,421,45,104,269,67,503,76,82,50,18
48,113,013721,104,0,0,46,0,0,0,0,0,0,218,16,19,0,19,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,964,37,89,452,185,193,21,34,15,0
48,113,013722,121,9,74,296,20,6,0,0,8,0,34,0,10,44,21,0,0,0,0,0,66,0,0,24,0,7,0,0,0,0,313,7,56,466,94,113,14,25,76,57
48,113,013725,36,0,76,147,14,6,0,30,0,0,33,0,0,62,7,0,0,0,0,0,17,0,42,11,0,0,0,0,0,5,222,42,39,479,55,209,16,191,127,34
48,113,013726,17,0,0,60,0,7,0,7,0,0,97,0,0,11,24,0,0,0,0,0,0,0,56,25,4,0,0,0,6,0,428,0,19,458,52,145,0,67,86,15
48,113,013727,64,16,23,190,35,0,0,0,0,0,38,0,0,20,0,0,0,0,0,0,27,0,42,57,0,7,0,0,50,11,341,0,62,648,136,88,0,60,70,19
48,113,013803,13,0,0,0,0,0,21,0,0,0,16,0,0,0,0,0,0,0,0,0,11,0,29,0,0,8,0,0,0,0,1001,45,182,511,72,245,23,100,18,16
48,113,013804,0,0,0,43,0,0,0,0,5,0,0,0,0,26,0,0,0,0,0,0,32,0,0,16,0,21,0,0,0,0,424,14,105,187,32,253,28,41,58,0
48,113,013805,64,0,57,161,12,0,0,0,47,0,71,0,18,66,0,0,0,4,0,0,0,0,19,50,34,0,0,14,20,0,90,17,86,481,115,176,8,122,165,53
48,113,013806,0,20,36,185,0,0,0,0,0,0,191,0,16,133,0,0,0,0,0,0,0,7,0,9,0,17,0,19,8,16,261,13,60,540,124,51,7,0,100,28
48,113,013901,26,0,8,4,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,47,39,26,8,0,8,0,0,3,0,114,15,60,91,0,298,86,137,42,0
48,113,013902,0,0,0,0,0,0,0,0,0,0,19,0,11,0,0,0,0,0,0,0,13,0,0,36,0,5,0,0,0,3,448,38,82,317,48,225,42,121,88,8
48,113,014001,0,0,0,0,10,0,0,0,0,0,74,0,9,13,0,0,0,0,0,0,74,0,0,0,0,21,0,0,7,0,556,11,57,264,83,208,0,27,35,39
48,113,014002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,0,0,20,9,4,0,0,0,0
48,113,014103,118,0,76,250,26,0,0,7,0,0,32,0,4,15,9,0,0,0,0,0,63,34,24,33,0,0,5,20,0,4,6,38,31,90,59,185,67,48,72,39
48,113,014113,155,11,212,258,41,0,0,0,0,0,171,12,0,117,81,0,0,0,0,0,62,0,0,0,42,23,0,24,42,0,195,20,45,164,12,155,88,95,175,42
48,113,014114,23,19,85,188,26,0,0,0,0,6,128,7,0,76,40,0,0,0,0,0,32,53,60,0,15,0,24,0,24,0,50,0,24,220,74,142,114,89,31,90
48,113,014115,190,0,45,34,0,14,0,0,0,0,99,0,0,0,17,0,0,0,0,0,90,81,0,0,0,66,0,0,21,0,601,24,100,180,23,518,129,100,30,54
48,113,014116,127,42,111,352,40,0,0,0,0,0,236,25,15,54,0,0,0,0,0,0,50,0,0,66,0,14,6,0,39,0,53,69,56,320,96,146,0,52,154,45
48,113,014119,21,0,0,33,0,0,0,0,0,0,115,0,4,12,0,0,0,0,0,0,18,0,0,0,0,25,0,16,0,24,775,20,57,282,12,78,0,8,18,24
48,113,014120,46,0,0,0,9,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,15,44,5,0,995,46,172,166,10,54,0,9,0,23
48,113,014121,122,0,108,195,0,0,0,0,0,0,289,0,0,138,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,559,31,92,706,143,62,0,78,90,0
48,113,014123,35,0,7,0,0,0,0,0,0,0,343,0,10,0,0,0,0,0,0,0,13,0,0,0,0,30,0,0,0,0,1093,31,84,168,16,117,0,0,0,0
48,113,014124,41,0,11,40,8,3,0,0,0,0,315,7,0,14,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,642,21,38,142,57,81,29,8,23,6
48,113,014126,51,0,10,0,0,5,0,0,0,0,269,0,0,11,7,0,0,0,0,0,11,0,0,0,0,13,11,0,0,0,1138,11,124,87,31,91,90,68,11,0
48,113,014127,98,0,130,408,60,0,7,22,0,0,1081,35,29,183,0,0,0,0,0,0,21,0,0,15,0,0,0,0,41,0,454,11,29,467,29,124,0,0,52,0
48,113,014128,106,49,40,129,0,11,0,5,0,0,314,9,0,24,20,0,0,0,0,0,0,17,0,0,0,0,0,6,8,0,283,0,30,402,41,38,17,31,47,0
48,113,014129,31,0,79,105,0,0,0,0,0,0,577,62,51,166,105,0,0,0,0,0,0,0,0,0,14,16,0,0,13,0,167,0,182,261,49,32,0,60,38,14
48,113,014130,77,0,0,151,8,0,0,0,0,0,354,0,8,140,25,21,0,0,0,0,0,0,30,0,0,15,0,21,16,0,305,0,0,486,61,52,83,60,13,7
48,113,014131,86,57,184,289,33,0,0,0,0,0,196,0,15,13,0,0,0,0,0,0,16,0,0,0,0,0,11,19,9,0,276,0,132,605,15,43,11,33,38,45
48,113,014132,60,0,87,57,0,0,0,0,0,0,141,20,0,61,22,0,0,0,0,0,0,0,6,0,0,30,0,0,0,0,155,46,18,214,16,2,0,39,19,0
48,113,014133,137,33,174,267,104,0,0,0,0,0,206,0,8,38,0,0,0,0,18,0,11,0,0,46,7,12,0,0,93,0,248,0,39,304,94,65,55,74,100,7
48,113,014134,34,0,0,20,0,20,0,0,0,0,267,19,0,8,0,0,0,0,0,0,11,0,0,0,0,11,0,0,7,0,582,51,43,162,5,92,0,9,0,0
48,113,014135,38,0,12,73,0,0,0,0,0,0,160,0,0,53,0,0,0,0,0,0,51,9,8,0,0,10,0,6,6,0,679,33,171,179,32,79,9,31,80,0
48,113,014136,208,16,124,140,88,24,0,0,0,0,562,0,25,215,15,0,0,0,0,0,0,8,15,88,0,0,24,0,11,0,58,0,102,619,172,56,8,112,114,50
48,113,014137,39,24,21,220,10,8,0,0,0,0,604,0,0,120,12,0,0,0,0,0,0,0,17,0,0,0,0,0,18,8,355,0,50,430,64,58,12,0,6,23
48,113,014138,20,0,39,42,0,6,4,0,0,0,437,0,47,55,9,0,0,0,0,0,17,0,0,9,0,57,0,23,7,17,374,8,101,451,32,61,0,18,62,0
48,113,014203,27,34,38,47,45,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,19,0,50,9,45,0,0,10,0,0,340,24,58,190,39,145,0,50,51,45
48,113,014204,5,22,59,23,20,0,0,0,0,0,65,0,0,27,0,0,0,0,0,0,8,0,0,5,12,7,0,0,0,0,72,17,49,45,38,17,0,0,40,12
48,113,014205,19,0,0,24,0,0,0,0,0,0,84,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,271,4,4,167,18,33,0,0,4,0
48,113,014206,101,0,33,173,27,10,0,0,0,0,133,0,0,241,50,0,0,0,0,0,13,0,0,37,0,8,22,0,15,21,270,13,0,1100,61,146,22,0,207,127
48,113,014302,31,0,10,91,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,79,42,11,0,0,10,0,0,0,0,462,127,89,318,133,457,167,249,80,59
48,113,014306,69,0,58,73,0,0,0,0,0,0,19,0,0,13,0,0,0,0,0,0,95,41,60,0,0,0,0,0,10,0,319,9,66,165,9,578,81,151,62,0
48,113,014307,56,0,31,31,30,0,0,0,0,0,69,0,0,32,40,0,0,0,0,0,22,0,10,39,0,20,0,0,21,0,512,50,84,424,29,113,21,51,183,0
48,113,014308,41,0,118,30,0,12,0,0,0,0,35,0,0,24,0,0,0,0,0,0,66,22,47,32,0,11,0,4,0,0,133,37,18,86,27,346,65,205,80,51
48,113,014309,103,26,138,134,10,0,0,14,0,0,95,7,27,14,17,11,0,0,0,0,80,38,57,32,34,0,0,7,31,24,85,20,28,121,13,445,48,178,101,53
48,113,014310,162,12,98,246,18,0,0,0,0,0,100,0,61,21,0,0,0,0,0,0,86,48,44,0,0,4,0,0,16,0,198,20,56,275,37,202,58,144,89,0
48,113,014311,17,0,116,82,0,0,0,0,0,0,847,52,12,289,149,0,0,0,0,0,0,0,0,0,0,58,0,0,18,0,56,13,0,79,5,14,30,54,44,9
48,113,014312,25,0,202,229,0,5,0,0,0,0,498,17,18,80,66,0,0,0,0,0,8,0,0,19,0,0,0,0,87,0,470,0,85,347,123,84,0,0,236,0
48,113,014403,66,45,178,321,0,0,0,0,0,0,31,0,0,44,20,4,0,0,0,0,49,40,31,16,0,26,0,24,37,0,104,0,56,187,63,204,61,146,117,16
48,113,014405,30,0,0,34,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,90,39,29,33,0,0,0,0,6,0,176,0,69,260,24,343,91,47,81,0
48,113,014406,17,0,12,62,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,114,0,11,81,58,0,29,0,8,0,335,15,110,173,6,352,65,78,81,88
48,113,014407,69,0,136,219,76,0,0,0,5,0,35,0,19,81,0,0,0,0,0,0,134,36,24,42,17,0,0,18,0,0,118,39,84,225,16,423,85,70,133,52
48,113,014408,132,15,46,170,37,0,0,0,0,0,88,0,4,12,8,0,0,0,0,0,81,28,84,29,0,0,9,0,6,0,215,10,35,320,18,311,43,120,67,0
48,113,014501,17,0,32,6,0,4,0,3,0,0,18,0,0,0,0,0,0,0,0,0,96,0,0,0,0,6,0,0,0,0,303,8,60,155,31,290,7,75,0,0
48,113,014502,0,0,8,41,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,228,52,38,0,0,11,0,0,0,0,237,0,93,165,20,480,77,153,38,46
48,113,014601,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,23,0,12,0,0,0,0,0,156,17,15,109,39,169,37,63,40,21
48,113,014602,20,0,70,18,8,0,0,0,0,0,57,13,0,0,0,0,0,0,0,0,169,28,34,0,18,13,0,0,0,0,94,18,45,240,12,452,46,204,115,29
48,113,014603,0,9,0,16,0,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,34,15,18,4,19,0,0,12,0,0,85,0,33,7,0,136,33,72,10,33
48,113,014701,12,0,62,18,6,15,0,0,0,0,46,17,8,0,0,0,0,0,0,0,152,0,58,95,16,3,0,0,0,0,67,16,45,122,13,406,114,197,265,51
48,113,014702,44,0,0,0,0,0,0,9,0,0,0,0,0,0,21,0,0,0,0,0,91,67,44,20,44,0,0,4,0,0,150,41,23,109,29,284,98,245,55,44
48,113,014703,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,58,11,26,32,13,14,0,7,0,0,76,1,24,58,13,202,23,71,55,37
48,113,014901,0,0,0,6,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,0,65,0,21,0,0,0,0,0,0,0,70,0,16,4,0,167,35,44,29,5
48,113,014902,19,0,20,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,109,0,0,45,0,6,6,0,6,0,58,48,30,131,33,291,45,13,91,24
48,113,015000,21,0,42,40,0,0,0,0,0,0,62,0,0,13,0,0,0,0,0,0,155,66,56,0,0,15,0,13,0,0,327,89,122,228,24,931,211,275,103,0
48,113,015100,31,46,24,10,0,0,0,0,0,0,47,0,53,22,0,0,0,0,0,0,233,0,0,0,0,36,0,0,0,0,482,77,44,262,29,592,23,261,72,0
48,113,015202,6,0,8,0,21,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,139,20,21,22,0,0,0,0,0,0,107,28,7,112,8,399,109,185,77,0
48,113,015204,0,0,0,0,0,26,0,0,0,0,119,13,0,15,0,0,0,0,0,0,94,0,0,0,35,0,8,11,0,0,762,120,84,305,48,541,44,170,15,6
48,113,015205,0,0,8,0,8,4,0,15,0,0,7,0,0,0,0,0,0,0,0,0,74,47,47,76,20,0,0,0,0,21,144,16,38,61,26,428,123,134,125,41
48,113,015206,20,0,53,27,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,78,38,14,29,0,15,0,0,5,0,313,7,98,194,26,316,77,46,48,0
48,113,015303,8,0,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,0,18,0,0,0,0,0,0,77,13,48,39,16,193,62,14,41,0
48,113,015304,0,0,0,12,0,22,0,0,15,0,43,0,0,0,0,0,0,0,0,0,61,16,6,16,23,29,0,0,0,0,275,23,109,138,39,265,74,39,47,23
48,113,015305,50,0,65,40,0,0,0,0,0,0,50,0,0,0,21,0,0,0,0,0,29,27,0,14,0,0,0,0,30,0,347,31,74,171,28,266,53,72,81,32
48,113,015306,45,0,95,6,2,13,0,0,0,0,238,6,4,0,0,0,0,0,0,0,59,48,20,54,0,6,0,20,0,0,386,10,85,267,24,271,71,138,60,23
48,113,015401,113,36,131,326,9,30,0,0,0,0,52,0,0,0,15,0,0,0,0,0,17,0,0,0,0,12,0,0,14,0,977,23,0,380,73,337,0,77,15,0
48,113,015403,55,16,54,82,28,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,30,6,4,6,0,0,0,68,0,0,205,0,35,133,55,161,47,133,144,1
48,113,015404,10,0,159,67,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,60,0,31,15,0,10,22,0,129,0,24,141,12,323,18,243,175,31
48,113,015500,13,0,45,12,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,64,0,40,24,0,7,0,11,6,0,241,8,34,151,12,293,29,169,177,0
48,113,015600,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,79,33,115,27,11,0,11,0,0,0,77,42,28,167,15,658,66,234,73,104
48,113,015700,19,0,6,7,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,65,7,3,6,0,0,0,4,0,0,75,14,50,53,7,299,73,67,18,7
48,113,015800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,25,0,0,5,0,0,0,0,78,7,22,78,18,191,121,120,29,0
48,113,015900,52,0,204,0,40,20,0,0,0,0,6,0,0,8,0,0,0,0,0,0,46,0,67,48,0,0,0,0,8,0,147,7,78,162,36,303,40,155,57,27
48,113,016001,0,0,19,12,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,101,41,17,10,12,14,0,0,0,0,144,74,147,124,13,506,119,62,21,66
48,113,016002,38,18,17,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,18,0,0,0,0,11,0,0,93,27,39,132,3,190,38,176,43,0
48,113,016100,72,80,155,288,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,39,37,0,12,9,11,0,0,147,0,71,266,21,146,54,120,98,0
48,113,016201,44,0,120,38,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,14,0,18,0,0,0,0,0,187,50,57,77,22,352,10,171,50,18
48,113,016202,107,0,147,56,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,142,9,0,0,0,21,0,0,0,0,527,17,112,265,58,650,47,156,120,46
48,113,016301,40,42,14,105,10,0,0,0,0,0,55,29,39,0,0,0,0,0,0,0,196,32,50,31,16,18,0,11,0,0,135,0,70,32,6,739,136,187,151,16
48,113,016302,6,0,14,9,0,0,3,0,0,0,10,9,14,11,0,0,0,0,0,0,21,13,0,0,0,7,0,0,5,0,123,0,19,9,28,199,13,51,21,46
48,113,016401,364,0,98,113,0,0,0,11,0,0,100,25,13,7,0,0,0,0,0,0,206,12,35,18,0,9,0,22,16,0,461,34,92,89,103,823,40,178,33,0
48,113,016406,37,48,139,11,8,16,0,6,0,0,21,0,0,13,0,0,0,0,0,0,54,8,21,11,0,26,0,7,0,0,228,4,57,118,15,558,16,196,75,13
48,113,016407,155,0,91,121,0,11,0,0,0,0,54,0,0,0,0,0,0,0,0,0,134,0,71,29,0,9,0,27,26,0,275,45,71,287,0,660,68,268,62,45
48,113,016408,108,44,208,192,0,0,0,0,17,0,64,0,19,48,0,0,0,0,0,0,150,0,19,0,0,0,0,0,0,0,345,30,134,307,25,603,48,293,58,0
48,113,016409,182,0,30,14,19,4,0,0,0,0,17,22,0,15,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,410,6,39,157,28,196,3,35,0,0
48,113,016410,120,67,31,29,0,0,0,0,8,0,118,13,9,17,0,0,0,0,0,0,29,11,0,0,0,18,0,0,0,0,447,33,83,82,79,250,58,11,112,0
48,113,016411,279,13,288,196,0,12,0,0,11,0,144,0,13,8,0,0,0,0,0,0,43,0,0,0,19,22,11,0,0,0,667,45,124,199,39,427,231,35,42,53
48,113,016412,190,18,56,145,17,0,0,0,0,0,110,11,31,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,560,0,8,34,18,230,0,0,11,0
48,113,016413,407,0,72,147,22,18,0,0,0,0,62,35,0,44,0,0,0,0,0,0,43,0,0,19,0,17,0,0,0,0,511,0,56,220,56,382,26,11,72,0
48,113,016502,153,28,247,239,0,17,0,0,0,0,0,0,0,15,0,0,0,0,0,0,59,107,25,0,0,0,13,0,0,14,466,40,93,356,7,501,120,164,12,0
48,113,016509,116,50,290,71,0,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,37,13,0,0,0,22,0,0,0,0,563,7,144,270,23,251,13,213,5,34
48,113,016510,821,76,448,488,100,8,0,0,31,0,97,0,0,0,0,0,0,0,0,0,119,0,125,0,0,44,0,0,0,0,523,18,69,85,39,708,13,248,188,65
48,113,016511,218,7,221,294,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,71,0,31,0,9,60,0,0,0,0,160,0,21,163,0,146,20,57,18,16
48,113,016513,277,79,96,136,9,0,0,0,0,0,79,0,11,0,0,0,0,0,0,0,51,0,0,19,0,6,0,12,0,0,660,21,73,173,0,190,0,10,59,0
