state,county,tract,B16008_006E,B16008_007E,B16008_009E,B16008_010E,B16008_014E,B16008_015E,B16008_017E,B16008_018E,B16008_022E,B16008_024E,B16008_025E,B16008_027E,B16008_028E,B16008_030E,B16008_032E,B16008_033E,B16008_035E,B16008_036E,B16008_039E,B16008_041E,B16008_042E,B16008_044E,B16008_045E,B16008_047E,B16008_049E,B16008_050E,B16008_052E,B16008_053E
48,441,013500,30,0,0,0,61,2,22,0,0,0,0,0,0,92,0,37,30,12,0,0,0,0,0,0,0,10,9,0
48,441,013600,91,0,0,0,319,41,47,0,0,0,0,0,0,0,12,47,0,0,0,0,0,0,0,15,0,73,0,0
48,441,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,443,950100,36,0,0,0,254,8,13,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,16,0,54,12,0
48,445,950100,111,17,11,21,328,53,0,25,0,0,0,0,0,11,7,47,16,20,0,19,9,14,0,5,20,160,54,52
48,445,950300,70,20,0,0,620,156,0,0,0,0,0,0,0,3,23,39,0,0,0,11,20,15,30,4,0,205,0,65
48,445,950400,176,70,64,40,1113,451,0,0,0,0,0,41,0,0,21,38,30,21,0,0,0,0,0,0,12,116,34,41
48,447,950300,5,17,0,0,3,47,6,0,0,0,0,0,0,7,7,0,0,0,0,0,5,0,0,1,0,22,0,0
48,449,950100,50,54,0,0,17,34,3,0,0,0,0,0,0,0,23,36,2,1,0,18,0,0,0,0,66,63,0,0
48,449,950200,169,41,4,0,111,33,19,0,0,2,0,0,0,5,4,43,0,0,0,20,15,0,0,0,30,265,7,3
48,449,950300,488,129,0,0,275,131,28,0,0,0,0,0,0,8,76,117,14,0,15,148,46,0,0,23,171,1072,0,10
48,449,950400,108,81,21,0,129,85,15,0,0,0,0,0,0,0,5,125,29,21,0,27,0,10,0,4,2,270,0,42
48,449,950500,239,81,0,0,269,52,0,0,0,0,0,0,0,0,46,144,0,0,0,20,15,0,0,0,136,364,0,0
48,449,950600,340,207,0,0,340,11,0,12,0,25,0,0,0,6,119,210,12,5,0,83,12,0,0,11,64,646,0,0
48,449,950700,88,101,0,0,71,18,0,0,0,0,0,0,0,0,34,34,4,0,0,10,13,0,0,0,58,223,0,12
48,449,950800,496,96,0,0,372,61,0,0,0,0,0,0,0,0,39,259,6,0,0,108,95,0,0,12,75,657,0,0
48,451,000100,99,0,0,0,248,50,0,9,0,0,0,0,0,9,20,31,0,5,0,37,0,0,0,9,31,55,0,0
48,451,000200,167,20,0,0,782,125,7,0,0,0,0,0,0,7,90,90,32,0,0,0,0,0,0,0,46,152,5,0
48,451,000300,64,85,0,0,618,247,13,0,0,0,0,0,0,66,40,68,31,11,0,0,0,0,6,0,66,150,33,11
48,451,000400,452,24,0,0,1763,241,0,0,0,0,0,0,0,38,148,219,0,0,0,112,16,0,0,54,0,297,0,0
48,451,000700,291,34,0,0,637,163,0,0,0,0,0,0,0,13,27,190,13,4,0,30,81,0,0,0,106,450,0,0
48,451,000801,94,0,0,0,557,55,16,24,0,0,0,0,0,49,17,47,0,0,0,0,0,0,0,0,0,38,34,4
48,451,000802,182,23,0,0,796,133,19,0,0,0,0,0,0,19,70,98,0,11,0,20,10,0,0,0,61,129,0,6
48,451,000900,134,29,0,0,633,115,0,0,0,0,0,0,0,10,40,105,0,0,0,20,22,0,0,0,5,231,0,0
48,451,001000,84,0,0,0,582,124,0,11,0,0,0,0,0,3,16,46,0,0,0,0,0,0,0,0,0,76,0,0
48,451,001101,184,0,31,0,363,67,0,0,0,0,0,0,0,48,14,24,0,22,0,0,0,0,0,0,0,7,0,0
48,451,001102,10,12,0,0,510,53,7,8,0,0,0,0,0,0,17,30,0,0,0,0,0,0,0,67,19,19,0,0
48,451,001200,268,12,18,19,1412,193,10,5,0,0,0,0,0,30,127,54,26,36,0,0,0,0,0,0,10,101,8,46
48,451,001301,58,41,0,0,663,52,18,34,0,0,0,0,0,53,7,12,7,0,0,0,0,0,0,17,44,0,20,25
48,451,001303,35,22,0,0,247,51,9,5,0,0,0,0,0,30,25,0,37,0,0,0,6,0,0,0,7,39,0,0
48,451,001304,6,0,0,0,109,0,40,0,0,0,0,0,0,34,0,10,19,0,0,0,0,0,0,0,0,0,0,0
48,451,001400,37,14,0,0,911,316,6,0,0,0,0,0,0,29,124,144,0,0,0,0,0,0,0,0,0,142,0,198
48,451,001500,0,0,0,0,140,7,110,0,0,0,0,0,0,27,0,0,43,11,0,0,0,0,0,0,0,0,0,0
48,451,001600,144,5,0,0,246,37,17,12,4,12,0,0,0,10,25,72,0,0,0,11,0,0,0,62,14,151,0,0
48,451,001702,55,21,0,0,216,65,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,18,51,0,0
48,451,001704,69,16,0,0,427,117,26,0,0,0,0,0,0,73,62,29,20,0,0,0,0,0,0,0,44,41,15,12
48,451,001706,157,0,0,0,210,33,10,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,13,7,38,0,0,36
48,451,001707,0,0,0,0,129,65,16,0,0,0,0,0,0,36,32,11,84,0,0,0,0,0,0,23,0,0,0,0
48,451,001708,0,0,0,0,105,71,16,0,0,0,0,0,0,48,12,0,0,0,0,0,0,0,0,11,42,0,0,0
48,451,001800,63,19,0,0,489,68,7,0,0,0,0,0,0,6,33,14,0,0,0,0,0,0,0,0,34,104,12,0
48,451,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,453,000101,0,0,31,0,156,5,55,15,0,0,0,0,0,67,46,16,24,0,0,0,0,0,0,0,0,0,19,0
48,453,000102,26,0,0,0,25,0,23,0,0,0,0,0,0,30,12,17,26,0,0,0,0,0,1,0,0,3,9,8
48,453,000203,14,18,0,0,85,13,14,0,0,0,0,0,0,5,13,0,8,0,9,0,0,0,4,25,0,42,40,44
48,453,000204,0,0,10,0,107,0,20,0,0,0,0,0,0,38,15,0,15,0,0,0,0,0,10,37,0,18,61,21
48,453,000205,0,0,0,0,291,26,59,0,0,0,0,0,0,16,21,0,88,57,0,0,0,0,38,20,44,0,75,168
48,453,000206,0,0,37,0,109,19,93,0,0,0,0,0,0,40,12,0,51,0,0,0,0,0,0,31,0,0,50,24
48,453,000302,16,0,0,0,183,42,112,32,0,0,0,0,0,107,94,16,36,0,0,53,0,0,0,29,128,105,139,57
48,453,000304,0,109,0,0,305,0,99,0,0,0,0,0,0,0,0,0,94,24,0,0,0,0,0,9,22,89,170,61
48,453,000305,0,0,0,0,183,12,35,0,0,0,0,0,0,19,0,0,37,0,0,0,0,0,0,44,38,0,22,14
48,453,000306,12,12,18,0,239,45,56,0,0,0,0,0,0,52,26,0,34,0,0,0,0,7,0,18,74,85,24,18
48,453,000307,49,10,8,0,146,19,19,0,0,0,0,0,0,10,15,0,9,0,0,120,6,0,0,5,11,105,0,22
48,453,000401,33,0,19,0,231,15,73,0,0,0,0,0,0,31,77,0,46,25,0,0,0,0,0,63,25,20,142,70
48,453,000402,0,9,0,0,203,0,66,0,0,0,0,0,0,42,32,6,0,17,0,0,0,0,0,24,0,0,67,0
48,453,000500,0,0,0,11,121,15,164,0,14,0,0,0,0,60,16,0,68,11,0,0,0,0,0,46,21,66,107,27
48,453,000601,23,0,0,0,656,42,388,12,0,0,0,0,0,171,28,0,209,37,0,0,0,0,0,86,54,66,210,117
48,453,000603,13,19,0,0,390,29,553,26,0,0,0,0,0,127,103,0,162,8,0,0,0,10,0,174,115,53,239,133
48,453,000604,0,0,0,0,185,27,703,0,0,0,0,0,0,89,8,0,134,0,0,0,0,7,15,78,20,11,298,72
48,453,000700,0,0,0,0,78,15,14,5,0,0,0,0,0,17,18,5,27,0,0,0,0,0,0,12,5,31,3,6
48,453,000801,172,10,0,0,251,55,0,0,0,0,0,0,0,0,15,56,0,0,0,5,0,0,0,0,82,221,0,0
48,453,000802,214,65,9,0,241,73,5,0,0,0,0,0,0,11,60,11,12,0,0,69,10,0,0,19,54,202,0,0
48,453,000803,24,0,0,0,278,42,27,10,0,0,0,0,0,17,0,15,0,0,0,0,0,0,0,10,33,79,40,0
48,453,000804,169,17,0,0,91,58,22,0,0,12,0,0,0,24,15,26,6,13,0,9,0,0,0,18,0,234,0,0
48,453,000901,31,8,4,0,310,27,0,0,0,0,0,0,0,6,6,4,4,0,0,10,0,0,0,29,0,124,17,4
48,453,000902,203,81,0,0,987,296,0,0,0,0,0,0,0,10,54,77,0,0,0,21,36,0,0,70,40,397,32,2
48,453,001000,158,45,0,0,804,323,44,0,0,0,0,0,0,0,20,159,0,7,0,14,0,30,0,38,15,410,26,46
48,453,001100,0,0,0,0,227,29,260,4,20,0,0,0,0,72,98,0,117,1,0,0,0,0,0,126,114,54,37,0
48,453,001200,0,0,25,0,238,0,268,27,0,0,0,0,0,31,15,12,62,15,0,0,0,0,0,32,16,38,112,67
48,453,001303,0,0,8,0,138,44,37,0,0,0,0,0,0,37,0,0,39,0,0,0,0,0,0,30,0,11,8,16
48,453,001304,31,0,16,0,80,12,75,0,8,0,0,0,0,26,11,0,7,5,0,0,0,0,0,25,0,11,10,10
48,453,001305,375,35,0,0,370,46,81,15,0,0,0,0,0,29,61,15,10,0,1,1,0,0,0,35,89,121,30,0
48,453,001307,99,0,0,0,305,58,27,31,19,0,0,0,0,5,38,2,0,0,0,0,0,0,0,11,22,1,10,9
48,453,001308,88,26,0,0,407,74,0,0,0,0,0,0,0,16,48,40,0,0,0,0,0,0,0,8,35,317,0,18
48,453,001401,22,0,6,0,69,28,96,0,0,0,0,0,0,61,20,0,30,0,0,0,0,0,0,48,0,0,20,0
48,453,001402,15,0,0,0,167,0,0,7,0,0,0,0,0,45,47,7,0,0,0,0,28,0,0,28,0,57,0,54
48,453,001403,18,0,0,0,125,0,25,0,6,0,0,0,0,16,0,0,12,0,0,0,0,0,0,23,33,67,32,28
48,453,001501,23,0,0,0,177,54,48,15,7,0,0,0,0,136,28,0,0,0,0,0,0,0,0,13,0,0,20,0
48,453,001503,127,0,9,0,142,36,26,22,0,15,0,0,0,67,0,9,16,0,0,6,0,28,0,35,49,324,98,9
48,453,001504,23,0,48,0,124,7,0,13,0,0,0,0,0,79,0,0,23,15,0,0,0,17,19,210,51,32,124,24
48,453,001505,63,29,0,0,183,30,31,0,0,0,0,0,0,55,119,0,32,0,0,0,0,0,0,23,21,90,10,0
48,453,001602,16,0,0,0,149,0,117,9,0,0,0,0,0,38,0,0,42,0,0,0,0,29,0,68,132,0,301,277
48,453,001603,48,0,0,0,112,11,10,0,0,0,0,0,0,52,0,0,26,0,0,0,0,0,0,12,0,15,0,0
48,453,001604,55,0,15,0,83,0,15,0,0,0,0,0,0,72,11,51,17,0,0,0,0,0,0,18,0,12,6,6
