state,county,tract,C15010B_002E,C15010B_003E,C15010B_004E,C15010B_005E,C15010B_006E,C15010C_002E,C15010C_003E,C15010C_004E,C15010C_005E,C15010C_006E,C15010D_002E,C15010D_003E,C15010D_004E,C15010D_005E,C15010D_006E,C15010E_002E,C15010E_003E,C15010E_004E,C15010E_005E,C15010E_006E,C15010F_002E,C15010F_003E,C15010F_004E,C15010F_005E,C15010F_006E,C15010G_002E,C15010G_003E,C15010G_004E,C15010G_005E,C15010G_006E,C15010H_002E,C15010H_003E,C15010H_004E,C15010H_005E,C15010H_006E,C15010I_002E,C15010I_003E,C15010I_004E,C15010I_005E,C15010I_006E
48,113,007801,0,0,0,9,0,0,0,10,0,0,15,0,33,0,0,0,0,0,0,0,13,0,0,0,0,17,0,0,0,0,311,79,378,108,409,31,19,23,18,0
48,113,007804,0,0,127,47,139,0,0,0,0,0,114,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,88,32,104,0,24,9,45,3,0,10
48,113,007805,0,0,39,36,4,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,329,72,220,41,230,0,7,47,0,0
48,113,007809,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,201,52,154,80,376,0,0,6,0,0
48,113,007810,58,0,38,20,21,0,0,0,0,0,34,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,54,373,79,245,0,0,39,0,6
48,113,007811,35,0,43,0,40,0,0,0,0,0,15,14,31,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,146,47,147,36,56,42,0,14,0,0
48,113,007812,9,0,0,8,0,0,0,7,0,0,60,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,165,429,173,429,47,0,0,0,18
48,113,007815,14,0,48,0,14,0,0,0,0,0,13,0,17,0,33,0,0,0,0,0,16,9,0,0,0,7,0,0,0,0,54,8,37,6,42,16,9,0,12,20
48,113,007818,59,17,102,0,105,0,0,13,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,68,16,23,8,28,0,0,12,0,13
48,113,007819,0,0,0,13,28,0,0,0,0,0,20,7,0,0,19,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,33,0,64,0,105,0,11,0,0,0
48,113,007820,81,0,17,11,35,0,0,0,0,0,19,0,28,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,38,30,0,13,2,0,12,0,21
48,113,007821,6,0,60,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,29,0,0,8,6,0,0,0,0,0
48,113,007822,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,18,0,0,5,0,16,0,0,101,53,35,18,102,11,7,18,6,17
48,113,007823,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,11,67,16,0,0,10,0,0
48,113,007824,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,11,0,0,183,133,248,90,221,9,0,0,0,0
48,113,007825,49,0,46,10,14,0,0,0,0,0,64,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,42,437,171,277,0,17,30,0,29
48,113,007826,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2,1,0,0,0,0,0
48,113,007827,25,26,32,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,90,13,67,16,95,24,0,0,0,0
48,113,007902,0,51,15,0,72,0,0,13,0,0,25,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,459,127,613,197,784,14,11,15,0,35
48,113,007903,0,0,0,0,0,0,0,0,0,3,20,6,0,0,0,0,0,0,0,0,6,6,15,0,0,0,0,0,0,0,335,120,261,129,202,32,6,15,0,6
48,113,007906,20,0,0,8,0,0,0,0,0,0,24,4,0,0,8,0,0,0,0,0,0,0,9,0,0,20,0,17,0,0,320,72,513,56,371,10,9,9,0,0
48,113,007909,36,0,37,0,80,0,0,0,0,0,77,10,10,0,18,0,0,0,0,0,28,0,24,0,17,43,0,0,0,8,230,24,108,45,223,38,31,26,6,31
48,113,007910,76,0,28,0,0,0,0,15,0,0,203,13,64,0,61,0,0,0,0,0,0,0,38,0,54,16,0,0,0,57,438,54,160,156,333,26,20,53,0,125
48,113,007911,25,0,35,0,11,0,0,0,0,0,11,0,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,97,382,46,302,37,0,23,12,63
48,113,007912,17,0,0,0,0,0,0,0,0,0,39,35,6,0,9,0,0,0,0,0,0,0,0,0,39,0,7,0,0,5,369,25,176,10,174,33,0,0,45,46
48,113,007913,0,16,41,0,0,0,0,0,0,0,16,0,0,0,18,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,241,65,254,28,188,84,0,16,0,27
48,113,007914,21,0,14,0,79,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,97,11,109,31,166,26,48,34,0,38
48,113,008000,0,0,0,0,0,9,0,0,0,15,47,16,0,18,13,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1035,204,1199,320,863,55,0,68,13,27
48,113,008100,0,36,0,0,0,0,0,0,0,0,0,0,23,0,11,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,719,206,542,283,784,46,106,86,53,60
48,113,008200,14,0,37,29,14,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,248,139,136,107,253,66,14,27,8,48
48,113,008400,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,23,12,48,37,65,0,31,33,71,0
48,113,008500,36,0,0,43,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,42,7,21,13,40,0,0,67,11,24
48,113,008603,32,0,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,008604,20,0,27,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0
48,113,008701,7,0,34,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,008703,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,008704,27,0,56,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,008705,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0
48,113,008801,42,20,43,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,8,7
48,113,008802,120,10,7,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,10
48,113,008900,39,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,009000,24,0,25,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,21,0,0,0,0,0,0,0,0,21,0,27,18,0,65,21
48,113,009101,27,0,0,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,0,44,0,0,16,0,15,0,0
48,113,009103,0,0,0,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,10,0,0
48,113,009104,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,26,0,7
48,113,009105,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,009201,20,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,17,9,31,0,58,0,0
48,113,009202,12,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,9,0,29,0,0,15
48,113,009301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,0,4,4,12,0,77,0,0
48,113,009303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
48,113,009304,10,0,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,29,0
48,113,009401,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,16,143,15,148,47,195,9,0,0,11,29
48,113,009402,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,10,0,13,0,3,0,3,0,0,329,44,360,63,319,3,10,22,13,23
48,113,009500,20,0,12,0,0,0,0,0,0,0,12,6,0,0,6,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,320,49,297,122,210,16,0,25,7,7
48,113,009603,96,0,0,0,20,15,0,0,0,0,27,0,6,0,17,0,0,0,0,0,60,0,31,11,0,20,0,0,0,15,565,74,626,145,541,136,14,94,11,12
48,113,009604,80,0,0,16,0,0,0,0,0,0,68,12,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,105,257,162,381,23,0,0,0,16
48,113,009605,0,0,34,31,0,0,0,0,0,0,0,0,46,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0,97,11,103,0,8,16,8,0
48,113,009607,66,35,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,282,30,240,89,267,39,0,0,0,11
48,113,009608,27,0,0,40,11,0,0,0,0,0,18,0,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,358,109,260,130,244,24,0,56,23,17
48,113,009609,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,8,4,0,0,0,0,353,71,438,99,263,11,0,19,9,15
48,113,009610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,19,0,0,0,0,0,0,47,0,0
48,113,009611,0,0,0,15,12,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,73,64,55,84,0,0,11,20,11
48,113,009701,10,0,0,9,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,66,41,101,60,120,0,11,9,18,45
48,113,009702,0,0,20,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,100,263,189,344,115,31,75,0,0
48,113,009802,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,21,41,19,54,0,28
48,113,009803,0,0,7,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,10,28,15,53,20,28,0,0,9,0,18
48,113,009804,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,49,21,27
48,113,009900,11,68,50,0,11,0,0,0,0,0,108,0,30,0,21,0,0,0,0,0,0,0,0,0,18,13,13,0,0,0,42,9,75,7,43,23,0,0,0,33
48,113,010000,88,31,63,16,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,5,0,0,21,0,10,0,9,291,27,265,10,266,70,11,12,0,24
48,113,010101,9,0,14,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
48,113,010102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,17,0,36,0,31
48,113,010500,30,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,010601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,12,0,0,0,0,0,0,0,0,0,0,27,0,48,24,27
48,113,010602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
48,113,010701,25,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,37,0,0,0,0,0,0,0,0,0,49,0,26,0,0,48,0,44
48,113,010703,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,2,0,6,0,20,14,10,4,0,8,12
48,113,010704,25,0,32,9,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,12,0,6,14,19,23,13,7,60,36
48,113,010801,0,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,15,0,14,9,29,55,0,47,37,27
48,113,010803,103,118,112,146,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,60,13,26,103,164,34,49,0,15,16
48,113,010804,31,0,0,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,21,0,0
48,113,010805,50,20,59,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,9,0,0,3,8,7,44,15,10,43,27,0,18
48,113,010902,20,42,174,132,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
48,113,010903,0,0,35,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0
48,113,010904,25,29,12,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,17,20
48,113,011001,161,82,130,259,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,22,0,0,0,0,0,0
48,113,011002,132,31,64,153,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,7,0,0,0,0,0
48,113,011101,262,90,153,224,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,35,0,22,13,9,13,0,13,0,0
48,113,011103,10,76,20,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,0,0,0,0,0,0,0
48,113,011104,11,11,44,118,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
48,113,011105,11,15,0,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,16
48,113,011200,69,118,57,137,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,0,18,0,0,0,0,50
48,113,011300,96,23,162,155,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
48,113,011401,9,34,34,34,32,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0
48,113,011500,0,0,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,113,011601,46,8,0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
48,113,011602,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,0,0,0,0,0,0,0,0,0,0,11,0,42,9,12,0,0
48,113,011701,47,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0,19,18,0
48,113,011702,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,7,0,9,0,8,22,0,39
48,113,011800,58,0,112,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,26,16,0,0,0,26,0,0,0,12
48,113,011900,71,0,18,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,70,0,14,46,0
48,113,012000,66,0,81,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,18,0,7
48,113,012100,0,0,38,31,53,0,0,0,0,0,14,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,16,8,0
48,113,012204,34,0,50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,7,0,0,0,0,8,179,66,190,131,239,40,11,130,14,32
48,113,012206,90,1,92,53,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,73,96,106,79,28,22,75,0,24
48,113,012207,182,12,33,13,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,56,0,14,0,0,0,8,17,10,0,30,15,19,0,0,64,0
48,113,012208,15,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,10,0,0,0,0
48,113,012209,13,0,0,0,51,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,20,0,15,0,16,13,0,0,0,0,194,36,116,44,229,28,0,26,0,32
48,113,012210,43,0,29,0,22,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,103,24,28,12,87,63,11,0,6,0
48,113,012211,0,0,27,10,0,0,0,0,0,0,21,0,5,10,0,0,0,0,0,0,10,0,22,22,0,0,0,0,0,0,19,7,7,20,18,10,0,31,22,0
48,113,012301,0,13,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,62,7,61,0,10,51,31,14,0,7
48,113,012302,20,0,12,0,19,0,0,0,0,0,43,0,38,17,10,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,23,16,31,0,39,0,0,6,0,0
48,113,012400,0,0,0,0,67,0,0,0,0,0,0,0,14,0,20,0,0,0,0,0,0,0,0,0,1,0,0,20,0,63,326,58,184,121,274,33,0,0,16,188
48,113,012500,0,0,13,0,34,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,43,35,0,0,0,0,117,16,101,52,163,0,0,28,2,43
48,113,012601,39,36,39,29,0,0,0,0,0,0,0,15,0,0,16,0,0,0,0,0,22,6,0,0,0,0,11,0,0,0,53,6,21,21,27,22,14,25,7,27
48,113,012603,13,0,13,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,31,52,64,67,12,0,0,25,11
48,113,012604,0,50,9,25,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,35,72,24,69,38,36,0,0,15,0,0
48,113,012701,0,0,0,0,0,0,0,0,0,0,23,0,0,25,9,0,0,0,0,0,21,0,27,0,0,0,0,0,0,0,44,14,31,84,71,29,11,33,0,21
48,113,012702,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,66,9,17,0,26,5,0,6,1,18
48,113,012800,11,0,0,24,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,26,0,537,115,401,230,537,100,51,25,0,22
48,113,012900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,180,384,288,606,10,18,29,0,27
48,113,013004,28,15,13,0,9,0,0,0,0,0,0,47,0,16,22,0,0,0,0,0,0,0,0,0,43,0,0,23,0,13,739,186,641,278,896,9,11,3,30,43
48,113,013005,0,0,0,0,0,0,0,0,0,0,8,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,355,94,474,220,365,31,16,0,0,25
48,113,013007,0,13,0,0,0,0,0,0,0,0,17,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,51,115,66,254,0,13,24,15,0
48,113,013008,52,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,209,95,435,221,250,66,0,0,13,8
48,113,013009,49,47,22,23,25,0,0,0,0,0,10,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,27,250,71,295,130,192,0,26,97,0,27
48,113,013010,10,0,0,0,22,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,118,0,38,28,62,18,0,12,0,0
48,113,013011,14,0,0,0,36,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,4,95,0,12,16,0,52
48,113,013101,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,460,63,282,75,396,9,0,30,13,0
48,113,013102,0,0,0,0,6,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,40,243,159,204,6,0,4,0,0
48,113,013104,12,0,0,0,0,0,0,0,0,0,22,9,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,92,36,86,48,174,5,0,0,0,0
48,113,013105,0,0,117,0,26,0,0,0,9,0,14,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,232,24,168,81,378,0,0,86,67,62
48,113,013200,15,0,59,0,18,0,0,0,0,0,190,61,74,0,58,0,0,0,0,0,17,32,0,0,16,14,37,42,0,0,977,161,659,512,677,53,69,45,0,26
48,113,013300,6,0,13,12,0,0,0,0,0,0,44,17,10,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,301,131,371,75,300,9,9,58,0,0
48,113,013400,0,0,0,0,0,0,4,0,0,0,19,0,5,0,4,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,338,47,355,81,329,6,0,18,0,14
48,113,013500,7,0,0,0,14,0,0,0,0,0,52,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,396,97,404,58,320,8,0,18,0,25
48,113,013605,44,0,18,17,0,0,0,0,0,0,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,0,0,0,910,80,609,365,359,42,0,19,0,0
48,113,013606,94,0,29,0,74,0,0,0,0,0,14,0,0,0,48,0,0,0,0,0,0,0,54,0,0,17,0,38,0,0,291,120,464,77,393,40,0,54,0,18
48,113,013607,0,0,30,33,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,51,0,0,0,0,0,0,0,363,121,267,211,311,10,0,51,0,0
48,113,013608,52,0,0,0,0,0,0,0,0,0,57,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,70,342,92,225,21,0,0,8,0
48,113,013609,40,38,15,17,15,0,0,0,0,0,0,10,9,0,9,0,0,0,0,0,34,0,24,0,0,0,23,0,0,0,377,42,258,111,306,46,0,54,0,10
48,113,013610,0,0,10,0,9,0,0,0,0,4,24,0,40,0,16,0,0,0,0,0,8,0,7,0,0,5,0,0,0,28,386,146,224,91,217,16,10,16,11,40
48,113,013611,9,0,0,7,9,0,0,0,0,0,44,15,20,0,26,0,0,0,0,0,0,0,13,0,0,9,0,27,0,0,369,72,356,150,221,0,0,24,0,20
48,113,013615,77,15,17,0,30,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,223,11,116,24,41,22,0,0,0,0
48,113,013616,56,0,143,0,23,0,0,0,0,0,126,0,114,0,50,0,0,0,0,0,57,0,30,0,34,55,0,0,0,40,473,46,589,29,441,163,55,30,9,57
48,113,013617,0,0,0,0,0,0,0,0,0,0,47,9,26,0,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,366,83,221,85,300,17,13,27,0,30
48,113,013618,13,0,0,0,0,0,0,0,0,0,108,8,25,6,0,0,0,0,0,0,30,0,0,0,0,9,0,5,0,0,374,86,240,68,189,48,0,12,0,7
48,113,013619,0,0,0,0,11,7,0,10,0,0,181,0,0,14,68,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,670,124,631,255,480,37,17,77,24,0
48,113,013620,0,0,146,0,120,0,0,0,0,0,37,0,10,0,0,0,0,0,0,0,0,0,0,0,36,0,0,37,0,0,447,38,365,180,265,27,0,13,0,56
48,113,013621,15,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,197,12,233,89,228,13,0,55,0,0
48,113,013622,33,0,38,9,18,0,0,0,0,0,61,14,44,0,9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,211,38,207,110,183,0,15,63,6,0
48,113,013623,101,21,191,13,20,0,0,0,0,0,41,24,48,0,28,0,0,0,0,0,0,0,28,0,0,52,0,0,0,30,181,37,183,36,185,0,26,28,23,19
48,113,013624,128,51,47,0,32,16,0,0,0,0,274,91,57,9,30,0,0,0,0,0,41,0,9,0,0,0,0,0,0,0,156,48,169,8,279,41,0,9,0,0
48,113,013625,40,5,68,0,41,0,0,0,0,0,34,0,35,0,0,0,0,0,0,0,32,15,0,13,39,0,0,0,0,0,62,7,55,30,84,32,15,0,13,47
48,113,013626,22,16,59,13,39,0,0,0,0,0,166,0,22,0,13,0,0,0,0,0,0,0,0,0,40,0,0,0,26,0,182,24,217,9,102,0,0,9,0,48
48,113,013711,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,21,27,17,7,4,9,0,0
48,113,013712,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,23,69,5,21,16,82,0,0,0,0,23
48,113,013713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,12,0,0,0,0
